,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4295,小坂尚哉,33,兵庫,53,A1,6.39,46.59,6.51,34.29,27.27,30.36,2020_6_10_19_1R,19,1R
1,2,4592,小林孝弘,39,山口,52,B1,4.38,21.62,4.88,29.17,32.73,46.15,2020_6_10_19_1R,19,1R
2,3,5001,坂本雅佳,25,岡山,57,B1,3.00,12.61,3.87,33.33,22.22,32.08,2020_6_10_19_1R,19,1R
3,4,4635,峰重力也,30,岡山,53,B1,4.19,22.08,5.59,41.18,28.57,45.65,2020_6_10_19_1R,19,1R
4,5,3108,松本真吾,56,徳島,50,B1,3.75,16.67,4.22,16.67,25.00,17.54,2020_6_10_19_1R,19,1R
5,6,5083,柳瀬幹太,21,山口,54,B2,1.68,2.00,0.90,0.00,25.86,46.00,2020_6_10_19_1R,19,1R
6,1,5008,羽野諒,23,福岡,53,B1,3.34,5.26,3.08,0.00,35.85,45.83,2020_6_10_19_2R,19,2R
7,2,4241,大串重幸,35,長崎,53,B1,5.40,39.76,4.73,27.27,28.26,35.71,2020_6_10_19_2R,19,2R
8,3,4603,谷川将太,32,長崎,52,B1,4.59,30.99,4.36,18.18,34.69,20.41,2020_6_10_19_2R,19,2R
9,4,3926,大古場貴,44,佐賀,50,B1,4.00,13.95,4.00,18.18,35.09,26.53,2020_6_10_19_2R,19,2R
10,5,4970,井町泰,28,山口,50,B1,2.54,7.84,1.97,2.99,29.31,28.57,2020_6_10_19_2R,19,2R
11,6,3789,和田敏彦,48,福岡,49,B1,3.82,11.11,3.64,7.14,23.08,30.91,2020_6_10_19_2R,19,2R
12,1,4729,佐藤謙史,31,福岡,56,B1,3.77,13.19,2.67,6.67,30.91,31.25,2020_6_10_19_3R,19,3R
13,2,4708,半田尚也,31,広島,54,B1,4.03,13.04,4.24,15.22,48.98,37.50,2020_6_10_19_3R,19,3R
14,3,3961,谷村一哉,41,山口,54,A1,6.85,47.41,7.03,53.80,36.73,44.64,2020_6_10_19_3R,19,3R
15,4,3662,大庭元明,50,福岡,56,A2,6.45,53.60,0.00,0.00,34.78,34.04,2020_6_10_19_3R,19,3R
16,5,2958,井川正人,62,長崎,50,B1,3.32,8.45,4.24,11.76,32.69,30.77,2020_6_10_19_3R,19,3R
17,6,4734,安河内将,30,佐賀,51,A1,6.45,42.98,6.47,46.67,40.00,38.46,2020_6_10_19_3R,19,3R
18,1,4952,吉武真也,26,福岡,52,B1,3.16,6.90,0.00,0.00,21.43,26.53,2020_6_10_19_4R,19,4R
19,2,4179,広次修,37,山口,50,A2,5.50,32.67,5.98,43.65,47.17,42.22,2020_6_10_19_4R,19,4R
20,3,4214,林祐介,35,岡山,56,A2,5.46,39.60,6.59,47.06,32.20,14.58,2020_6_10_19_4R,19,4R
21,4,4158,木場雄二,39,山口,57,B1,4.74,26.47,4.41,29.03,43.75,33.33,2020_6_10_19_4R,19,4R
22,5,3953,志道吉和,43,福岡,51,B1,5.07,31.87,0.00,0.00,33.33,37.50,2020_6_10_19_4R,19,4R
23,6,4371,西山貴浩,33,福岡,53,A1,7.18,47.33,7.47,50.00,25.00,16.07,2020_6_10_19_4R,19,4R
