,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4241,大串重幸,34,長崎,54,B1,4.67,25.37,5.87,42.11,50.00,53.85,2019_7_10_24_1R,24,1R
1,2,3856,水野暁広,46,愛知,55,B1,3.47,9.38,3.56,11.11,28.05,0.00,2019_7_10_24_1R,24,1R
2,3,4592,小林孝弘,38,山口,52,B1,4.98,28.92,4.80,24.00,35.48,41.67,2019_7_10_24_1R,24,1R
3,4,4212,宮地孝四,35,福岡,55,B1,4.02,18.75,4.74,20.75,46.34,0.00,2019_7_10_24_1R,24,1R
4,5,3730,塩崎優司,47,愛知,51,B1,4.75,25.93,4.73,26.67,35.56,66.67,2019_7_10_24_1R,24,1R
5,6,3170,谷口勝,56,大阪,52,B1,3.68,19.15,5.33,33.33,52.94,0.00,2019_7_10_24_1R,24,1R
6,1,3561,池田真治,51,岡山,53,B1,4.34,24.73,4.59,31.82,32.22,16.67,2019_7_10_24_2R,24,2R
7,2,3569,増田進,48,東京,54,B1,4.72,16.84,5.22,31.25,28.09,30.00,2019_7_10_24_2R,24,2R
8,3,4675,井手良太,31,大阪,51,B1,4.78,33.33,5.37,26.32,28.57,33.33,2019_7_10_24_2R,24,2R
9,4,4060,島田一生,40,福岡,54,A2,5.71,39.08,4.61,32.14,24.68,0.00,2019_7_10_24_2R,24,2R
10,5,4890,石川諒,30,山口,50,B2,4.59,20.59,2.04,0.00,40.00,50.00,2019_7_10_24_2R,24,2R
11,6,4715,村上遼,27,長崎,50,A1,6.08,42.19,6.46,50.00,39.51,20.00,2019_7_10_24_2R,24,2R
12,1,3559,水長照雄,51,山口,51,B1,5.34,31.51,5.33,22.22,27.85,30.00,2019_7_10_24_3R,24,3R
13,2,4713,白神優,28,岡山,53,A2,5.99,44.95,5.70,37.04,37.35,0.00,2019_7_10_24_3R,24,3R
14,3,4820,上野励,27,福岡,56,B2,2.69,7.69,2.12,6.06,27.27,0.00,2019_7_10_24_3R,24,3R
15,4,4943,八木治樹,28,愛知,53,B1,4.29,17.89,0.00,0.00,26.47,0.00,2019_7_10_24_3R,24,3R
16,5,4202,浮田圭浩,36,岡山,53,B1,5.33,37.37,5.33,37.50,14.29,33.33,2019_7_10_24_3R,24,3R
17,6,3843,上之晃弘,43,長崎,56,A2,5.32,38.53,6.39,46.67,21.79,0.00,2019_7_10_24_3R,24,3R
18,1,3848,川上聡介,41,愛知,56,A2,4.75,27.27,5.43,28.57,43.96,0.00,2019_7_10_24_4R,24,4R
19,2,3846,藤井理,42,山口,59,B1,4.26,22.37,4.35,16.13,40.26,0.00,2019_7_10_24_4R,24,4R
20,3,4446,和田兼輔,32,兵庫,51,A1,6.70,44.12,6.35,43.24,29.11,33.33,2019_7_10_24_4R,24,4R
21,4,4016,西川新太,39,愛知,53,A2,5.78,38.46,6.89,55.56,41.77,76.92,2019_7_10_24_4R,24,4R
22,5,5018,竹下大樹,20,福岡,54,B1,2.99,10.29,1.60,0.00,24.68,0.00,2019_7_10_24_4R,24,4R
23,6,3514,山一鉄也,52,福岡,52,A1,6.86,51.35,6.31,46.15,30.12,16.67,2019_7_10_24_4R,24,4R
24,1,4826,井上一輝,25,大阪,49,A2,6.70,56.36,3.57,14.29,21.13,25.00,2019_7_10_24_5R,24,5R
25,2,3567,吉岡誠,48,山口,54,B1,3.88,14.71,4.40,28.00,27.63,16.67,2019_7_10_24_5R,24,5R
26,3,3856,水野暁広,46,愛知,55,B1,3.47,9.38,3.56,11.11,28.05,0.00,2019_7_10_24_5R,24,5R
27,4,3944,山口裕二,40,長崎,52,B2,6.61,50.00,7.64,61.48,33.33,50.00,2019_7_10_24_5R,24,5R
28,5,4401,小林泰,34,東京,54,A2,5.58,38.21,6.47,58.82,30.00,10.00,2019_7_10_24_5R,24,5R
29,6,4715,村上遼,27,長崎,50,A1,6.08,42.19,6.46,50.00,39.51,20.00,2019_7_10_24_5R,24,5R
30,1,3713,伊藤誠二,44,愛知,53,A2,5.62,36.15,5.15,20.00,10.00,0.00,2019_7_10_24_6R,24,6R
31,2,4445,宮地元輝,32,佐賀,54,A1,7.18,55.83,7.14,52.38,26.25,0.00,2019_7_10_24_6R,24,6R
32,3,3998,冨成謙児,40,佐賀,51,B1,4.88,31.91,5.24,31.37,30.86,10.00,2019_7_10_24_6R,24,6R
