,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4969,町田洸希,50,36,6.94,1,0.11,24,1R,晴,西,5,4,2020_11_3,2020_11_3_24_1R
1,2,3,3936,三瀬譲,44,74,7.03,3,0.06,24,1R,晴,西,5,4,2020_11_3,2020_11_3_24_1R
2,3,4,3561,池田真治,73,22,6.94,4,0.13,24,1R,晴,西,5,4,2020_11_3,2020_11_3_24_1R
3,4,2,3755,吉村和也,59,28,7.02,2,0.12,24,1R,晴,西,5,4,2020_11_3,2020_11_3_24_1R
4,5,6,4495,森晋太郎,19,23,6.92,6,0.06,24,1R,晴,西,5,4,2020_11_3,2020_11_3_24_1R
5,6,5,5124,上瀧絢也,68,11,7.00,5,0.07,24,1R,晴,西,5,4,2020_11_3,2020_11_3_24_1R
6,1,2,3333,丸尾義孝,76,46,7.00,2,0.18,24,2R,晴,西,5,4,2020_11_3,2020_11_3_24_2R
7,2,1,5055,眞鳥章太,49,14,6.98,1,0.21,24,2R,晴,西,5,4,2020_11_3,2020_11_3_24_2R
8,3,4,3491,富永茂,65,63,6.97,4,0.20,24,2R,晴,西,5,4,2020_11_3,2020_11_3_24_2R
9,4,6,5121,定松勇樹,46,58,6.93,6,0.28,24,2R,晴,西,5,4,2020_11_3,2020_11_3_24_2R
10,5,5,4106,坂井康嗣,60,55,6.96,5,0.23,24,2R,晴,西,5,4,2020_11_3,2020_11_3_24_2R
11,6,3,4864,小川日紀太,58,24,6.95,3,0.21,24,2R,晴,西,5,4,2020_11_3,2020_11_3_24_2R
12,1,5,4241,大串重幸,27,12,7.03,4,0.14,24,3R,晴,北西,5,4,2020_11_3,2020_11_3_24_3R
13,2,2,3761,山本光雄,62,34,7.04,2,0.08,24,3R,晴,北西,5,4,2020_11_3,2020_11_3_24_3R
14,3,6,3462,竹上真司,48,57,7.03,6,0.19,24,3R,晴,北西,5,4,2020_11_3,2020_11_3_24_3R
15,4,4,5092,篠原晟弥,74,19,7.01,5,0.19,24,3R,晴,北西,5,4,2020_11_3,2020_11_3_24_3R
16,5,1,3881,浦上拓也,32,50,6.99,1,0.14,24,3R,晴,北西,5,4,2020_11_3,2020_11_3_24_3R
17,1,1,4727,安部慎一,20,61,6.93,1,0.19,24,4R,晴,北西,5,4,2020_11_3,2020_11_3_24_4R
18,2,3,4416,三宅健太,23,76,6.98,3,0.21,24,4R,晴,北西,5,4,2020_11_3,2020_11_3_24_4R
19,3,4,4102,益田啓司,51,47,7.00,4,0.21,24,4R,晴,北西,5,4,2020_11_3,2020_11_3_24_4R
20,4,5,4674,池田剛規,53,44,7.02,5,0.18,24,4R,晴,北西,5,4,2020_11_3,2020_11_3_24_4R
21,5,2,3849,中岡正彦,40,69,7.03,2,0.14,24,4R,晴,北西,5,4,2020_11_3,2020_11_3_24_4R
22,6,6,3559,水長照雄,26,38,6.93,6,0.16,24,4R,晴,北西,5,4,2020_11_3,2020_11_3_24_4R
23,1,3,3564,桑原啓,34,75,6.99,3,0.11,24,5R,晴,北西,2,1,2020_11_3,2020_11_3_24_5R
24,2,1,4163,山崎裕司,28,26,6.92,1,0.11,24,5R,晴,北西,2,1,2020_11_3,2020_11_3_24_5R
25,3,4,3581,加木郁,61,56,6.98,4,0.14,24,5R,晴,北西,2,1,2020_11_3,2020_11_3_24_5R
26,4,6,3568,木村光宏,43,30,7.02,6,0.24,24,5R,晴,北西,2,1,2020_11_3,2020_11_3_24_5R
27,5,2,3265,今村暢孝,35,18,6.95,2,0.15,24,5R,晴,北西,2,1,2020_11_3,2020_11_3_24_5R
28,6,5,3477,近藤稔也,52,60,6.95,5,0.18,24,5R,晴,北西,2,1,2020_11_3,2020_11_3_24_5R
29,1,1,3566,川添英正,63,13,6.92,1,0.23,24,6R,晴,北,5,4,2020_11_3,2020_11_3_24_6R
