,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,4,4061,萩原秀人,16,70,6.88,4,0.06,23,1R,曇り,南西,8,8,2022_6_23,2022_6_23_23_1R
1,2,1,3716,石渡鉄兵,43,95,6.84,1,0.08,23,1R,曇り,南西,8,8,2022_6_23,2022_6_23_23_1R
2,3,2,4760,山崎郡,50,69,6.84,2,0.06,23,1R,曇り,南西,8,8,2022_6_23,2022_6_23_23_1R
3,4,6,4290,稲田浩二,36,42,6.85,6,0.16,23,1R,曇り,南西,8,8,2022_6_23,2022_6_23_23_1R
4,5,5,4682,大上卓人,20,84,6.93,5,0.09,23,1R,曇り,南西,8,8,2022_6_23,2022_6_23_23_1R
5,1,1,4074,柳沢一,55,54,6.80,1,0.10,23,2R,曇り,南,8,8,2022_6_23,2022_6_23_23_2R
6,2,3,4075,中野次郎,35,35,6.81,3,0.15,23,2R,曇り,南,8,8,2022_6_23,2022_6_23_23_2R
7,3,4,4013,中島孝平,34,43,6.82,4,0.24,23,2R,曇り,南,8,8,2022_6_23,2022_6_23_23_2R
8,4,6,3557,太田和美,67,90,6.85,6,0.19,23,2R,曇り,南,8,8,2022_6_23,2022_6_23_23_2R
9,5,5,3744,徳増秀樹,52,46,6.78,5,0.17,23,2R,曇り,南,8,8,2022_6_23,2022_6_23_23_2R
10,6,2,4387,平山智加,64,65,6.80,2,0.14,23,2R,曇り,南,8,8,2022_6_23,2022_6_23_23_2R
11,1,1,3415,松井繁,11,89,6.76,1,0.11,23,3R,曇り,南,8,8,2022_6_23,2022_6_23_23_3R
12,2,2,4188,久田敏之,49,33,6.77,2,0.10,23,3R,曇り,南,8,8,2022_6_23,2022_6_23_23_3R
13,3,6,4337,平本真之,58,77,6.83,6,0.12,23,3R,曇り,南,8,8,2022_6_23,2022_6_23_23_3R
14,4,4,3721,守田俊介,54,40,6.94,4,0.13,23,3R,曇り,南,8,8,2022_6_23,2022_6_23_23_3R
15,5,3,4573,佐藤翼,57,74,6.84,3,0.16,23,3R,曇り,南,8,8,2022_6_23,2022_6_23_23_3R
16,1,1,4205,山口剛,14,45,6.81,1,0.10,23,4R,曇り,南,8,8,2022_6_23,2022_6_23_23_4R
17,2,4,4262,馬場貴也,22,59,6.81,4,0.14,23,4R,曇り,南,8,8,2022_6_23,2022_6_23_23_4R
18,3,2,3959,坪井康晴,18,31,6.81,2,0.17,23,4R,曇り,南,8,8,2022_6_23,2022_6_23_23_4R
19,4,6,3779,原田幸哉,23,82,6.82,6,0.04,23,4R,曇り,南,8,8,2022_6_23,2022_6_23_23_4R
20,5,3,3388,今垣光太郎,13,52,6.79,3,0.38,23,4R,曇り,南,8,8,2022_6_23,2022_6_23_23_4R
21,6,5,4504,前田将太,32,53,6.84,5,0.07,23,4R,曇り,南,8,8,2022_6_23,2022_6_23_23_4R
