,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,3,3680,森林太,47,56,6.86,3,0.36,23,1R,曇り,南,8,8,2019_9_7,3-1-5,5260,1-3-5,490,3-1,1620,1-3,260,2019_9_7_23_1R
1,2,1,4448,青木玄太,11,54,6.89,1,0.36,23,1R,曇り,南,8,8,2019_9_7,3-1-5,5260,1-3-5,490,3-1,1620,1-3,260,2019_9_7_23_1R
2,3,5,4054,福嶋智之,42,42,6.86,5,0.35,23,1R,曇り,南,8,8,2019_9_7,3-1-5,5260,1-3-5,490,3-1,1620,1-3,260,2019_9_7_23_1R
3,4,2,3553,平池仁志,53,34,6.87,2,0.32,23,1R,曇り,南,8,8,2019_9_7,3-1-5,5260,1-3-5,490,3-1,1620,1-3,260,2019_9_7_23_1R
4,5,6,4859,染川直哉,21,51,6.81,6,0.38,23,1R,曇り,南,8,8,2019_9_7,3-1-5,5260,1-3-5,490,3-1,1620,1-3,260,2019_9_7_23_1R
5,6,4,4265,村上祐次,64,35,6.90,4,0.32,23,1R,曇り,南,8,8,2019_9_7,3-1-5,5260,1-3-5,490,3-1,1620,1-3,260,2019_9_7_23_1R
6,1,1,4099,吉永則雄,12,76,6.79,1,0.16,23,2R,曇り,南,8,8,2019_9_7,1-4-2,670,1-2-4,270,1-4,310,1-4,220,2019_9_7_23_2R
7,2,4,3944,山口裕二,18,45,6.80,4,0.09,23,2R,曇り,南,8,8,2019_9_7,1-4-2,670,1-2-4,270,1-4,310,1-4,220,2019_9_7_23_2R
8,3,2,4254,川島圭司,20,68,6.81,2,0.14,23,2R,曇り,南,8,8,2019_9_7,1-4-2,670,1-2-4,270,1-4,310,1-4,220,2019_9_7_23_2R
9,4,6,4562,阪本勇介,60,84,6.88,6,0.08,23,2R,曇り,南,8,8,2019_9_7,1-4-2,670,1-2-4,270,1-4,310,1-4,220,2019_9_7_23_2R
10,5,5,4942,柴田朋哉,52,38,6.81,5,0.08,23,2R,曇り,南,8,8,2019_9_7,1-4-2,670,1-2-4,270,1-4,310,1-4,220,2019_9_7_23_2R
11,6,3,3339,泉具巳,44,70,6.76,3,0.10,23,2R,曇り,南,8,8,2019_9_7,1-4-2,670,1-2-4,270,1-4,310,1-4,220,2019_9_7_23_2R
12,1,2,4346,前田健太郎,62,81,6.77,2,0.23,23,3R,雨,南,8,8,2019_9_7,2-1-3,1850,1-2-3,270,2-1,890,1-2,360,2019_9_7_23_3R
13,2,1,3522,長溝一生,51,37,6.83,1,0.23,23,3R,雨,南,8,8,2019_9_7,2-1-3,1850,1-2-3,270,2-1,890,1-2,360,2019_9_7_23_3R
14,3,3,3837,秋山広一,61,73,6.84,3,0.20,23,3R,雨,南,8,8,2019_9_7,2-1-3,1850,1-2-3,270,2-1,890,1-2,360,2019_9_7_23_3R
15,4,5,3571,寺本武司,15,58,6.86,5,0.19,23,3R,雨,南,8,8,2019_9_7,2-1-3,1850,1-2-3,270,2-1,890,1-2,360,2019_9_7_23_3R
16,5,6,4416,三宅健太,48,55,6.84,6,0.18,23,3R,雨,南,8,8,2019_9_7,2-1-3,1850,1-2-3,270,2-1,890,1-2,360,2019_9_7_23_3R
17,6,4,4226,村田浩司,68,69,6.87,4,0.19,23,3R,雨,南,8,8,2019_9_7,2-1-3,1850,1-2-3,270,2-1,890,1-2,360,2019_9_7_23_3R
18,1,1,3872,岡田憲行,67,32,6.89,1,0.19,23,4R,雨,南,8,8,2019_9_7,1-2-4,500,1-2-4,240,1-2,310,1-2,180,2019_9_7_23_4R
19,2,2,3412,鈴木博,55,48,6.84,2,0.21,23,4R,雨,南,8,8,2019_9_7,1-2-4,500,1-2-4,240,1-2,310,1-2,180,2019_9_7_23_4R
20,3,4,3414,加瀬智宏,23,46,6.79,4,0.23,23,4R,雨,南,8,8,2019_9_7,1-2-4,500,1-2-4,240,1-2,310,1-2,180,2019_9_7_23_4R
21,4,3,3885,久田武,43,64,6.84,3,0.19,23,4R,雨,南,8,8,2019_9_7,1-2-4,500,1-2-4,240,1-2,310,1-2,180,2019_9_7_23_4R
22,5,6,4552,杉山勝匡,50,72,6.83,6,0.32,23,4R,雨,南,8,8,2019_9_7,1-2-4,500,1-2-4,240,1-2,310,1-2,180,2019_9_7_23_4R
