,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3906,飯山晃三,71,43,6.92,1,0.13,24,1R,晴,西,1,1,2021_11_20,2021_11_20_24_1R
1,2,5,4558,宮野仁,72,54,6.93,5,0.33,24,1R,晴,西,1,1,2021_11_20,2021_11_20_24_1R
2,3,2,3715,倉尾大介,67,45,6.90,2,0.24,24,1R,晴,西,1,1,2021_11_20,2021_11_20_24_1R
3,4,3,4226,村田浩司,48,35,6.89,3,0.28,24,1R,晴,西,1,1,2021_11_20,2021_11_20_24_1R
4,5,4,3846,藤井理,49,31,6.93,4,0.21,24,1R,晴,西,1,1,2021_11_20,2021_11_20_24_1R
5,6,6,5208,屋良龍紀,66,20,6.88,6,0.25,24,1R,晴,西,1,1,2021_11_20,2021_11_20_24_1R
6,1,1,4747,山戸信二,70,61,6.84,1,0.11,24,2R,晴,西,1,1,2021_11_20,2021_11_20_24_2R
7,2,2,4966,田川大貴,41,62,6.91,2,0.13,24,2R,晴,西,1,1,2021_11_20,2021_11_20_24_2R
8,3,5,4404,岸蔭亮,26,23,6.92,5,0.21,24,2R,晴,西,1,1,2021_11_20,2021_11_20_24_2R
9,4,4,4264,長尾章平,68,26,6.96,4,0.25,24,2R,晴,西,1,1,2021_11_20,2021_11_20_24_2R
10,5,6,3901,松田憲幸,73,69,6.94,6,0.23,24,2R,晴,西,1,1,2021_11_20,2021_11_20_24_2R
11,6,3,4038,田中健太郎,57,68,6.93,3,0.08,24,2R,晴,西,1,1,2021_11_20,2021_11_20_24_2R
12,1,3,4004,山本浩輔,16,12,6.98,3,0.16,24,3R,晴,北西,1,1,2021_11_20,2021_11_20_24_3R
13,2,6,4173,岡谷健吾,56,53,6.88,6,0.18,24,3R,晴,北西,1,1,2021_11_20,2021_11_20_24_3R
14,3,4,4614,石倉洋行,55,32,6.91,4,0.09,24,3R,晴,北西,1,1,2021_11_20,2021_11_20_24_3R
15,4,5,3755,吉村和也,65,14,6.88,5,0.19,24,3R,晴,北西,1,1,2021_11_20,2021_11_20_24_3R
16,5,1,3539,金子順一,51,46,6.88,1,0.21,24,3R,晴,北西,1,1,2021_11_20,2021_11_20_24_3R
17,6,2,3684,清水攻二,12,59,6.98,2,0.21,24,3R,晴,北西,1,1,2021_11_20,2021_11_20_24_3R
18,1,3,3070,山室展弘,50,63,6.94,3,0.18,24,4R,晴,北西,1,1,2021_11_20,2021_11_20_24_4R
19,2,2,4472,尾嶋一広,62,60,6.87,2,0.14,24,4R,晴,北西,1,1,2021_11_20,2021_11_20_24_4R
20,3,5,4027,松江秀徳,61,27,6.90,5,0.16,24,4R,晴,北西,1,1,2021_11_20,2021_11_20_24_4R
21,4,4,3878,胡本悟志,69,33,6.87,4,0.20,24,4R,晴,北西,1,1,2021_11_20,2021_11_20_24_4R
22,5,6,3352,小川晃司,35,70,6.92,6,0.22,24,4R,晴,北西,1,1,2021_11_20,2021_11_20_24_4R
23,6,1,3723,白井弘文,45,48,6.87,1,0.19,24,4R,晴,北西,1,1,2021_11_20,2021_11_20_24_4R
24,1,3,3898,平田忠則,39,39,6.93,3,0.07,24,5R,晴,南,1,1,2021_11_20,2021_11_20_24_5R
25,2,1,3212,亀本勇樹,58,38,6.96,1,0.07,24,5R,晴,南,1,1,2021_11_20,2021_11_20_24_5R
26,3,6,3284,渡邊伸太郎,30,25,6.91,5,0.05,24,5R,晴,南,1,1,2021_11_20,2021_11_20_24_5R
27,4,4,3574,大神康司,59,65,6.90,4,0.04,24,5R,晴,南,1,1,2021_11_20,2021_11_20_24_5R
28,5,5,3715,倉尾大介,67,45,6.93,6,0.07,24,5R,晴,南,1,1,2021_11_20,2021_11_20_24_5R
29,6,2,4750,井上尚悟,29,41,6.83,2,0.22,24,5R,晴,南,1,1,2021_11_20,2021_11_20_24_5R
30,1,2,4356,長岡良也,75,13,6.91,2,0.13,24,6R,晴,南,1,1,2021_11_20,2021_11_20_24_6R
31,2,1,3558,山本浩次,74,28,6.85,1,0.07,24,6R,晴,南,1,1,2021_11_20,2021_11_20_24_6R
32,3,3,5083,柳瀬幹太,43,34,6.94,3,0.14,24,6R,晴,南,1,1,2021_11_20,2021_11_20_24_6R
33,4,6,4966,田川大貴,41,62,6.92,6,0.14,24,6R,晴,南,1,1,2021_11_20,2021_11_20_24_6R
34,5,5,3703,鳥飼眞,52,11,6.87,5,0.21,24,6R,晴,南,1,1,2021_11_20,2021_11_20_24_6R
35,6,4,3290,倉谷和信,53,73,6.98,4,0.16,24,6R,晴,南,1,1,2021_11_20,2021_11_20_24_6R
36,1,1,4006,小野勇作,38,75,6.89,1,0.15,24,7R,晴,南東,1,1,2021_11_20,2021_11_20_24_7R
37,2,5,3876,中辻崇人,60,40,6.86,5,0.14,24,7R,晴,南東,1,1,2021_11_20,2021_11_20_24_7R
38,3,3,3755,吉村和也,65,14,6.87,3,0.22,24,7R,晴,南東,1,1,2021_11_20,2021_11_20_24_7R
39,4,6,5158,宮脇遼太,17,19,6.88,6,0.11,24,7R,晴,南東,1,1,2021_11_20,2021_11_20_24_7R
40,5,2,4404,岸蔭亮,26,23,6.86,2,0.16,24,7R,晴,南東,1,1,2021_11_20,2021_11_20_24_7R
41,6,4,4896,花本剛,11,72,6.89,4,0.11,24,7R,晴,南東,1,1,2021_11_20,2021_11_20_24_7R
42,1,3,4171,榎幸司,20,76,6.87,3,0.12,24,8R,晴,東,1,1,2021_11_20,2021_11_20_24_8R
43,2,4,3901,松田憲幸,73,69,6.94,4,0.14,24,8R,晴,東,1,1,2021_11_20,2021_11_20_24_8R
44,3,1,3584,佐々木英樹,15,71,6.93,1,0.19,24,8R,晴,東,1,1,2021_11_20,2021_11_20_24_8R
45,4,5,4004,山本浩輔,16,12,6.88,5,0.10,24,8R,晴,東,1,1,2021_11_20,2021_11_20_24_8R
46,5,6,4226,村田浩司,48,35,6.87,6,0.12,24,8R,晴,東,1,1,2021_11_20,2021_11_20_24_8R
47,6,2,5119,真田翔磨,64,37,6.87,2,0.19,24,8R,晴,東,1,1,2021_11_20,2021_11_20_24_8R
48,1,1,3574,大神康司,59,65,6.87,1,0.17,24,9R,晴,南東,1,1,2021_11_20,2021_11_20_24_9R
49,2,3,4264,長尾章平,68,26,6.95,3,0.16,24,9R,晴,南東,1,1,2021_11_20,2021_11_20_24_9R
50,3,2,3070,山室展弘,50,63,6.89,2,0.17,24,9R,晴,南東,1,1,2021_11_20,2021_11_20_24_9R
51,4,4,4558,宮野仁,72,54,6.91,4,0.26,24,9R,晴,南東,1,1,2021_11_20,2021_11_20_24_9R
52,5,6,3892,草場康幸,40,15,6.90,6,0.16,24,9R,晴,南東,1,1,2021_11_20,2021_11_20_24_9R
53,6,5,3539,金子順一,51,46,6.88,5,0.23,24,9R,晴,南東,1,1,2021_11_20,2021_11_20_24_9R
54,1,1,4172,森定晃史,34,36,6.81,1,0.11,24,10R,晴,南東,1,1,2021_11_20,2021_11_20_24_10R
55,2,2,4027,松江秀徳,61,27,6.86,2,0.12,24,10R,晴,南東,1,1,2021_11_20,2021_11_20_24_10R
56,3,3,3684,清水攻二,12,59,6.90,3,0.18,24,10R,晴,南東,1,1,2021_11_20,2021_11_20_24_10R
57,4,5,3558,山本浩次,74,28,6.85,5,0.23,24,10R,晴,南東,1,1,2021_11_20,2021_11_20_24_10R
58,5,4,4747,山戸信二,70,61,6.81,4,0.12,24,10R,晴,南東,1,1,2021_11_20,2021_11_20_24_10R
59,6,6,3784,中島友和,37,29,6.87,6,0.22,24,10R,晴,南東,1,1,2021_11_20,2021_11_20_24_10R
60,1,2,3284,渡邊伸太郎,30,25,6.88,2,0.13,24,11R,晴,南東,1,1,2021_11_20,2021_11_20_24_11R
61,2,1,3703,鳥飼眞,52,11,6.85,1,0.17,24,11R,晴,南東,1,1,2021_11_20,2021_11_20_24_11R
62,3,4,3906,飯山晃三,71,43,6.91,4,0.11,24,11R,晴,南東,1,1,2021_11_20,2021_11_20_24_11R
63,4,6,3352,小川晃司,35,70,6.90,6,0.11,24,11R,晴,南東,1,1,2021_11_20,2021_11_20_24_11R
64,5,5,4006,小野勇作,38,75,6.92,5,0.13,24,11R,晴,南東,1,1,2021_11_20,2021_11_20_24_11R
65,6,3,4173,岡谷健吾,56,53,6.82,3,0.15,24,11R,晴,南東,1,1,2021_11_20,2021_11_20_24_11R
66,1,1,4171,榎幸司,20,76,6.90,1,0.11,24,12R,晴,南東,1,1,2021_11_20,2021_11_20_24_12R
67,2,4,3876,中辻崇人,60,40,6.83,3,0.14,24,12R,晴,南東,1,1,2021_11_20,2021_11_20_24_12R
68,3,6,3898,平田忠則,39,39,6.88,5,0.11,24,12R,晴,南東,1,1,2021_11_20,2021_11_20_24_12R
69,4,2,4614,石倉洋行,55,32,6.85,2,0.09,24,12R,晴,南東,1,1,2021_11_20,2021_11_20_24_12R
70,5,3,4472,尾嶋一広,62,60,6.87,6,0.12,24,12R,晴,南東,1,1,2021_11_20,2021_11_20_24_12R
71,6,5,4356,長岡良也,75,13,6.86,4,0.15,24,12R,晴,南東,1,1,2021_11_20,2021_11_20_24_12R
72,1,1,4189,川上剛,40,64,6.70,1,0.11,21,1R,晴,南,1,1,2021_11_20,2021_11_20_21_1R
73,2,3,3981,今坂晃広 ,1,60,6.72,3,0.10,21,1R,晴,南,1,1,2021_11_20,2021_11_20_21_1R
74,3,5,3620,信濃由行,17,72,6.81,5,0.13,21,1R,晴,南,1,1,2021_11_20,2021_11_20_21_1R
75,4,4,4213,重富伸也,29,22,6.71,4,0.15,21,1R,晴,南,1,1,2021_11_20,2021_11_20_21_1R
76,5,2,3928,林恵祐,56,49,6.80,2,0.14,21,1R,晴,南,1,1,2021_11_20,2021_11_20_21_1R
77,6,6,4811,向井田佑紀,49,71,6.79,6,0.22,21,1R,晴,南,1,1,2021_11_20,2021_11_20_21_1R
78,1,1,4216,星栄爾,37,27,6.76,1,0.13,21,2R,晴,南,1,1,2021_11_20,2021_11_20_21_2R
79,2,4,4236,松村敏,35,14,6.71,4,0.14,21,2R,晴,南,1,1,2021_11_20,2021_11_20_21_2R
80,3,2,3508,久富政弘,14,69,6.81,2,0.21,21,2R,晴,南,1,1,2021_11_20,2021_11_20_21_2R
81,4,3,3974,深山祐二,63,25,6.75,3,0.15,21,2R,晴,南,1,1,2021_11_20,2021_11_20_21_2R
82,5,5,2912,尾崎鉄也,34,41,6.80,5,0.23,21,2R,晴,南,1,1,2021_11_20,2021_11_20_21_2R
83,6,6,4625,渡邊裕貴,32,53,6.75,6,0.20,21,2R,晴,南,1,1,2021_11_20,2021_11_20_21_2R
84,1,1,3514,山一鉄也,64,58,6.71,1,0.12,21,3R,晴,南,1,1,2021_11_20,2021_11_20_21_3R
85,2,2,5034,若林義人,27,13,6.74,2,0.09,21,3R,晴,南,1,1,2021_11_20,2021_11_20_21_3R
86,3,3,3833,中辻博訓,26,26,6.80,3,0.07,21,3R,晴,南,1,1,2021_11_20,2021_11_20_21_3R
87,4,4,5009,大賀龍之介,13,47,6.82,4,0.09,21,3R,晴,南,1,1,2021_11_20,2021_11_20_21_3R
88,5,5,3771,折下寛法,38,66,6.84,5,0.11,21,3R,晴,南,1,1,2021_11_20,2021_11_20_21_3R
89,6,6,4248,岡本大,57,23,6.81,6,0.29,21,3R,晴,南,1,1,2021_11_20,2021_11_20_21_3R
90,1,1,4351,里岡右貴,20,55,6.80,1,0.17,21,4R,晴,南,1,1,2021_11_20,2021_11_20_21_4R
91,2,3,3044,三宅爾士,47,73,6.87,3,0.21,21,4R,晴,南,1,1,2021_11_20,2021_11_20_21_4R
92,3,4,3629,浅見昌克 ,8,31,6.75,4,0.15,21,4R,晴,南,1,1,2021_11_20,2021_11_20_21_4R
93,4,6,4753,森照夫,54,15,6.72,6,0.15,21,4R,晴,南,1,1,2021_11_20,2021_11_20_21_4R
94,5,2,3075,中村裕将,39,21,6.82,2,0.15,21,4R,晴,南,1,1,2021_11_20,2021_11_20_21_4R
95,1,3,4566,塩田北斗,23,62,6.75,3,0.16,21,5R,晴,無風,0,1,2021_11_20,2021_11_20_21_5R
96,2,1,4790,柳内敬太 ,4,63,6.73,1,0.05,21,5R,晴,無風,0,1,2021_11_20,2021_11_20_21_5R
97,3,6,4133,高橋正男,12,44,6.80,6,0.22,21,5R,晴,無風,0,1,2021_11_20,2021_11_20_21_5R
98,4,2,5138,村本大成,16,45,6.76,2,0.09,21,5R,晴,無風,0,1,2021_11_20,2021_11_20_21_5R
99,5,5,3928,林恵祐,56,49,6.80,5,0.31,21,5R,晴,無風,0,1,2021_11_20,2021_11_20_21_5R
100,1,4,3473,石川真二,41,16,6.77,1,0.19,21,6R,晴,無風,0,1,2021_11_20,2021_11_20_21_6R
101,2,3,4056,小西英輝 ,6,68,6.81,4,0.24,21,6R,晴,無風,0,1,2021_11_20,2021_11_20_21_6R
102,3,1,4661,中島昂章 ,2,54,6.73,2,0.24,21,6R,晴,無風,0,1,2021_11_20,2021_11_20_21_6R
