,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,6,4888,金児隆太,53,67,6.87,6,0.13,20,1R,晴,北東,3,3,2019_9_10,6-1-3,7320,1-3-6,630,6-1,3200,1-6,460,2019_9_10_20_1R
1,2,1,4463,三苫晃幸,36,48,6.94,1,0.26,20,1R,晴,北東,3,3,2019_9_10,6-1-3,7320,1-3-6,630,6-1,3200,1-6,460,2019_9_10_20_1R
2,3,3,4219,本岡勝利,33,60,6.92,3,0.17,20,1R,晴,北東,3,3,2019_9_10,6-1-3,7320,1-3-6,630,6-1,3200,1-6,460,2019_9_10_20_1R
3,4,4,3858,織田猛,45,61,6.92,4,0.22,20,1R,晴,北東,3,3,2019_9_10,6-1-3,7320,1-3-6,630,6-1,3200,1-6,460,2019_9_10_20_1R
4,5,2,4198,沼田克彦 ,3,24,6.96,2,0.22,20,1R,晴,北東,3,3,2019_9_10,6-1-3,7320,1-3-6,630,6-1,3200,1-6,460,2019_9_10_20_1R
5,6,5,4722,竹野未華,21,23,6.94,5,0.22,20,1R,晴,北東,3,3,2019_9_10,6-1-3,7320,1-3-6,630,6-1,3200,1-6,460,2019_9_10_20_1R
6,1,5,3843,上之晃弘,18,53,6.94,5,0.18,20,2R,曇り,北,2,2,2019_9_10,5-1-6,7400,1-5-6,1020,5-1,3360,1-5,1010,2019_9_10_20_2R
7,2,1,3715,倉尾大介,46,35,6.92,1,0.19,20,2R,曇り,北,2,2,2019_9_10,5-1-6,7400,1-5-6,1020,5-1,3360,1-5,1010,2019_9_10_20_2R
8,3,6,3352,小川晃司,31,18,6.97,6,0.12,20,2R,曇り,北,2,2,2019_9_10,5-1-6,7400,1-5-6,1020,5-1,3360,1-5,1010,2019_9_10_20_2R
9,4,3,3989,熊本英一,22,73,6.92,3,0.24,20,2R,曇り,北,2,2,2019_9_10,5-1-6,7400,1-5-6,1020,5-1,3360,1-5,1010,2019_9_10_20_2R
10,5,4,4919,吉田翔悟,20,51,6.93,4,0.15,20,2R,曇り,北,2,2,2019_9_10,5-1-6,7400,1-5-6,1020,5-1,3360,1-5,1010,2019_9_10_20_2R
11,6,2,4525,真子奈津実,60,30,6.88,2,0.28,20,2R,曇り,北,2,2,2019_9_10,5-1-6,7400,1-5-6,1020,5-1,3360,1-5,1010,2019_9_10_20_2R
12,1,1,4844,村上奈穂,50,38,6.90,1,0.22,20,3R,晴,北,2,2,2019_9_10,1-4-2,3950,1-2-4,390,1-4,1620,1-4,870,2019_9_10_20_3R
13,2,4,4594,谷川祐一,23,19,6.91,4,0.23,20,3R,晴,北,2,2,2019_9_10,1-4-2,3950,1-2-4,390,1-4,1620,1-4,870,2019_9_10_20_3R
14,3,2,4559,西川昌希,37,13,6.86,2,0.16,20,3R,晴,北,2,2,2019_9_10,1-4-2,3950,1-2-4,390,1-4,1620,1-4,870,2019_9_10_20_3R
15,4,5,3108,松本真吾,57,63,6.94,5,0.19,20,3R,晴,北,2,2,2019_9_10,1-4-2,3950,1-2-4,390,1-4,1620,1-4,870,2019_9_10_20_3R
16,5,6,4705,吉川勇作,41,27,6.96,6,0.19,20,3R,晴,北,2,2,2019_9_10,1-4-2,3950,1-2-4,390,1-4,1620,1-4,870,2019_9_10_20_3R
17,6,3,4425,大井清貴,11,22,6.90,3,0.36,20,3R,晴,北,2,2,2019_9_10,1-4-2,3950,1-2-4,390,1-4,1620,1-4,870,2019_9_10_20_3R
