,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,曇り,北,1,1,唐津,2020_5_3,1-2-4,920,,350,1-2,400,1-2,390,,,,,,,,,,
1,1R,曇り,北,1,1,唐津,2020_5_3,1-2-4,920,,350,1-2,400,1-2,390,,,,,,,,,,
2,1R,曇り,北,1,1,唐津,2020_5_3,1-2-4,920,,350,1-2,400,1-2,390,,,,,,,,,,
3,1R,曇り,北,1,1,唐津,2020_5_3,1-2-4,920,,350,1-2,400,1-2,390,,,,,,,,,,
4,1R,曇り,北,1,1,唐津,2020_5_3,1-2-4,920,,350,1-2,400,1-2,390,,,,,,,,,,
5,1R,曇り,北,1,1,唐津,2020_5_3,1-2-4,920,,350,1-2,400,1-2,390,,,,,,,,,,
6,2R,雨,北,2,2,唐津,2020_5_3,3-5-1,184450,,6690,3-5,32600,3-5,12190,,,,,,,,,,
7,2R,雨,北,2,2,唐津,2020_5_3,3-5-1,184450,,6690,3-5,32600,3-5,12190,,,,,,,,,,
8,2R,雨,北,2,2,唐津,2020_5_3,3-5-1,184450,,6690,3-5,32600,3-5,12190,,,,,,,,,,
9,2R,雨,北,2,2,唐津,2020_5_3,3-5-1,184450,,6690,3-5,32600,3-5,12190,,,,,,,,,,
10,2R,雨,北,2,2,唐津,2020_5_3,3-5-1,184450,,6690,3-5,32600,3-5,12190,,,,,,,,,,
11,2R,雨,北,2,2,唐津,2020_5_3,3-5-1,184450,,6690,3-5,32600,3-5,12190,,,,,,,,,,
12,3R,曇り,北西,1,1,唐津,2020_5_3,1-3-5,840,,340,1-3,330,1-3,230,,,,,,,,,,
13,3R,曇り,北西,1,1,唐津,2020_5_3,1-3-5,840,,340,1-3,330,1-3,230,,,,,,,,,,
14,3R,曇り,北西,1,1,唐津,2020_5_3,1-3-5,840,,340,1-3,330,1-3,230,,,,,,,,,,
15,3R,曇り,北西,1,1,唐津,2020_5_3,1-3-5,840,,340,1-3,330,1-3,230,,,,,,,,,,
16,3R,曇り,北西,1,1,唐津,2020_5_3,1-3-5,840,,340,1-3,330,1-3,230,,,,,,,,,,
17,3R,曇り,北西,1,1,唐津,2020_5_3,1-3-5,840,,340,1-3,330,1-3,230,,,,,,,,,,
18,4R,曇り,南西,2,2,唐津,2020_5_3,1-3-2,2030,,720,1-3,450,1-3,430,,,,,,,,,,
19,4R,曇り,南西,2,2,唐津,2020_5_3,1-3-2,2030,,720,1-3,450,1-3,430,,,,,,,,,,
20,4R,曇り,南西,2,2,唐津,2020_5_3,1-3-2,2030,,720,1-3,450,1-3,430,,,,,,,,,,
