,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,曇り,西,2,1,大村,2021_7_5,5-1-2,19450,,1360,5-1,3750,1-5,1150,,,,,,,,,,
1,1R,曇り,西,2,1,大村,2021_7_5,5-1-2,19450,,1360,5-1,3750,1-5,1150,,,,,,,,,,
2,1R,曇り,西,2,1,大村,2021_7_5,5-1-2,19450,,1360,5-1,3750,1-5,1150,,,,,,,,,,
3,1R,曇り,西,2,1,大村,2021_7_5,5-1-2,19450,,1360,5-1,3750,1-5,1150,,,,,,,,,,
4,1R,曇り,西,2,1,大村,2021_7_5,5-1-2,19450,,1360,5-1,3750,1-5,1150,,,,,,,,,,
5,1R,曇り,西,2,1,大村,2021_7_5,5-1-2,19450,,1360,5-1,3750,1-5,1150,,,,,,,,,,
6,2R,曇り,南西,2,1,大村,2021_7_5,3-4-6,20230,,4560,3-4,4150,3-4,1220,,,,,,,,,,
7,2R,曇り,南西,2,1,大村,2021_7_5,3-4-6,20230,,4560,3-4,4150,3-4,1220,,,,,,,,,,
8,2R,曇り,南西,2,1,大村,2021_7_5,3-4-6,20230,,4560,3-4,4150,3-4,1220,,,,,,,,,,
9,2R,曇り,南西,2,1,大村,2021_7_5,3-4-6,20230,,4560,3-4,4150,3-4,1220,,,,,,,,,,
10,2R,曇り,南西,2,1,大村,2021_7_5,3-4-6,20230,,4560,3-4,4150,3-4,1220,,,,,,,,,,
11,2R,曇り,南西,2,1,大村,2021_7_5,3-4-6,20230,,4560,3-4,4150,3-4,1220,,,,,,,,,,
12,3R,晴,南西,2,1,大村,2021_7_5,2-4-3,8740,,1320,2-4,3380,2-4,1450,,,,,,,,,,
13,3R,晴,南西,2,1,大村,2021_7_5,2-4-3,8740,,1320,2-4,3380,2-4,1450,,,,,,,,,,
14,3R,晴,南西,2,1,大村,2021_7_5,2-4-3,8740,,1320,2-4,3380,2-4,1450,,,,,,,,,,
15,3R,晴,南西,2,1,大村,2021_7_5,2-4-3,8740,,1320,2-4,3380,2-4,1450,,,,,,,,,,
16,3R,晴,南西,2,1,大村,2021_7_5,2-4-3,8740,,1320,2-4,3380,2-4,1450,,,,,,,,,,
17,3R,晴,南西,2,1,大村,2021_7_5,2-4-3,8740,,1320,2-4,3380,2-4,1450,,,,,,,,,,
18,4R,晴,南西,2,1,大村,2021_7_5,4-6-3,21690,,3680,4-6,2440,4-6,1770,,,,,,,,,,
19,4R,晴,南西,2,1,大村,2021_7_5,4-6-3,21690,,3680,4-6,2440,4-6,1770,,,,,,,,,,
20,4R,晴,南西,2,1,大村,2021_7_5,4-6-3,21690,,3680,4-6,2440,4-6,1770,,,,,,,,,,
21,4R,晴,南西,2,1,大村,2021_7_5,4-6-3,21690,,3680,4-6,2440,4-6,1770,,,,,,,,,,
22,4R,晴,南西,2,1,大村,2021_7_5,4-6-3,21690,,3680,4-6,2440,4-6,1770,,,,,,,,,,
23,4R,晴,南西,2,1,大村,2021_7_5,4-6-3,21690,,3680,4-6,2440,4-6,1770,,,,,,,,,,
24,5R,晴,南西,2,1,大村,2021_7_5,1-4-6,690,,330,1-4,270,1-4,210,,,,,,,,,,
25,5R,晴,南西,2,1,大村,2021_7_5,1-4-6,690,,330,1-4,270,1-4,210,,,,,,,,,,
26,5R,晴,南西,2,1,大村,2021_7_5,1-4-6,690,,330,1-4,270,1-4,210,,,,,,,,,,
27,5R,晴,南西,2,1,大村,2021_7_5,1-4-6,690,,330,1-4,270,1-4,210,,,,,,,,,,
28,5R,晴,南西,2,1,大村,2021_7_5,1-4-6,690,,330,1-4,270,1-4,210,,,,,,,,,,
29,5R,晴,南西,2,1,大村,2021_7_5,1-4-6,690,,330,1-4,270,1-4,210,,,,,,,,,,
30,6R,晴,南西,2,1,大村,2021_7_5,1-6-2,1940,,620,1-6,380,1-6,300,,,,,,,,,,
31,6R,晴,南西,2,1,大村,2021_7_5,1-6-2,1940,,620,1-6,380,1-6,300,,,,,,,,,,
32,6R,晴,南西,2,1,大村,2021_7_5,1-6-2,1940,,620,1-6,380,1-6,300,,,,,,,,,,
33,6R,晴,南西,2,1,大村,2021_7_5,1-6-2,1940,,620,1-6,380,1-6,300,,,,,,,,,,
34,6R,晴,南西,2,1,大村,2021_7_5,1-6-2,1940,,620,1-6,380,1-6,300,,,,,,,,,,
35,6R,晴,南西,2,1,大村,2021_7_5,1-6-2,1940,,620,1-6,380,1-6,300,,,,,,,,,,
36,7R,晴,南西,2,1,大村,2021_7_5,1-3-4,3180,,690,1-3,1220,1-3,1190,,,,,,,,,,
37,7R,晴,南西,2,1,大村,2021_7_5,1-3-4,3180,,690,1-3,1220,1-3,1190,,,,,,,,,,
38,7R,晴,南西,2,1,大村,2021_7_5,1-3-4,3180,,690,1-3,1220,1-3,1190,,,,,,,,,,
39,7R,晴,南西,2,1,大村,2021_7_5,1-3-4,3180,,690,1-3,1220,1-3,1190,,,,,,,,,,
40,7R,晴,南西,2,1,大村,2021_7_5,1-3-4,3180,,690,1-3,1220,1-3,1190,,,,,,,,,,
41,7R,晴,南西,2,1,大村,2021_7_5,1-3-4,3180,,690,1-3,1220,1-3,1190,,,,,,,,,,
42,8R,晴,南西,2,1,大村,2021_7_5,1-4-3,900,,370,1-4,370,1-4,240,,,,,,,,,,
43,8R,晴,南西,2,1,大村,2021_7_5,1-4-3,900,,370,1-4,370,1-4,240,,,,,,,,,,
44,8R,晴,南西,2,1,大村,2021_7_5,1-4-3,900,,370,1-4,370,1-4,240,,,,,,,,,,
45,8R,晴,南西,2,1,大村,2021_7_5,1-4-3,900,,370,1-4,370,1-4,240,,,,,,,,,,
46,8R,晴,南西,2,1,大村,2021_7_5,1-4-3,900,,370,1-4,370,1-4,240,,,,,,,,,,
47,8R,晴,南西,2,1,大村,2021_7_5,1-4-3,900,,370,1-4,370,1-4,240,,,,,,,,,,
48,9R,晴,南西,2,1,大村,2021_7_5,1-2-5,2080,,900,1-2,260,1-2,200,,,,,,,,,,
49,9R,晴,南西,2,1,大村,2021_7_5,1-2-5,2080,,900,1-2,260,1-2,200,,,,,,,,,,
50,9R,晴,南西,2,1,大村,2021_7_5,1-2-5,2080,,900,1-2,260,1-2,200,,,,,,,,,,
51,9R,晴,南西,2,1,大村,2021_7_5,1-2-5,2080,,900,1-2,260,1-2,200,,,,,,,,,,
52,9R,晴,南西,2,1,大村,2021_7_5,1-2-5,2080,,900,1-2,260,1-2,200,,,,,,,,,,
53,10R,晴,南東,1,1,大村,2021_7_5,1-6-4,4010,,1700,1-6,690,1-6,600,,,,,,,,,,
54,10R,晴,南東,1,1,大村,2021_7_5,1-6-4,4010,,1700,1-6,690,1-6,600,,,,,,,,,,
55,10R,晴,南東,1,1,大村,2021_7_5,1-6-4,4010,,1700,1-6,690,1-6,600,,,,,,,,,,
56,10R,晴,南東,1,1,大村,2021_7_5,1-6-4,4010,,1700,1-6,690,1-6,600,,,,,,,,,,
57,10R,晴,南東,1,1,大村,2021_7_5,1-6-4,4010,,1700,1-6,690,1-6,600,,,,,,,,,,
58,10R,晴,南東,1,1,大村,2021_7_5,1-6-4,4010,,1700,1-6,690,1-6,600,,,,,,,,,,
59,11R,晴,南,2,1,大村,2021_7_5,1-2-3,380,,190,1-2,220,1-2,180,,,,,,,,,,
60,11R,晴,南,2,1,大村,2021_7_5,1-2-3,380,,190,1-2,220,1-2,180,,,,,,,,,,
61,11R,晴,南,2,1,大村,2021_7_5,1-2-3,380,,190,1-2,220,1-2,180,,,,,,,,,,
62,11R,晴,南,2,1,大村,2021_7_5,1-2-3,380,,190,1-2,220,1-2,180,,,,,,,,,,
63,11R,晴,南,2,1,大村,2021_7_5,1-2-3,380,,190,1-2,220,1-2,180,,,,,,,,,,
64,11R,晴,南,2,1,大村,2021_7_5,1-2-3,380,,190,1-2,220,1-2,180,,,,,,,,,,
65,12R,晴,南,1,1,大村,2021_7_5,1-6-5,5280,,1680,1-6,1160,1-6,890,,,,,,,,,,
66,12R,晴,南,1,1,大村,2021_7_5,1-6-5,5280,,1680,1-6,1160,1-6,890,,,,,,,,,,
67,12R,晴,南,1,1,大村,2021_7_5,1-6-5,5280,,1680,1-6,1160,1-6,890,,,,,,,,,,
68,12R,晴,南,1,1,大村,2021_7_5,1-6-5,5280,,1680,1-6,1160,1-6,890,,,,,,,,,,
69,12R,晴,南,1,1,大村,2021_7_5,1-6-5,5280,,1680,1-6,1160,1-6,890,,,,,,,,,,
70,12R,晴,南,1,1,大村,2021_7_5,1-6-5,5280,,1680,1-6,1160,1-6,890,,,,,,,,,,
71,1R,曇り,南,5,5,唐津,2021_7_5,1-2-5,560,,380,1-2,170,1-2,220,,,,,,,,,,
72,1R,曇り,南,5,5,唐津,2021_7_5,1-2-5,560,,380,1-2,170,1-2,220,,,,,,,,,,
73,1R,曇り,南,5,5,唐津,2021_7_5,1-2-5,560,,380,1-2,170,1-2,220,,,,,,,,,,
74,1R,曇り,南,5,5,唐津,2021_7_5,1-2-5,560,,380,1-2,170,1-2,220,,,,,,,,,,
75,1R,曇り,南,5,5,唐津,2021_7_5,1-2-5,560,,380,1-2,170,1-2,220,,,,,,,,,,
76,1R,曇り,南,5,5,唐津,2021_7_5,1-2-5,560,,380,1-2,170,1-2,220,,,,,,,,,,
77,2R,雨,南,4,4,唐津,2021_7_5,2-1-3,660,,200,2-1,310,1-2,130,,,,,,,,,,
78,2R,雨,南,4,4,唐津,2021_7_5,2-1-3,660,,200,2-1,310,1-2,130,,,,,,,,,,
79,2R,雨,南,4,4,唐津,2021_7_5,2-1-3,660,,200,2-1,310,1-2,130,,,,,,,,,,
80,2R,雨,南,4,4,唐津,2021_7_5,2-1-3,660,,200,2-1,310,1-2,130,,,,,,,,,,
81,2R,雨,南,4,4,唐津,2021_7_5,2-1-3,660,,200,2-1,310,1-2,130,,,,,,,,,,
82,2R,雨,南,4,4,唐津,2021_7_5,2-1-3,660,,200,2-1,310,1-2,130,,,,,,,,,,
83,3R,曇り,南,4,4,唐津,2021_7_5,1-3-5,590,,250,1-3,230,1-3,120,,,,,,,,,,
84,3R,曇り,南,4,4,唐津,2021_7_5,1-3-5,590,,250,1-3,230,1-3,120,,,,,,,,,,
85,3R,曇り,南,4,4,唐津,2021_7_5,1-3-5,590,,250,1-3,230,1-3,120,,,,,,,,,,
86,3R,曇り,南,4,4,唐津,2021_7_5,1-3-5,590,,250,1-3,230,1-3,120,,,,,,,,,,
87,3R,曇り,南,4,4,唐津,2021_7_5,1-3-5,590,,250,1-3,230,1-3,120,,,,,,,,,,
88,3R,曇り,南,4,4,唐津,2021_7_5,1-3-5,590,,250,1-3,230,1-3,120,,,,,,,,,,
