,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3906,飯山晃三,54,29,7.05,1,0.08,24,1R,晴,南西,4,3,2022_8_10,2022_8_10_24_1R
1,2,2,4603,谷川将太,50,13,7.02,2,0.11,24,1R,晴,南西,4,3,2022_8_10,2022_8_10_24_1R
2,3,5,4004,山本浩輔,71,77,7.04,5,0.22,24,1R,晴,南西,4,3,2022_8_10,2022_8_10_24_1R
3,4,4,4969,町田洸希,69,44,7.07,4,0.21,24,1R,晴,南西,4,3,2022_8_10,2022_8_10_24_1R
4,5,6,4705,吉川勇作,63,38,7.10,6,0.23,24,1R,晴,南西,4,3,2022_8_10,2022_8_10_24_1R
5,6,3,4299,中島浩哉,80,80,7.13,3,0.16,24,1R,晴,南西,4,3,2022_8_10,2022_8_10_24_1R
6,1,1,4695,尾崎雄二,46,64,7.00,1,0.16,24,2R,晴,南西,3,2,2022_8_10,2022_8_10_24_2R
7,2,5,3501,川上昇平,52,86,7.09,5,0.12,24,2R,晴,南西,3,2,2022_8_10,2022_8_10_24_2R
8,3,3,3944,山口裕二,75,25,7.08,3,0.13,24,2R,晴,南西,3,2,2022_8_10,2022_8_10_24_2R
9,4,4,3843,上之晃弘,66,84,7.08,4,0.14,24,2R,晴,南西,3,2,2022_8_10,2022_8_10_24_2R
10,5,2,5086,本村大,70,78,7.04,2,0.21,24,2R,晴,南西,3,2,2022_8_10,2022_8_10_24_2R
11,6,6,4693,松下誉士,79,43,6.99,6,0.16,24,2R,晴,南西,3,2,2022_8_10,2022_8_10_24_2R
12,1,4,3892,草場康幸,72,39,7.07,4,0.19,24,3R,晴,南西,3,2,2022_8_10,2022_8_10_24_3R
13,2,6,3779,原田幸哉,58,32,7.01,6,0.11,24,3R,晴,南西,3,2,2022_8_10,2022_8_10_24_3R
14,3,5,3151,落合敬一,15,21,7.04,5,0.14,24,3R,晴,南西,3,2,2022_8_10,2022_8_10_24_3R
15,4,3,3851,森田昭彦,14,17,7.15,3,0.11,24,3R,晴,南西,3,2,2022_8_10,2022_8_10_24_3R
16,5,2,4106,坂井康嗣,76,15,7.08,2,0.18,24,3R,晴,南西,3,2,2022_8_10,2022_8_10_24_3R
17,6,1,4315,山崎昂介,78,33,7.02,1,0.24,24,3R,晴,南西,3,2,2022_8_10,2022_8_10_24_3R
18,1,2,4607,鶴田勇雄,18,14,7.02,2,0.14,24,4R,晴,南西,4,3,2022_8_10,2022_8_10_24_4R
19,2,4,4248,岡本大,62,35,7.00,4,0.21,24,4R,晴,南西,4,3,2022_8_10,2022_8_10_24_4R
20,3,1,4948,木場悠介,57,79,7.07,1,0.11,24,4R,晴,南西,4,3,2022_8_10,2022_8_10_24_4R
21,4,5,2912,尾崎鉄也,13,81,7.12,5,0.16,24,4R,晴,南西,4,3,2022_8_10,2022_8_10_24_4R
22,5,6,4352,下條雄太郎,12,24,7.06,6,0.17,24,4R,晴,南西,4,3,2022_8_10,2022_8_10_24_4R
23,6,3,4523,中村辰也,51,20,6.99,3,0.11,24,4R,晴,南西,4,3,2022_8_10,2022_8_10_24_4R
24,1,1,3527,中嶋誠一郎,55,19,7.02,1,0.12,24,5R,晴,南西,4,3,2022_8_10,2022_8_10_24_5R
25,2,2,4705,吉川勇作,63,38,7.03,2,0.12,24,5R,晴,南西,4,3,2022_8_10,2022_8_10_24_5R
26,3,4,4553,坪口竜也,64,40,7.00,3,0.12,24,5R,晴,南西,4,3,2022_8_10,2022_8_10_24_5R
27,4,6,3349,吉田一郎,48,23,7.00,5,0.09,24,5R,晴,南西,4,3,2022_8_10,2022_8_10_24_5R
28,5,5,4241,大串重幸,61,22,7.04,4,0.13,24,5R,晴,南西,4,3,2022_8_10,2022_8_10_24_5R
29,1,1,4715,村上遼,59,85,7.02,1,0.08,24,6R,晴,南西,3,2,2022_8_10,2022_8_10_24_6R
30,2,5,3843,上之晃弘,66,84,7.08,4,0.13,24,6R,晴,南西,3,2,2022_8_10,2022_8_10_24_6R
