,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,3025,山口哲治,49,32,6.82,1,0.22,24,1R,雨,北,3,2,2020_1_30,1-3-2,620,1-2-3,230,1-3,240,1-3,180,2020_1_30_24_1R
1,2,3,4474,渡辺崇,54,57,6.86,3,0.21,24,1R,雨,北,3,2,2020_1_30,1-3-2,620,1-2-3,230,1-3,240,1-3,180,2020_1_30_24_1R
2,3,2,4723,寺島吉彦,73,47,6.85,2,0.21,24,1R,雨,北,3,2,2020_1_30,1-3-2,620,1-2-3,230,1-3,240,1-3,180,2020_1_30_24_1R
3,4,6,5086,本村大,70,63,6.86,6,0.16,24,1R,雨,北,3,2,2020_1_30,1-3-2,620,1-2-3,230,1-3,240,1-3,180,2020_1_30_24_1R
4,5,5,4726,島田なぎさ,15,30,6.80,5,0.19,24,1R,雨,北,3,2,2020_1_30,1-3-2,620,1-2-3,230,1-3,240,1-3,180,2020_1_30_24_1R
5,6,4,3281,塚本太二郎,57,70,6.92,4,0.26,24,1R,雨,北,3,2,2020_1_30,1-3-2,620,1-2-3,230,1-3,240,1-3,180,2020_1_30_24_1R
6,1,1,4518,大須賀友,67,68,6.77,1,0.23,24,2R,晴,北,4,3,2020_1_30,1-4-5,1340,1-4-5,390,1-4,510,1-4,560,2020_1_30_24_2R
7,2,4,3722,西村秀樹,36,33,6.79,4,0.21,24,2R,晴,北,4,3,2020_1_30,1-4-5,1340,1-4-5,390,1-4,510,1-4,560,2020_1_30_24_2R
8,3,5,3905,天野友和,30,35,6.81,5,0.16,24,2R,晴,北,4,3,2020_1_30,1-4-5,1340,1-4-5,390,1-4,510,1-4,560,2020_1_30_24_2R
9,4,2,4603,谷川将太,33,53,6.77,2,0.23,24,2R,晴,北,4,3,2020_1_30,1-4-5,1340,1-4-5,390,1-4,510,1-4,560,2020_1_30_24_2R
10,5,6,4309,坂口明義,72,23,6.85,6,0.23,24,2R,晴,北,4,3,2020_1_30,1-4-5,1340,1-4-5,390,1-4,510,1-4,560,2020_1_30_24_2R
11,6,3,4088,野田祥子,32,12,6.81,3,0.34,24,2R,晴,北,4,3,2020_1_30,1-4-5,1340,1-4-5,390,1-4,510,1-4,560,2020_1_30_24_2R
12,1,6,3589,西村勝,41,18,6.83,6,0.05,24,3R,晴,北,4,3,2020_1_30,6-3-1,18060,1-3-6,430,6-3,8090,3-6,2660,2020_1_30_24_3R
13,2,3,4395,下河雅史,66,64,6.81,3,0.17,24,3R,晴,北,4,3,2020_1_30,6-3-1,18060,1-3-6,430,6-3,8090,3-6,2660,2020_1_30_24_3R
14,3,1,3475,橋本久和,45,51,6.84,1,0.16,24,3R,晴,北,4,3,2020_1_30,6-3-1,18060,1-3-6,430,6-3,8090,3-6,2660,2020_1_30_24_3R
15,4,2,4129,宇野博之,38,62,6.84,2,0.14,24,3R,晴,北,4,3,2020_1_30,6-3-1,18060,1-3-6,430,6-3,8090,3-6,2660,2020_1_30_24_3R
16,5,4,4729,佐藤謙史朗,50,52,6.84,4,0.21,24,3R,晴,北,4,3,2020_1_30,6-3-1,18060,1-3-6,430,6-3,8090,3-6,2660,2020_1_30_24_3R
17,6,5,4300,加藤綾,19,20,6.78,5,0.11,24,3R,晴,北,4,3,2020_1_30,6-3-1,18060,1-3-6,430,6-3,8090,3-6,2660,2020_1_30_24_3R
18,1,1,4521,小池公生,51,65,6.81,1,0.23,24,4R,晴,北,4,3,2020_1_30,1-3-2,1940,1-2-3,500,1-3,550,1-3,610,2020_1_30_24_4R
