,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3855,大熊辰弥,48,香川,49,B1,4.42,21.10,5.50,25.00,40.23,40.22,2020_11_17_24_1R,24,1R
1,2,3052,原田正己,57,徳島,52,B1,3.31,10.39,8.00,100.00,36.25,42.55,2020_11_17_24_1R,24,1R
2,3,3925,大田誠,45,山口,51,B1,4.28,22.83,2.94,6.25,30.95,37.21,2020_11_17_24_1R,24,1R
3,4,5086,本村大,21,長崎,54,B2,2.14,3.45,2.51,2.44,24.32,25.00,2020_11_17_24_1R,24,1R
4,5,3614,谷勝幸,47,広島,54,B1,5.52,33.33,5.83,47.83,49.41,42.27,2020_11_17_24_1R,24,1R
5,6,4635,峰重力也,30,岡山,53,B1,4.88,30.00,4.53,23.68,26.25,47.67,2020_11_17_24_1R,24,1R
6,1,4656,大崎翔,33,兵庫,56,B1,4.87,30.69,0.00,0.00,29.21,41.25,2020_11_17_24_2R,24,2R
7,2,5032,谷口知優,22,香川,52,B1,3.12,12.16,2.09,2.22,21.88,41.18,2020_11_17_24_2R,24,2R
8,3,4603,谷川将太,32,長崎,53,B1,4.55,25.33,4.98,28.00,36.96,36.67,2020_11_17_24_2R,24,2R
9,4,5022,伊藤尚汰,25,福岡,49,B1,3.39,15.91,1.82,3.57,26.67,31.82,2020_11_17_24_2R,24,2R
10,5,4753,森照夫,32,福岡,55,B1,4.07,23.81,3.33,11.11,25.27,39.53,2020_11_17_24_2R,24,2R
11,6,3516,吉原聖人,52,広島,50,B1,4.46,22.61,5.00,28.57,38.10,29.63,2020_11_17_24_2R,24,2R
12,1,3527,中嶋誠一,49,長崎,51,A2,5.75,36.99,6.23,45.08,36.26,24.39,2020_11_17_24_3R,24,3R
13,2,3746,岡瀬正人,45,岡山,52,A2,5.88,39.46,6.11,43.55,37.50,45.45,2020_11_17_24_3R,24,3R
14,3,3523,寳田亮治,52,福岡,52,B1,4.28,24.00,5.13,36.67,28.57,39.53,2020_11_17_24_3R,24,3R
15,4,3574,大神康司,48,福岡,52,A2,5.74,40.86,6.32,48.33,44.68,16.28,2020_11_17_24_3R,24,3R
16,5,3558,山本浩次,47,岡山,52,A2,5.63,40.16,5.25,35.00,37.97,14.29,2020_11_17_24_3R,24,3R
17,6,4994,山本梨菜,22,佐賀,49,B1,4.65,21.52,0.00,0.00,38.30,28.40,2020_11_17_24_3R,24,3R
18,1,3643,米田隆弘,48,岡山,54,B1,5.53,34.51,4.92,26.42,31.96,33.33,2020_11_17_24_4R,24,4R
19,2,3424,松浦努,54,岡山,56,B1,3.56,17.78,0.00,0.00,28.87,32.18,2020_11_17_24_4R,24,4R
20,3,4292,麻生慎介,35,広島,50,A2,5.75,39.78,6.06,50.00,29.11,40.45,2020_11_17_24_4R,24,4R
21,4,4955,福田慶尚,25,広島,53,B1,3.74,12.82,2.09,0.00,31.91,41.76,2020_11_17_24_4R,24,4R
22,5,3427,大賀広幸,53,山口,50,A2,5.70,39.53,6.43,39.13,39.33,36.26,2020_11_17_24_4R,24,4R
23,6,3349,吉田一郎,52,長崎,52,A2,6.47,50.00,6.76,53.33,43.37,37.08,2020_11_17_24_4R,24,4R
