,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4966,田川大貴,23,長崎,52,B1,4.58,23.23,4.04,18.34,35.54,31.97,2020_12_29_24_1R,24,1R
1,2,4846,佐藤駿介,27,山口,51,B1,4.32,26.44,3.94,27.78,34.68,33.05,2020_12_29_24_1R,24,1R
2,3,5053,山口広樹,25,福岡,54,B2,2.39,2.86,1.89,2.13,29.09,29.03,2020_12_29_24_1R,24,1R
3,4,4920,桐村翔太,29,大阪,50,B1,3.17,11.32,1.57,0.00,26.05,38.10,2020_12_29_24_1R,24,1R
4,5,5009,大賀龍之,23,福岡,54,B1,3.93,20.00,1.34,0.00,26.27,28.95,2020_12_29_24_1R,24,1R
5,6,5129,山口真喜,23,長崎,50,B2,1.90,1.67,2.07,7.14,20.39,30.47,2020_12_29_24_1R,24,1R
6,1,4393,田中孝明,34,福岡,57,B1,4.18,18.18,5.03,31.43,36.36,27.73,2020_12_29_24_2R,24,2R
7,2,4367,山口修路,35,福岡,50,A2,5.22,29.82,4.97,27.27,29.46,34.71,2020_12_29_24_2R,24,2R
8,3,5067,山田真聖,22,山口,55,B1,3.01,12.79,0.00,0.00,27.10,24.53,2020_12_29_24_2R,24,2R
9,4,4934,佐々木翔,24,大阪,53,B1,4.70,29.67,1.11,0.00,27.93,25.81,2020_12_29_24_2R,24,2R
10,5,4957,竹之内極,25,福岡,57,B1,4.28,21.59,3.05,8.93,20.18,46.96,2020_12_29_24_2R,24,2R
11,6,4708,半田尚也,31,広島,55,B1,3.86,12.16,0.00,0.00,41.59,35.00,2020_12_29_24_2R,24,2R
12,1,4724,吉田祐貴,34,佐賀,51,B1,4.17,20.83,3.63,14.29,29.51,37.50,2020_12_29_24_3R,24,3R
13,2,3025,山口哲治,58,長崎,52,B1,4.73,25.35,4.83,25.40,48.25,42.59,2020_12_29_24_3R,24,3R
14,3,4948,木場悠介,28,長崎,52,B1,4.74,23.53,4.50,21.32,26.13,36.64,2020_12_29_24_3R,24,3R
15,4,3722,西村秀樹,50,福岡,53,B1,3.93,14.55,4.58,19.23,47.50,29.41,2020_12_29_24_3R,24,3R
16,5,4164,岩永節也,38,長崎,52,B1,3.98,17.65,4.67,22.22,21.55,43.09,2020_12_29_24_3R,24,3R
17,6,3576,白水勝也,48,福岡,52,A2,6.27,44.85,6.33,50.00,28.45,29.25,2020_12_29_24_3R,24,3R
18,1,4715,村上遼,28,長崎,51,A2,6.28,42.64,6.54,49.16,28.95,36.28,2020_12_29_24_4R,24,4R
19,2,4750,井上尚悟,33,大阪,52,B1,3.57,19.51,0.00,0.00,28.57,46.61,2020_12_29_24_4R,24,4R
20,3,4992,廣瀬篤哉,23,滋賀,56,B1,3.56,19.44,1.31,0.00,34.71,39.20,2020_12_29_24_4R,24,4R
21,4,4437,中田元泰,34,香川,55,A1,5.47,36.36,6.91,50.00,27.69,22.22,2020_12_29_24_4R,24,4R
22,5,4394,永嶋裕一,34,福岡,55,B1,5.26,33.33,5.61,42.86,35.48,38.05,2020_12_29_24_4R,24,4R
23,6,3142,西茂登子,58,徳島,51,B2,2.00,0.00,0.00,0.00,28.45,34.21,2020_12_29_24_4R,24,4R
24,1,4603,谷川将太,32,長崎,52,B1,4.39,25.32,5.05,28.24,29.25,21.93,2020_12_29_24_5R,24,5R
25,2,4363,大野芳顕,35,福岡,53,A1,6.03,43.61,5.31,23.08,53.21,41.07,2020_12_29_24_5R,24,5R
26,3,5009,大賀龍之,23,福岡,54,B1,3.93,20.00,1.34,0.00,26.27,28.95,2020_12_29_24_5R,24,5R
