,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3755,吉村和也,59,28,6.89,1,0.19,24,1R,晴,西,1,1,2020_11_4,2020_11_4_24_1R
1,2,3,3881,浦上拓也,32,50,6.91,3,0.16,24,1R,晴,西,1,1,2020_11_4,2020_11_4_24_1R
2,3,2,5055,眞鳥章太,49,14,6.86,2,0.14,24,1R,晴,西,1,1,2020_11_4,2020_11_4_24_1R
3,4,4,3567,吉岡誠,16,41,6.96,4,0.10,24,1R,晴,西,1,1,2020_11_4,2020_11_4_24_1R
4,5,5,3561,池田真治,73,22,6.89,5,0.08,24,1R,晴,西,1,1,2020_11_4,2020_11_4_24_1R
5,6,6,5124,上瀧絢也,68,11,6.89,6,0.08,24,1R,晴,西,1,1,2020_11_4,2020_11_4_24_1R
6,1,3,4416,三宅健太,23,76,6.90,3,0.11,24,2R,晴,西,1,1,2020_11_4,2020_11_4_24_2R
7,2,6,3491,富永茂,65,63,6.89,6,0.21,24,2R,晴,西,1,1,2020_11_4,2020_11_4_24_2R
8,3,4,4102,益田啓司,51,47,6.88,4,0.11,24,2R,晴,西,1,1,2020_11_4,2020_11_4_24_2R
9,4,5,4495,森晋太郎,19,23,6.90,5,0.22,24,2R,晴,西,1,1,2020_11_4,2020_11_4_24_2R
10,5,1,3477,近藤稔也,52,60,6.89,1,0.16,24,2R,晴,西,1,1,2020_11_4,2020_11_4_24_2R
11,1,5,4099,吉永則雄,12,68,6.85,5,0.11,24,3R,晴,北西,1,1,2020_11_4,2020_11_4_24_3R
12,2,2,4864,小川日紀太,58,24,6.84,2,0.17,24,3R,晴,北西,1,1,2020_11_4,2020_11_4_24_3R
13,3,1,3761,山本光雄,62,34,6.93,1,0.17,24,3R,晴,北西,1,1,2020_11_4,2020_11_4_24_3R
14,4,6,5142,常住蓮,47,70,6.88,6,0.12,24,3R,晴,北西,1,1,2020_11_4,2020_11_4_24_3R
15,5,3,3566,川添英正,63,13,6.91,3,0.21,24,3R,晴,北西,1,1,2020_11_4,2020_11_4_24_3R
16,6,4,4241,大串重幸,27,12,6.89,4,0.23,24,3R,晴,北西,1,1,2020_11_4,2020_11_4_24_3R
17,1,1,3265,今村暢孝,35,18,6.82,1,0.23,24,4R,晴,北西,1,1,2020_11_4,2020_11_4_24_4R
18,2,5,3582,吉川昭男,17,27,6.87,2,0.15,24,4R,晴,北西,1,1,2020_11_4,2020_11_4_24_4R
19,3,6,3537,田山和広,56,71,6.88,4,0.16,24,4R,晴,北西,1,1,2020_11_4,2020_11_4_24_4R
