,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3377,塚田修二,54,東京,57,B1,3.66,18.00,4.11,22.22,40.79,24.32,2022_2_3_24_1R,24,1R
1,2,3501,川上昇平,52,長崎,54,B1,4.78,25.22,4.94,30.40,36.18,35.07,2022_2_3_24_1R,24,1R
2,3,3974,深山祐二,45,佐賀,53,B1,4.64,21.74,4.28,28.13,26.52,36.36,2022_2_3_24_1R,24,1R
3,4,4560,庄司樹良,31,東京,56,B1,5.04,26.32,4.47,26.32,39.07,33.09,2022_2_3_24_1R,24,1R
4,5,3989,熊本英一,43,佐賀,57,B1,3.65,14.10,3.83,17.39,32.21,25.98,2022_2_3_24_1R,24,1R
5,6,5019,柴田百恵,22,静岡,44,B1,3.88,23.08,3.92,8.33,32.05,29.17,2022_2_3_24_1R,24,1R
6,1,3243,佐野隆仁,57,大阪,51,B1,4.00,22.81,3.19,18.75,49.35,30.34,2022_2_3_24_2R,24,2R
7,2,3151,落合敬一,57,長崎,57,B1,4.14,13.92,4.26,20.00,28.76,30.82,2022_2_3_24_2R,24,2R
8,3,3746,岡瀬正人,46,岡山,53,A2,6.35,48.00,5.45,31.08,33.33,28.78,2022_2_3_24_2R,24,2R
9,4,4004,山本浩輔,43,長崎,53,B1,5.17,30.67,5.49,32.58,30.56,28.36,2022_2_3_24_2R,24,2R
10,5,2903,山崎毅,62,福岡,49,B1,4.42,18.95,4.50,23.33,24.09,33.07,2022_2_3_24_2R,24,2R
11,6,3741,松尾基成,47,福岡,57,B1,4.54,23.15,4.76,27.59,36.62,28.69,2022_2_3_24_2R,24,2R
12,1,4969,町田洸希,30,長崎,54,B1,3.99,17.17,4.23,22.32,35.29,23.08,2022_2_3_24_3R,24,3R
13,2,3430,角浜修,53,広島,56,A2,5.70,39.39,4.76,23.68,33.99,28.76,2022_2_3_24_3R,24,3R
14,3,3747,國崎良春,46,福岡,53,B1,5.47,38.89,4.45,18.18,43.15,23.89,2022_2_3_24_3R,24,3R
15,4,3025,山口哲治,60,長崎,49,B1,3.70,13.11,4.81,23.46,41.56,34.78,2022_2_3_24_3R,24,3R
16,5,4241,大串重幸,37,長崎,54,B1,5.23,32.08,5.25,33.50,27.34,39.19,2022_2_3_24_3R,24,3R
17,6,3997,北村征嗣,42,大阪,53,A1,6.67,50.53,7.36,58.33,25.00,32.59,2022_2_3_24_3R,24,3R
18,1,3303,渡辺豊,54,東京,55,A2,5.83,38.02,3.43,14.29,35.66,32.39,2022_2_3_24_4R,24,4R
19,2,4259,真庭明志,37,長崎,53,A2,6.12,39.53,5.84,40.10,38.56,38.10,2022_2_3_24_4R,24,4R
20,3,4021,吉田健太,41,愛知,52,B1,4.78,36.67,0.00,0.00,36.49,31.54,2022_2_3_24_4R,24,4R
21,4,5144,中尾彩香,20,福岡,49,B2,1.38,0.00,1.72,0.00,32.89,30.50,2022_2_3_24_4R,24,4R
22,5,4051,清水敦揮,40,岡山,55,A1,6.18,40.26,6.13,46.67,24.06,29.79,2022_2_3_24_4R,24,4R
23,6,4710,福田宗平,32,大阪,51,B1,5.43,38.10,4.89,22.22,40.13,36.50,2022_2_3_24_4R,24,4R
24,1,3974,深山祐二,45,佐賀,53,B1,4.64,21.74,4.28,28.13,26.52,36.36,2022_2_3_24_5R,24,5R
25,2,3906,飯山晃三,44,長崎,57,B1,5.32,35.24,5.61,38.01,25.90,28.28,2022_2_3_24_5R,24,5R
26,3,5111,三村岳人,22,岡山,51,B1,3.69,14.42,2.00,0.00,29.10,41.35,2022_2_3_24_5R,24,5R
27,4,3804,中渡修作,47,福岡,54,A2,5.69,37.76,4.38,27.27,36.30,36.99,2022_2_3_24_5R,24,5R
28,5,4983,前田篤哉,25,愛知,52,A1,6.55,51.96,6.64,45.45,46.71,29.20,2022_2_3_24_5R,24,5R
29,6,3349,吉田一郎,54,長崎,52,A1,6.03,47.52,6.59,50.00,25.00,39.85,2022_2_3_24_5R,24,5R
30,1,3986,沖島広和,43,福岡,55,A2,5.24,30.56,0.00,0.00,17.27,17.12,2022_2_3_24_6R,24,6R
31,2,4039,村上功祐,43,大阪,57,A2,5.79,40.22,5.43,38.10,20.97,27.41,2022_2_3_24_6R,24,6R
32,3,2903,山崎毅,62,福岡,49,B1,4.42,18.95,4.50,23.33,24.09,33.07,2022_2_3_24_6R,24,6R
33,4,5163,清水愛海,22,山口,48,B1,3.03,9.35,2.00,0.00,44.81,30.94,2022_2_3_24_6R,24,6R
34,5,3501,川上昇平,52,長崎,54,B1,4.78,25.22,4.94,30.40,36.18,35.07,2022_2_3_24_6R,24,6R
35,6,4080,山崎哲司,43,愛知,53,A1,6.44,50.48,5.64,42.42,26.28,36.84,2022_2_3_24_6R,24,6R
36,1,3995,重野哲之,42,静岡,54,A1,6.27,45.83,7.36,64.29,23.93,29.05,2022_2_3_24_7R,24,7R
37,2,4560,庄司樹良,31,東京,56,B1,5.04,26.32,4.47,26.32,39.07,33.09,2022_2_3_24_7R,24,7R
38,3,5086,本村大,22,長崎,53,B2,4.51,23.61,3.07,7.37,31.76,41.22,2022_2_3_24_7R,24,7R
39,4,4969,町田洸希,30,長崎,54,B1,3.99,17.17,4.23,22.32,35.29,23.08,2022_2_3_24_7R,24,7R
40,5,4292,麻生慎介,36,広島,51,A1,6.19,46.30,6.62,50.00,30.52,25.37,2022_2_3_24_7R,24,7R
41,6,4367,山口修路,36,福岡,51,B1,3.73,6.82,5.18,29.09,40.14,33.33,2022_2_3_24_7R,24,7R
42,1,3177,宮本紀美,57,東京,50,B1,3.84,11.43,5.11,22.22,37.96,39.60,2022_2_3_24_8R,24,8R
43,2,3932,池田浩美,45,静岡,50,A2,5.28,41.89,4.90,33.33,25.71,25.00,2022_2_3_24_8R,24,8R
44,3,3993,永井聖美,43,東京,48,B1,5.12,31.58,5.82,36.36,26.12,32.06,2022_2_3_24_8R,24,8R
45,4,5174,川井萌,20,静岡,44,B1,2.69,9.26,0.00,0.00,25.71,36.13,2022_2_3_24_8R,24,8R
46,5,5144,中尾彩香,20,福岡,49,B2,1.38,0.00,1.72,0.00,32.89,30.50,2022_2_3_24_8R,24,8R
47,6,5202,宮崎つぐ,17,大阪,49,B2,1.75,1.45,0.00,0.00,34.06,40.30,2022_2_3_24_8R,24,8R
48,1,4241,大串重幸,37,長崎,54,B1,5.23,32.08,5.25,33.50,27.34,39.19,2022_2_3_24_9R,24,9R
49,2,3997,北村征嗣,42,大阪,53,A1,6.67,50.53,7.36,58.33,25.00,32.59,2022_2_3_24_9R,24,9R
50,3,4051,清水敦揮,40,岡山,55,A1,6.18,40.26,6.13,46.67,24.06,29.79,2022_2_3_24_9R,24,9R
51,4,3906,飯山晃三,44,長崎,57,B1,5.32,35.24,5.61,38.01,25.90,28.28,2022_2_3_24_9R,24,9R
52,5,3986,沖島広和,43,福岡,55,A2,5.24,30.56,0.00,0.00,17.27,17.12,2022_2_3_24_9R,24,9R
53,6,3746,岡瀬正人,46,岡山,53,A2,6.35,48.00,5.45,31.08,33.33,28.78,2022_2_3_24_9R,24,9R
54,1,4080,山崎哲司,43,愛知,53,A1,6.44,50.48,5.64,42.42,26.28,36.84,2022_2_3_24_10R,24,10R
55,2,4004,山本浩輔,43,長崎,53,B1,5.17,30.67,5.49,32.58,30.56,28.36,2022_2_3_24_10R,24,10R
56,3,3995,重野哲之,42,静岡,54,A1,6.27,45.83,7.36,64.29,23.93,29.05,2022_2_3_24_10R,24,10R
57,4,3303,渡辺豊,54,東京,55,A2,5.83,38.02,3.43,14.29,35.66,32.39,2022_2_3_24_10R,24,10R
