,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,曇り,北,3,2,大村,2020_10_9,1-2-3,670,,420,1-2,230,1-2,200,,,,,,,,,,
1,1R,曇り,北,3,2,大村,2020_10_9,1-2-3,670,,420,1-2,230,1-2,200,,,,,,,,,,
2,1R,曇り,北,3,2,大村,2020_10_9,1-2-3,670,,420,1-2,230,1-2,200,,,,,,,,,,
3,1R,曇り,北,3,2,大村,2020_10_9,1-2-3,670,,420,1-2,230,1-2,200,,,,,,,,,,
4,1R,曇り,北,3,2,大村,2020_10_9,1-2-3,670,,420,1-2,230,1-2,200,,,,,,,,,,
5,1R,曇り,北,3,2,大村,2020_10_9,1-2-3,670,,420,1-2,230,1-2,200,,,,,,,,,,
6,2R,曇り,北,4,3,大村,2020_10_9,2-1-5,1570,,360,2-1,510,1-2,160,,,,,,,,,,
7,2R,曇り,北,4,3,大村,2020_10_9,2-1-5,1570,,360,2-1,510,1-2,160,,,,,,,,,,
8,2R,曇り,北,4,3,大村,2020_10_9,2-1-5,1570,,360,2-1,510,1-2,160,,,,,,,,,,
9,2R,曇り,北,4,3,大村,2020_10_9,2-1-5,1570,,360,2-1,510,1-2,160,,,,,,,,,,
10,2R,曇り,北,4,3,大村,2020_10_9,2-1-5,1570,,360,2-1,510,1-2,160,,,,,,,,,,
11,2R,曇り,北,4,3,大村,2020_10_9,2-1-5,1570,,360,2-1,510,1-2,160,,,,,,,,,,
12,3R,曇り,北東,3,2,大村,2020_10_9,2-6-3,63880,,10000,2-6,6360,2-6,8170,,,,,,,,,,
13,3R,曇り,北東,3,2,大村,2020_10_9,2-6-3,63880,,10000,2-6,6360,2-6,8170,,,,,,,,,,
14,3R,曇り,北東,3,2,大村,2020_10_9,2-6-3,63880,,10000,2-6,6360,2-6,8170,,,,,,,,,,
15,3R,曇り,北東,3,2,大村,2020_10_9,2-6-3,63880,,10000,2-6,6360,2-6,8170,,,,,,,,,,
16,3R,曇り,北東,3,2,大村,2020_10_9,2-6-3,63880,,10000,2-6,6360,2-6,8170,,,,,,,,,,
17,3R,曇り,北東,3,2,大村,2020_10_9,2-6-3,63880,,10000,2-6,6360,2-6,8170,,,,,,,,,,
18,4R,曇り,北,3,2,大村,2020_10_9,1-4-5,1660,,630,1-4,680,1-4,870,,,,,,,,,,
19,4R,曇り,北,3,2,大村,2020_10_9,1-4-5,1660,,630,1-4,680,1-4,870,,,,,,,,,,
20,4R,曇り,北,3,2,大村,2020_10_9,1-4-5,1660,,630,1-4,680,1-4,870,,,,,,,,,,
21,4R,曇り,北,3,2,大村,2020_10_9,1-4-5,1660,,630,1-4,680,1-4,870,,,,,,,,,,
22,4R,曇り,北,3,2,大村,2020_10_9,1-4-5,1660,,630,1-4,680,1-4,870,,,,,,,,,,
23,4R,曇り,北,3,2,大村,2020_10_9,1-4-5,1660,,630,1-4,680,1-4,870,,,,,,,,,,
24,5R,曇り,北東,4,3,大村,2020_10_9,6-1-2,19410,,1200,6-1,2840,1-6,460,,,,,,,,,,
25,5R,曇り,北東,4,3,大村,2020_10_9,6-1-2,19410,,1200,6-1,2840,1-6,460,,,,,,,,,,
26,5R,曇り,北東,4,3,大村,2020_10_9,6-1-2,19410,,1200,6-1,2840,1-6,460,,,,,,,,,,
27,5R,曇り,北東,4,3,大村,2020_10_9,6-1-2,19410,,1200,6-1,2840,1-6,460,,,,,,,,,,
28,5R,曇り,北東,4,3,大村,2020_10_9,6-1-2,19410,,1200,6-1,2840,1-6,460,,,,,,,,,,
29,5R,曇り,北東,4,3,大村,2020_10_9,6-1-2,19410,,1200,6-1,2840,1-6,460,,,,,,,,,,
30,6R,曇り,北,3,2,大村,2020_10_9,6-1-4,11830,,1330,6-1,1380,1-6,410,,,,,,,,,,
31,6R,曇り,北,3,2,大村,2020_10_9,6-1-4,11830,,1330,6-1,1380,1-6,410,,,,,,,,,,
32,6R,曇り,北,3,2,大村,2020_10_9,6-1-4,11830,,1330,6-1,1380,1-6,410,,,,,,,,,,
33,6R,曇り,北,3,2,大村,2020_10_9,6-1-4,11830,,1330,6-1,1380,1-6,410,,,,,,,,,,
34,6R,曇り,北,3,2,大村,2020_10_9,6-1-4,11830,,1330,6-1,1380,1-6,410,,,,,,,,,,
35,6R,曇り,北,3,2,大村,2020_10_9,6-1-4,11830,,1330,6-1,1380,1-6,410,,,,,,,,,,
36,7R,曇り,北,4,3,大村,2020_10_9,1-2-3,1190,,380,1-2,360,1-2,370,,,,,,,,,,
37,7R,曇り,北,4,3,大村,2020_10_9,1-2-3,1190,,380,1-2,360,1-2,370,,,,,,,,,,
38,7R,曇り,北,4,3,大村,2020_10_9,1-2-3,1190,,380,1-2,360,1-2,370,,,,,,,,,,
39,7R,曇り,北,4,3,大村,2020_10_9,1-2-3,1190,,380,1-2,360,1-2,370,,,,,,,,,,
40,7R,曇り,北,4,3,大村,2020_10_9,1-2-3,1190,,380,1-2,360,1-2,370,,,,,,,,,,
41,7R,曇り,北,4,3,大村,2020_10_9,1-2-3,1190,,380,1-2,360,1-2,370,,,,,,,,,,
42,8R,曇り,北,4,3,大村,2020_10_9,1-2-3,900,,380,1-2,420,1-2,360,,,,,,,,,,
43,8R,曇り,北,4,3,大村,2020_10_9,1-2-3,900,,380,1-2,420,1-2,360,,,,,,,,,,
44,8R,曇り,北,4,3,大村,2020_10_9,1-2-3,900,,380,1-2,420,1-2,360,,,,,,,,,,
45,8R,曇り,北,4,3,大村,2020_10_9,1-2-3,900,,380,1-2,420,1-2,360,,,,,,,,,,
46,8R,曇り,北,4,3,大村,2020_10_9,1-2-3,900,,380,1-2,420,1-2,360,,,,,,,,,,
47,8R,曇り,北,4,3,大村,2020_10_9,1-2-3,900,,380,1-2,420,1-2,360,,,,,,,,,,
48,9R,曇り,北,5,4,大村,2020_10_9,2-3-4,16700,,2550,2-3,6250,2-3,2640,,,,,,,,,,
49,9R,曇り,北,5,4,大村,2020_10_9,2-3-4,16700,,2550,2-3,6250,2-3,2640,,,,,,,,,,
50,9R,曇り,北,5,4,大村,2020_10_9,2-3-4,16700,,2550,2-3,6250,2-3,2640,,,,,,,,,,
51,9R,曇り,北,5,4,大村,2020_10_9,2-3-4,16700,,2550,2-3,6250,2-3,2640,,,,,,,,,,
52,9R,曇り,北,5,4,大村,2020_10_9,2-3-4,16700,,2550,2-3,6250,2-3,2640,,,,,,,,,,
53,9R,曇り,北,5,4,大村,2020_10_9,2-3-4,16700,,2550,2-3,6250,2-3,2640,,,,,,,,,,
54,10R,曇り,北,4,3,大村,2020_10_9,2-1-5,6040,,940,2-1,1010,1-2,180,,,,,,,,,,
55,10R,曇り,北,4,3,大村,2020_10_9,2-1-5,6040,,940,2-1,1010,1-2,180,,,,,,,,,,
56,10R,曇り,北,4,3,大村,2020_10_9,2-1-5,6040,,940,2-1,1010,1-2,180,,,,,,,,,,
57,10R,曇り,北,4,3,大村,2020_10_9,2-1-5,6040,,940,2-1,1010,1-2,180,,,,,,,,,,
58,10R,曇り,北,4,3,大村,2020_10_9,2-1-5,6040,,940,2-1,1010,1-2,180,,,,,,,,,,
59,10R,曇り,北,4,3,大村,2020_10_9,2-1-5,6040,,940,2-1,1010,1-2,180,,,,,,,,,,
60,11R,曇り,北,3,2,大村,2020_10_9,1-2-3,590,,290,1-2,260,1-2,180,,,,,,,,,,
61,11R,曇り,北,3,2,大村,2020_10_9,1-2-3,590,,290,1-2,260,1-2,180,,,,,,,,,,
62,11R,曇り,北,3,2,大村,2020_10_9,1-2-3,590,,290,1-2,260,1-2,180,,,,,,,,,,
63,11R,曇り,北,3,2,大村,2020_10_9,1-2-3,590,,290,1-2,260,1-2,180,,,,,,,,,,
64,11R,曇り,北,3,2,大村,2020_10_9,1-2-3,590,,290,1-2,260,1-2,180,,,,,,,,,,
65,11R,曇り,北,3,2,大村,2020_10_9,1-2-3,590,,290,1-2,260,1-2,180,,,,,,,,,,
66,12R,曇り,北,4,3,大村,2020_10_9,1-2-3,500,,260,1-2,230,1-2,190,,,,,,,,,,
67,12R,曇り,北,4,3,大村,2020_10_9,1-2-3,500,,260,1-2,230,1-2,190,,,,,,,,,,
68,12R,曇り,北,4,3,大村,2020_10_9,1-2-3,500,,260,1-2,230,1-2,190,,,,,,,,,,
69,12R,曇り,北,4,3,大村,2020_10_9,1-2-3,500,,260,1-2,230,1-2,190,,,,,,,,,,
70,12R,曇り,北,4,3,大村,2020_10_9,1-2-3,500,,260,1-2,230,1-2,190,,,,,,,,,,
71,12R,曇り,北,4,3,大村,2020_10_9,1-2-3,500,,260,1-2,230,1-2,190,,,,,,,,,,
72,1R,晴,北東,3,3,芦屋,2020_10_9,1-2-3,600,,430,1-2,230,1-2,190,,,,,,,,,,
73,1R,晴,北東,3,3,芦屋,2020_10_9,1-2-3,600,,430,1-2,230,1-2,190,,,,,,,,,,
74,1R,晴,北東,3,3,芦屋,2020_10_9,1-2-3,600,,430,1-2,230,1-2,190,,,,,,,,,,
75,1R,晴,北東,3,3,芦屋,2020_10_9,1-2-3,600,,430,1-2,230,1-2,190,,,,,,,,,,
76,1R,晴,北東,3,3,芦屋,2020_10_9,1-2-3,600,,430,1-2,230,1-2,190,,,,,,,,,,
77,1R,晴,北東,3,3,芦屋,2020_10_9,1-2-3,600,,430,1-2,230,1-2,190,,,,,,,,,,
78,2R,晴,北東,4,4,芦屋,2020_10_9,2-4-1,21430,,340,2-4,7070,2-4,2500,,,,,,,,,,
79,2R,晴,北東,4,4,芦屋,2020_10_9,2-4-1,21430,,340,2-4,7070,2-4,2500,,,,,,,,,,
80,2R,晴,北東,4,4,芦屋,2020_10_9,2-4-1,21430,,340,2-4,7070,2-4,2500,,,,,,,,,,
81,2R,晴,北東,4,4,芦屋,2020_10_9,2-4-1,21430,,340,2-4,7070,2-4,2500,,,,,,,,,,
82,2R,晴,北東,4,4,芦屋,2020_10_9,2-4-1,21430,,340,2-4,7070,2-4,2500,,,,,,,,,,
83,2R,晴,北東,4,4,芦屋,2020_10_9,2-4-1,21430,,340,2-4,7070,2-4,2500,,,,,,,,,,
84,3R,晴,北東,5,5,芦屋,2020_10_9,5-1-2,1470,,360,5-1,620,1-5,220,,,,,,,,,,
85,3R,晴,北東,5,5,芦屋,2020_10_9,5-1-2,1470,,360,5-1,620,1-5,220,,,,,,,,,,
86,3R,晴,北東,5,5,芦屋,2020_10_9,5-1-2,1470,,360,5-1,620,1-5,220,,,,,,,,,,
87,3R,晴,北東,5,5,芦屋,2020_10_9,5-1-2,1470,,360,5-1,620,1-5,220,,,,,,,,,,
88,3R,晴,北東,5,5,芦屋,2020_10_9,5-1-2,1470,,360,5-1,620,1-5,220,,,,,,,,,,
89,3R,晴,北東,5,5,芦屋,2020_10_9,5-1-2,1470,,360,5-1,620,1-5,220,,,,,,,,,,
90,4R,晴,北東,3,3,芦屋,2020_10_9,1-3-4,930,,360,1-3,380,1-3,280,,,,,,,,,,
91,4R,晴,北東,3,3,芦屋,2020_10_9,1-3-4,930,,360,1-3,380,1-3,280,,,,,,,,,,
92,4R,晴,北東,3,3,芦屋,2020_10_9,1-3-4,930,,360,1-3,380,1-3,280,,,,,,,,,,
93,4R,晴,北東,3,3,芦屋,2020_10_9,1-3-4,930,,360,1-3,380,1-3,280,,,,,,,,,,
94,4R,晴,北東,3,3,芦屋,2020_10_9,1-3-4,930,,360,1-3,380,1-3,280,,,,,,,,,,
95,4R,晴,北東,3,3,芦屋,2020_10_9,1-3-4,930,,360,1-3,380,1-3,280,,,,,,,,,,
96,5R,晴,北東,4,4,芦屋,2020_10_9,2-1-6,2540,,490,2-1,1100,1-2,220,,,,,,,,,,
97,5R,晴,北東,4,4,芦屋,2020_10_9,2-1-6,2540,,490,2-1,1100,1-2,220,,,,,,,,,,
98,5R,晴,北東,4,4,芦屋,2020_10_9,2-1-6,2540,,490,2-1,1100,1-2,220,,,,,,,,,,
99,5R,晴,北東,4,4,芦屋,2020_10_9,2-1-6,2540,,490,2-1,1100,1-2,220,,,,,,,,,,
100,5R,晴,北東,4,4,芦屋,2020_10_9,2-1-6,2540,,490,2-1,1100,1-2,220,,,,,,,,,,
101,5R,晴,北東,4,4,芦屋,2020_10_9,2-1-6,2540,,490,2-1,1100,1-2,220,,,,,,,,,,
102,6R,晴,北,3,3,芦屋,2020_10_9,2-3-1,970,,320,2-3,210,2-3,230,,,,,,,,,,
103,6R,晴,北,3,3,芦屋,2020_10_9,2-3-1,970,,320,2-3,210,2-3,230,,,,,,,,,,
104,6R,晴,北,3,3,芦屋,2020_10_9,2-3-1,970,,320,2-3,210,2-3,230,,,,,,,,,,
105,6R,晴,北,3,3,芦屋,2020_10_9,2-3-1,970,,320,2-3,210,2-3,230,,,,,,,,,,
106,6R,晴,北,3,3,芦屋,2020_10_9,2-3-1,970,,320,2-3,210,2-3,230,,,,,,,,,,
107,6R,晴,北,3,3,芦屋,2020_10_9,2-3-1,970,,320,2-3,210,2-3,230,,,,,,,,,,
108,7R,晴,北,4,4,芦屋,2020_10_9,2-1-4,1960,,430,2-1,1190,1-2,320,,,,,,,,,,
109,7R,晴,北,4,4,芦屋,2020_10_9,2-1-4,1960,,430,2-1,1190,1-2,320,,,,,,,,,,
110,7R,晴,北,4,4,芦屋,2020_10_9,2-1-4,1960,,430,2-1,1190,1-2,320,,,,,,,,,,
111,7R,晴,北,4,4,芦屋,2020_10_9,2-1-4,1960,,430,2-1,1190,1-2,320,,,,,,,,,,
112,7R,晴,北,4,4,芦屋,2020_10_9,2-1-4,1960,,430,2-1,1190,1-2,320,,,,,,,,,,
113,7R,晴,北,4,4,芦屋,2020_10_9,2-1-4,1960,,430,2-1,1190,1-2,320,,,,,,,,,,
114,8R,晴,北,3,3,芦屋,2020_10_9,1-5-3,1420,,430,1-5,620,1-5,490,,,,,,,,,,
115,8R,晴,北,3,3,芦屋,2020_10_9,1-5-3,1420,,430,1-5,620,1-5,490,,,,,,,,,,
116,8R,晴,北,3,3,芦屋,2020_10_9,1-5-3,1420,,430,1-5,620,1-5,490,,,,,,,,,,
117,8R,晴,北,3,3,芦屋,2020_10_9,1-5-3,1420,,430,1-5,620,1-5,490,,,,,,,,,,
118,8R,晴,北,3,3,芦屋,2020_10_9,1-5-3,1420,,430,1-5,620,1-5,490,,,,,,,,,,
119,8R,晴,北,3,3,芦屋,2020_10_9,1-5-3,1420,,430,1-5,620,1-5,490,,,,,,,,,,
120,9R,晴,北,4,4,芦屋,2020_10_9,1-3-6,8600,,1310,1-3,1070,1-3,1710,,,,,,,,,,
121,9R,晴,北,4,4,芦屋,2020_10_9,1-3-6,8600,,1310,1-3,1070,1-3,1710,,,,,,,,,,
122,9R,晴,北,4,4,芦屋,2020_10_9,1-3-6,8600,,1310,1-3,1070,1-3,1710,,,,,,,,,,
123,9R,晴,北,4,4,芦屋,2020_10_9,1-3-6,8600,,1310,1-3,1070,1-3,1710,,,,,,,,,,
124,9R,晴,北,4,4,芦屋,2020_10_9,1-3-6,8600,,1310,1-3,1070,1-3,1710,,,,,,,,,,
125,9R,晴,北,4,4,芦屋,2020_10_9,1-3-6,8600,,1310,1-3,1070,1-3,1710,,,,,,,,,,
126,10R,晴,北,4,4,芦屋,2020_10_9,1-3-5,820,,380,1-3,340,1-3,440,,,,,,,,,,
127,10R,晴,北,4,4,芦屋,2020_10_9,1-3-5,820,,380,1-3,340,1-3,440,,,,,,,,,,
128,10R,晴,北,4,4,芦屋,2020_10_9,1-3-5,820,,380,1-3,340,1-3,440,,,,,,,,,,
129,10R,晴,北,4,4,芦屋,2020_10_9,1-3-5,820,,380,1-3,340,1-3,440,,,,,,,,,,
130,10R,晴,北,4,4,芦屋,2020_10_9,1-3-5,820,,380,1-3,340,1-3,440,,,,,,,,,,
131,11R,晴,北,4,4,芦屋,2020_10_9,4-1-6,7610,,1490,4-1,1130,1-4,320,,,,,,,,,,
132,11R,晴,北,4,4,芦屋,2020_10_9,4-1-6,7610,,1490,4-1,1130,1-4,320,,,,,,,,,,
133,11R,晴,北,4,4,芦屋,2020_10_9,4-1-6,7610,,1490,4-1,1130,1-4,320,,,,,,,,,,
134,11R,晴,北,4,4,芦屋,2020_10_9,4-1-6,7610,,1490,4-1,1130,1-4,320,,,,,,,,,,
135,11R,晴,北,4,4,芦屋,2020_10_9,4-1-6,7610,,1490,4-1,1130,1-4,320,,,,,,,,,,
136,11R,晴,北,4,4,芦屋,2020_10_9,4-1-6,7610,,1490,4-1,1130,1-4,320,,,,,,,,,,
137,12R,曇り,北東,4,4,芦屋,2020_10_9,3-1-5,1490,,250,3-1,590,1-3,200,,,,,,,,,,
138,12R,曇り,北東,4,4,芦屋,2020_10_9,3-1-5,1490,,250,3-1,590,1-3,200,,,,,,,,,,
139,12R,曇り,北東,4,4,芦屋,2020_10_9,3-1-5,1490,,250,3-1,590,1-3,200,,,,,,,,,,
140,12R,曇り,北東,4,4,芦屋,2020_10_9,3-1-5,1490,,250,3-1,590,1-3,200,,,,,,,,,,
141,12R,曇り,北東,4,4,芦屋,2020_10_9,3-1-5,1490,,250,3-1,590,1-3,200,,,,,,,,,,
142,12R,曇り,北東,4,4,芦屋,2020_10_9,3-1-5,1490,,250,3-1,590,1-3,200,,,,,,,,,,
143,1R,曇り,北,3,3,下関,2020_10_9,1-2-4,640,,230,1-2,280,1-2,260,,,,,,,,,,
144,1R,曇り,北,3,3,下関,2020_10_9,1-2-4,640,,230,1-2,280,1-2,260,,,,,,,,,,
145,1R,曇り,北,3,3,下関,2020_10_9,1-2-4,640,,230,1-2,280,1-2,260,,,,,,,,,,
146,1R,曇り,北,3,3,下関,2020_10_9,1-2-4,640,,230,1-2,280,1-2,260,,,,,,,,,,
147,1R,曇り,北,3,3,下関,2020_10_9,1-2-4,640,,230,1-2,280,1-2,260,,,,,,,,,,
148,1R,曇り,北,3,3,下関,2020_10_9,1-2-4,640,,230,1-2,280,1-2,260,,,,,,,,,,
149,2R,曇り,北東,5,5,下関,2020_10_9,1-4-3,2110,,490,1-4,660,1-4,550,,,,,,,,,,
150,2R,曇り,北東,5,5,下関,2020_10_9,1-4-3,2110,,490,1-4,660,1-4,550,,,,,,,,,,
151,2R,曇り,北東,5,5,下関,2020_10_9,1-4-3,2110,,490,1-4,660,1-4,550,,,,,,,,,,
152,2R,曇り,北東,5,5,下関,2020_10_9,1-4-3,2110,,490,1-4,660,1-4,550,,,,,,,,,,
153,2R,曇り,北東,5,5,下関,2020_10_9,1-4-3,2110,,490,1-4,660,1-4,550,,,,,,,,,,
154,2R,曇り,北東,5,5,下関,2020_10_9,1-4-3,2110,,490,1-4,660,1-4,550,,,,,,,,,,
155,3R,曇り,北東,4,4,下関,2020_10_9,5-3-1,9580,,500,5-3,1730,3-5,830,,,,,,,,,,
156,3R,曇り,北東,4,4,下関,2020_10_9,5-3-1,9580,,500,5-3,1730,3-5,830,,,,,,,,,,
157,3R,曇り,北東,4,4,下関,2020_10_9,5-3-1,9580,,500,5-3,1730,3-5,830,,,,,,,,,,
158,3R,曇り,北東,4,4,下関,2020_10_9,5-3-1,9580,,500,5-3,1730,3-5,830,,,,,,,,,,
159,3R,曇り,北東,4,4,下関,2020_10_9,5-3-1,9580,,500,5-3,1730,3-5,830,,,,,,,,,,
