,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3696,白井友晴,47,埼玉,52,A2,5.57,36.28,5.42,30.56,34.09,36.72,2019_10_26_23_1R,23,1R
1,2,3224,栗山繁洋,54,佐賀,53,B1,4.59,25.27,4.08,21.11,28.26,33.59,2019_10_26_23_1R,23,1R
2,3,3867,松浦勝,44,愛知,55,B1,4.12,19.35,4.67,19.57,38.89,34.11,2019_10_26_23_1R,23,1R
3,4,5009,大賀龍之,22,福岡,57,B2,2.14,0.00,1.89,0.00,36.36,28.46,2019_10_26_23_1R,23,1R
4,5,4921,二宮博貴,28,東京,53,B1,3.76,20.93,4.11,22.22,37.50,38.21,2019_10_26_23_1R,23,1R
5,6,4905,土井祥伍,24,大阪,54,B1,4.19,22.67,2.83,4.35,43.18,38.81,2019_10_26_23_1R,23,1R
6,1,3233,小畑実成,52,岡山,51,A2,6.17,43.88,3.88,5.88,32.61,34.11,2019_10_26_23_2R,23,2R
7,2,4155,長野壮志,38,福岡,57,A1,5.99,43.08,5.06,35.29,32.61,30.83,2019_10_26_23_2R,23,2R
8,3,4196,田中太一,37,佐賀,51,B1,4.84,27.62,5.62,38.41,34.78,44.78,2019_10_26_23_2R,23,2R
9,4,5084,末永和也,20,佐賀,52,B2,2.30,4.76,4.10,20.00,20.00,32.03,2019_10_26_23_2R,23,2R
10,5,3851,森田昭彦,47,福岡,58,B2,4.78,30.14,3.74,10.26,48.84,23.85,2019_10_26_23_2R,23,2R
11,6,5006,久保原秀,23,群馬,57,B1,2.52,8.22,0.00,0.00,26.67,31.82,2019_10_26_23_2R,23,2R
12,1,3906,飯山晃三,41,長崎,59,A2,5.40,37.50,5.66,37.93,15.22,30.15,2019_10_26_23_3R,23,3R
13,2,4872,山下流心,26,広島,55,B1,4.87,29.41,3.17,11.11,42.22,44.12,2019_10_26_23_3R,23,3R
