,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,4,3761,山本光雄,11,11,6.99,4,0.16,24,1R,晴,北西,2,1,2022_1_26,2022_1_26_24_1R
1,2,3,3797,岩井繁,37,30,6.93,3,0.24,24,1R,晴,北西,2,1,2022_1_26,2022_1_26_24_1R
2,3,1,5011,高木圭大,60,40,6.89,1,0.26,24,1R,晴,北西,2,1,2022_1_26,2022_1_26_24_1R
3,4,6,3211,北川敏弘,49,59,6.91,5,0.18,24,1R,晴,北西,2,1,2022_1_26,2022_1_26_24_1R
4,5,5,5037,田頭虎親,48,14,6.90,6,0.16,24,1R,晴,北西,2,1,2022_1_26,2022_1_26_24_1R
5,6,2,4724,吉田祐貴,75,65,6.90,2,0.27,24,1R,晴,北西,2,1,2022_1_26,2022_1_26_24_1R
6,1,3,3725,向達哉,17,38,6.91,3,0.12,24,2R,晴,北西,2,1,2022_1_26,2022_1_26_24_2R
7,2,1,3224,栗山繁洋,63,74,6.92,1,0.11,24,2R,晴,北西,2,1,2022_1_26,2022_1_26_24_2R
8,3,4,3282,池本輝明,27,67,6.93,4,0.18,24,2R,晴,北西,2,1,2022_1_26,2022_1_26_24_2R
9,4,2,3527,中嶋誠一郎,12,73,6.97,2,0.12,24,2R,晴,北西,2,1,2022_1_26,2022_1_26_24_2R
10,5,5,4034,西原明生,53,60,6.93,5,0.22,24,2R,晴,北西,2,1,2022_1_26,2022_1_26_24_2R
11,6,6,5209,小野京平,59,44,6.91,6,0.15,24,2R,晴,北西,2,1,2022_1_26,2022_1_26_24_2R
12,1,1,3123,中西宏文,29,50,6.84,1,0.18,24,3R,晴,北西,2,1,2022_1_26,2022_1_26_24_3R
13,2,5,3522,長溝一生,44,28,6.91,2,0.20,24,3R,晴,北西,2,1,2022_1_26,2022_1_26_24_3R
14,3,2,3951,石川吉鎬,14,19,6.92,3,0.24,24,3R,晴,北西,2,1,2022_1_26,2022_1_26_24_3R
15,4,6,4948,木場悠介,71,69,6.87,6,0.17,24,3R,晴,北西,2,1,2022_1_26,2022_1_26_24_3R
16,5,4,3659,藤生雄人,58,29,6.96,5,0.19,24,3R,晴,北西,2,1,2022_1_26,2022_1_26_24_3R
17,6,3,4949,横田貴満,52,43,6.89,4,0.31,24,3R,晴,北西,2,1,2022_1_26,2022_1_26_24_3R
18,1,1,3414,加瀬智宏,51,17,6.83,1,0.06,24,4R,晴,北西,2,1,2022_1_26,2022_1_26_24_4R
19,2,2,4635,峰重力也,62,22,6.88,2,0.04,24,4R,晴,北西,2,1,2022_1_26,2022_1_26_24_4R
20,3,5,4311,岡村仁,41,66,6.86,5,0.05,24,4R,晴,北西,2,1,2022_1_26,2022_1_26_24_4R
21,4,3,4866,橋本英一,16,26,6.87,3,0.03,24,4R,晴,北西,2,1,2022_1_26,2022_1_26_24_4R
22,5,4,4180,上野秀和,43,72,6.93,4,0.06,24,4R,晴,北西,2,1,2022_1_26,2022_1_26_24_4R
23,6,6,5208,屋良龍紀,30,18,6.88,6,0.04,24,4R,晴,北西,2,1,2022_1_26,2022_1_26_24_4R
24,1,1,3769,佐竹恒彦,15,47,6.96,1,0.26,24,5R,晴,北西,2,1,2022_1_26,2022_1_26_24_5R
25,2,5,3265,今村暢孝,40,39,6.93,2,0.24,24,5R,晴,北西,2,1,2022_1_26,2022_1_26_24_5R
26,3,2,3949,今出晋二,35,15,6.86,3,0.31,24,5R,晴,北西,2,1,2022_1_26,2022_1_26_24_5R
27,4,4,5071,野見山拓己,25,61,6.85,5,0.34,24,5R,晴,北西,2,1,2022_1_26,2022_1_26_24_5R
28,5,6,3256,三角哲男,64,49,6.88,6,0.36,24,5R,晴,北西,2,1,2022_1_26,2022_1_26_24_5R
29,6,3,5011,高木圭大,60,40,6.87,4,0.41,24,5R,晴,北西,2,1,2022_1_26,2022_1_26_24_5R
30,1,1,3514,山一鉄也,61,71,6.85,1,0.14,24,6R,晴,北,2,1,2022_1_26,2022_1_26_24_6R
31,2,3,4006,小野勇作,13,51,6.84,3,0.18,24,6R,晴,北,2,1,2022_1_26,2022_1_26_24_6R
32,3,2,5037,田頭虎親,48,14,6.84,2,0.17,24,6R,晴,北,2,1,2022_1_26,2022_1_26_24_6R
33,4,4,4389,伊藤喜智,22,55,6.93,4,0.23,24,6R,晴,北,2,1,2022_1_26,2022_1_26_24_6R
34,5,6,3893,汐崎正則,65,56,6.91,5,0.28,24,6R,晴,北,2,1,2022_1_26,2022_1_26_24_6R
35,6,5,5209,小野京平,59,44,6.87,6,0.39,24,6R,晴,北,2,1,2022_1_26,2022_1_26_24_6R
36,1,1,4521,小池公生,24,21,6.81,1,0.12,24,7R,晴,北,4,3,2022_1_26,2022_1_26_24_7R
37,2,3,4435,服部達哉,19,45,6.79,3,0.17,24,7R,晴,北,4,3,2022_1_26,2022_1_26_24_7R
38,3,4,4555,富永大一,47,52,6.81,4,0.25,24,7R,晴,北,4,3,2022_1_26,2022_1_26_24_7R
39,4,2,3725,向達哉,17,38,6.79,2,0.22,24,7R,晴,北,4,3,2022_1_26,2022_1_26_24_7R
40,5,5,4724,吉田祐貴,75,65,6.80,5,0.26,24,7R,晴,北,4,3,2022_1_26,2022_1_26_24_7R
41,6,6,5214,田中宏典,20,33,6.80,6,0.22,24,7R,晴,北,4,3,2022_1_26,2022_1_26_24_7R
42,1,1,3888,山本英志,31,62,6.82,1,0.08,24,8R,晴,北,3,2,2022_1_26,2022_1_26_24_8R
43,2,2,3935,岩津徹郎,18,23,6.81,2,0.15,24,8R,晴,北,3,2,2022_1_26,2022_1_26_24_8R
44,3,4,3224,栗山繁洋,63,74,6.77,4,0.16,24,8R,晴,北,3,2,2022_1_26,2022_1_26_24_8R
45,4,3,4635,峰重力也,62,22,6.81,3,0.14,24,8R,晴,北,3,2,2022_1_26,2022_1_26_24_8R
46,5,6,4608,荒井翔伍,33,58,6.85,6,0.15,24,8R,晴,北,3,2,2022_1_26,2022_1_26_24_8R
47,6,5,4949,横田貴満,52,43,6.80,5,0.16,24,8R,晴,北,3,2,2022_1_26,2022_1_26_24_8R
48,1,4,3284,渡邊伸太郎,73,24,6.80,4,0.05,24,9R,晴,北,3,2,2022_1_26,2022_1_26_24_9R
49,2,2,3761,山本光雄,11,11,6.83,2,0.11,24,9R,晴,北,3,2,2022_1_26,2022_1_26_24_9R
50,3,1,3963,原田秀弥,67,12,6.85,1,0.08,24,9R,晴,北,3,2,2022_1_26,2022_1_26_24_9R
51,4,5,3659,藤生雄人,58,29,6.88,5,0.08,24,9R,晴,北,3,2,2022_1_26,2022_1_26_24_9R
52,5,6,3911,鈴木猛,46,41,6.81,6,0.10,24,9R,晴,北,3,2,2022_1_26,2022_1_26_24_9R
53,6,3,4113,木村浩士,21,70,6.87,3,0.13,24,9R,晴,北,3,2,2022_1_26,2022_1_26_24_9R
54,1,3,3769,佐竹恒彦,15,47,6.84,3,0.16,24,10R,晴,北西,2,1,2022_1_26,2022_1_26_24_10R
55,2,2,4866,橋本英一,16,26,6.83,2,0.13,24,10R,晴,北西,2,1,2022_1_26,2022_1_26_24_10R
56,3,1,3527,中嶋誠一郎,12,73,6.93,1,0.17,24,10R,晴,北西,2,1,2022_1_26,2022_1_26_24_10R
57,4,5,4661,中島昂章,74,76,6.81,5,0.23,24,10R,晴,北西,2,1,2022_1_26,2022_1_26_24_10R
58,5,6,4006,小野勇作,13,51,6.83,6,0.22,24,10R,晴,北西,2,1,2022_1_26,2022_1_26_24_10R
59,6,4,4948,木場悠介,71,69,6.84,4,0.19,24,10R,晴,北西,2,1,2022_1_26,2022_1_26_24_10R
60,1,1,3265,今村暢孝,40,39,6.88,1,0.12,24,11R,晴,南東,1,1,2022_1_26,2022_1_26_24_11R
61,2,3,3414,加瀬智宏,51,17,6.81,3,0.12,24,11R,晴,南東,1,1,2022_1_26,2022_1_26_24_11R
62,3,5,3951,石川吉鎬,14,19,6.84,5,0.21,24,11R,晴,南東,1,1,2022_1_26,2022_1_26_24_11R
63,4,4,4521,小池公生,24,21,6.80,4,0.29,24,11R,晴,南東,1,1,2022_1_26,2022_1_26_24_11R
64,5,2,4389,伊藤喜智,22,55,6.88,2,0.15,24,11R,晴,南東,1,1,2022_1_26,2022_1_26_24_11R
65,6,6,3282,池本輝明,27,67,6.84,6,0.22,24,11R,晴,南東,1,1,2022_1_26,2022_1_26_24_11R
66,1,1,4311,岡村仁,41,66,6.86,1,0.11,24,12R,晴,南東,1,1,2022_1_26,2022_1_26_24_12R
67,2,2,3522,長溝一生,44,28,6.86,2,0.12,24,12R,晴,南東,1,1,2022_1_26,2022_1_26_24_12R
68,3,3,3256,三角哲男,64,49,6.90,3,0.10,24,12R,晴,南東,1,1,2022_1_26,2022_1_26_24_12R
69,4,4,3514,山一鉄也,61,71,6.88,4,0.25,24,12R,晴,南東,1,1,2022_1_26,2022_1_26_24_12R
70,5,6,4435,服部達哉,19,45,6.82,6,0.27,24,12R,晴,南東,1,1,2022_1_26,2022_1_26_24_12R
71,6,5,3888,山本英志,31,62,6.92,5,0.23,24,12R,晴,南東,1,1,2022_1_26,2022_1_26_24_12R
72,1,1,4000,松本博昭,68,148,6.80,1,0.05,22,1R,曇り,北西,1,2,2022_1_26,2022_1_26_22_1R
73,2,2,4919,吉田翔悟,69,138,6.79,2,0.07,22,1R,曇り,北西,1,2,2022_1_26,2022_1_26_22_1R
74,3,3,3752,宇土泰就,56,124,6.82,3,0.09,22,1R,曇り,北西,1,2,2022_1_26,2022_1_26_22_1R
