,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,3964,宮地博士,25,33,6.95,1,0.13,24,1R,曇り,北,4,3,2020_6_19,1-5-2,4190,1-2-5,830,1-5,1420,1-5,1300,2020_6_19_24_1R
1,2,5,4219,本岡勝利,51,44,6.91,5,0.15,24,1R,曇り,北,4,3,2020_6_19,1-5-2,4190,1-2-5,830,1-5,1420,1-5,1300,2020_6_19_24_1R
2,3,2,3825,宮嵜隆太郎,15,13,6.92,2,0.11,24,1R,曇り,北,4,3,2020_6_19,1-5-2,4190,1-2-5,830,1-5,1420,1-5,1300,2020_6_19_24_1R
3,4,3,4969,町田洸希,17,17,6.91,3,0.17,24,1R,曇り,北,4,3,2020_6_19,1-5-2,4190,1-2-5,830,1-5,1420,1-5,1300,2020_6_19_24_1R
4,5,4,4592,小林孝弘,22,39,6.93,4,0.23,24,1R,曇り,北,4,3,2020_6_19,1-5-2,4190,1-2-5,830,1-5,1420,1-5,1300,2020_6_19_24_1R
5,6,6,5142,常住蓮,16,51,6.92,6,0.12,24,1R,曇り,北,4,3,2020_6_19,1-5-2,4190,1-2-5,830,1-5,1420,1-5,1300,2020_6_19_24_1R
6,1,1,3804,中渡修作,27,27,6.89,1,0.18,24,2R,晴,北,4,3,2020_6_19,1-6-5,1080,1-5-6,390,1-6,450,1-6,340,2020_6_19_24_2R
7,2,6,4072,森永淳,38,16,6.95,5,0.13,24,2R,晴,北,4,3,2020_6_19,1-6-5,1080,1-5-6,390,1-6,450,1-6,340,2020_6_19_24_2R
8,3,5,4607,鶴田勇雄,20,32,6.93,4,0.18,24,2R,晴,北,4,3,2020_6_19,1-6-5,1080,1-5-6,390,1-6,450,1-6,340,2020_6_19_24_2R
9,4,2,5011,高木圭大,40,45,6.91,2,0.17,24,2R,晴,北,4,3,2020_6_19,1-6-5,1080,1-5-6,390,1-6,450,1-6,340,2020_6_19_24_2R
10,5,4,3521,今村賢二郎,34,50,6.97,6,0.14,24,2R,晴,北,4,3,2020_6_19,1-6-5,1080,1-5-6,390,1-6,450,1-6,340,2020_6_19_24_2R
11,6,3,3974,深山祐二,19,34,6.93,3,0.13,24,2R,晴,北,4,3,2020_6_19,1-6-5,1080,1-5-6,390,1-6,450,1-6,340,2020_6_19_24_2R
12,1,1,3151,落合敬一,12,14,6.91,1,0.28,24,3R,晴,北,4,3,2020_6_19,1-2-4,1290,1-2-4,470,1-2,370,1-2,200,2020_6_19_24_3R
