,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,6,4919,吉田翔悟,74,14,7.09,5,0.12,24,1R,曇り,南,6,5,2020_11_19,2020_11_19_24_1R
1,2,4,3224,栗山繁洋,59,67,7.16,4,0.12,24,1R,曇り,南,6,5,2020_11_19,2020_11_19_24_1R
2,3,2,3370,坪内実,40,23,7.18,2,0.16,24,1R,曇り,南,6,5,2020_11_19,2020_11_19_24_1R
3,4,3,5048,眞鳥康太,19,64,7.10,3,0.18,24,1R,曇り,南,6,5,2020_11_19,2020_11_19_24_1R
4,5,1,3571,寺本武司,33,12,7.25,1,0.14,24,1R,曇り,南,6,5,2020_11_19,2020_11_19_24_1R
5,6,5,5083,柳瀬幹太,63,22,7.17,6,0.16,24,1R,曇り,南,6,5,2020_11_19,2020_11_19_24_1R
6,1,2,4905,土井祥伍,21,18,7.22,2,0.21,24,2R,曇り,南,6,5,2020_11_19,2020_11_19_24_2R
7,2,1,3753,河上哲也,29,30,7.52,1,0.17,24,2R,曇り,南,6,5,2020_11_19,2020_11_19_24_2R
8,3,4,4413,水摩敦,56,59,7.37,4,0.08,24,2R,曇り,南,6,5,2020_11_19,2020_11_19_24_2R
9,4,6,4315,山崎昂介,30,61,7.34,6,0.21,24,2R,曇り,南,6,5,2020_11_19,2020_11_19_24_2R
10,5,3,4498,宮本夏樹,68,76,7.39,3,0.09,24,2R,曇り,南,6,5,2020_11_19,2020_11_19_24_2R
11,6,5,3935,岩津徹郎,22,32,7.31,5,0.19,24,2R,曇り,南,6,5,2020_11_19,2020_11_19_24_2R
12,1,6,3654,武田光史,39,55,7.21,5,0.18,24,3R,曇り,南,8,7,2020_11_19,2020_11_19_24_3R
13,2,1,3587,武田信一,51,16,7.22,1,0.13,24,3R,曇り,南,8,7,2020_11_19,2020_11_19_24_3R
14,3,4,3338,出本正博,70,45,7.19,4,0.24,24,3R,曇り,南,8,7,2020_11_19,2020_11_19_24_3R
15,4,3,4424,松尾昂明,46,20,7.18,3,0.17,24,3R,曇り,南,8,7,2020_11_19,2020_11_19_24_3R
16,5,5,5145,島川海輝,37,70,7.14,6,0.25,24,3R,曇り,南,8,7,2020_11_19,2020_11_19_24_3R
17,1,1,4596,葛原大陽,65,33,7.38,2,0.19,24,4R,雨,南,8,7,2020_11_19,2020_11_19_24_4R
18,2,5,4395,下河雅史,58,13,7.23,6,0.35,24,4R,雨,南,8,7,2020_11_19,2020_11_19_24_4R
19,3,6,3919,村上純,35,38,7.49,1,0.22,24,4R,雨,南,8,7,2020_11_19,2020_11_19_24_4R
20,4,3,4977,馬野耀,18,27,7.23,4,0.29,24,4R,雨,南,8,7,2020_11_19,2020_11_19_24_4R
21,5,2,3883,山根大樹,52,56,7.40,3,0.21,24,4R,雨,南,8,7,2020_11_19,2020_11_19_24_4R
22,6,4,4624,高田明,43,52,7.20,5,0.35,24,4R,雨,南,8,7,2020_11_19,2020_11_19_24_4R
23,1,1,3684,清水攻二,53,40,7.48,1,0.19,24,5R,雨,南,9,8,2020_11_19,2020_11_19_24_5R
24,2,2,3508,久富政弘,41,57,7.40,2,0.22,24,5R,雨,南,9,8,2020_11_19,2020_11_19_24_5R
25,3,3,3562,山下和彦,57,15,7.42,3,0.20,24,5R,雨,南,9,8,2020_11_19,2020_11_19_24_5R
26,4,4,3869,井芹大志,16,71,7.36,4,0.27,24,5R,雨,南,9,8,2020_11_19,2020_11_19_24_5R
27,5,5,4692,酒井俊弘,28,28,7.37,5,0.27,24,5R,雨,南,9,8,2020_11_19,2020_11_19_24_5R
28,6,6,3658,阪本聖秀,38,39,7.48,6,0.34,24,5R,雨,南,9,8,2020_11_19,2020_11_19_24_5R
29,1,1,4367,山口修路,54,31,7.12,1,0.17,24,6R,雨,南,0,9,2020_11_19,2020_11_19_24_6R
30,2,4,4311,岡村仁,50,43,7.20,4,0.14,24,6R,雨,南,0,9,2020_11_19,2020_11_19_24_6R
31,3,3,3837,秋山広一,34,26,7.46,3,0.14,24,6R,雨,南,0,9,2020_11_19,2020_11_19_24_6R
32,4,5,4932,新開航,27,58,7.24,5,0.17,24,6R,雨,南,0,9,2020_11_19,2020_11_19_24_6R
33,5,2,4636,赤池修平,60,25,7.35,2,0.24,24,6R,雨,南,0,9,2020_11_19,2020_11_19_24_6R
34,6,6,3224,栗山繁洋,59,67,7.36,6,0.20,24,6R,雨,南,0,9,2020_11_19,2020_11_19_24_6R
