,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4736,高倉和士,49,77,6.81,1,0.15,23,1R,曇り,北,3,3,2022_4_24,2022_4_24_23_1R
1,2,2,4683,向井田直弥,66,75,6.85,2,0.08,23,1R,曇り,北,3,3,2022_4_24,2022_4_24_23_1R
2,3,4,4718,北川太一,53,58,6.83,4,0.19,23,1R,曇り,北,3,3,2022_4_24,2022_4_24_23_1R
3,4,5,4778,堤啓輔,33,70,6.85,5,0.19,23,1R,曇り,北,3,3,2022_4_24,2022_4_24_23_1R
4,5,6,5142,常住蓮,69,50,6.90,6,0.21,23,1R,曇り,北,3,3,2022_4_24,2022_4_24_23_1R
5,6,3,3989,熊本英一,29,82,6.83,3,0.18,23,1R,曇り,北,3,3,2022_4_24,2022_4_24_23_1R
6,1,1,4027,松江秀徳,46,79,6.80,1,0.11,23,2R,曇り,北,2,2,2022_4_24,2022_4_24_23_2R
7,2,3,5026,安河内健,59,71,6.77,3,0.09,23,2R,曇り,北,2,2,2022_4_24,2022_4_24_23_2R
8,3,4,3211,北川敏弘,74,63,6.83,4,0.17,23,2R,曇り,北,2,2,2022_4_24,2022_4_24_23_2R
9,4,6,4873,蒲原健太,27,72,6.80,6,0.20,23,2R,曇り,北,2,2,2022_4_24,2022_4_24_23_2R
10,5,2,4471,新田泰章,36,57,6.88,2,0.11,23,2R,曇り,北,2,2,2022_4_24,2022_4_24_23_2R
11,6,5,3617,竹田広樹,63,65,6.91,5,0.20,23,2R,曇り,北,2,2,2022_4_24,2022_4_24_23_2R
12,1,1,4445,宮地元輝,18,76,6.75,1,0.16,23,3R,曇り,北,2,2,2022_4_24,2022_4_24_23_3R
13,2,3,3623,深川真二,17,85,6.90,3,0.09,23,3R,曇り,北,2,2,2022_4_24,2022_4_24_23_3R
14,3,4,3809,吉田光,40,80,6.83,4,0.10,23,3R,曇り,北,2,2,2022_4_24,2022_4_24_23_3R
15,4,6,4981,牧山敦也,52,53,6.93,6,0.13,23,3R,曇り,北,2,2,2022_4_24,2022_4_24_23_3R
16,5,5,3459,中野和裕,16,68,6.92,5,0.11,23,3R,曇り,北,2,2,2022_4_24,2022_4_24_23_3R
17,6,2,3784,中島友和,31,60,6.81,2,0.21,23,3R,曇り,北,2,2,2022_4_24,2022_4_24_23_3R
18,1,4,4106,坂井康嗣,32,86,6.87,4,0.11,23,4R,曇り,北,2,2,2022_4_24,2022_4_24_23_4R
19,2,3,4521,小池公生,68,78,6.81,3,0.10,23,4R,曇り,北,2,2,2022_4_24,2022_4_24_23_4R
20,3,2,4072,森永淳,30,90,6.74,2,0.17,23,4R,曇り,北,2,2,2022_4_24,2022_4_24_23_4R
21,4,5,4092,岡部大輔,38,64,6.81,5,0.09,23,4R,曇り,北,2,2,2022_4_24,2022_4_24_23_4R
22,5,6,3998,冨成謙児,35,69,6.76,6,0.06,23,4R,曇り,北,2,2,2022_4_24,2022_4_24_23_4R
23,6,1,3051,山口俊英,39,52,6.79,1,0.17,23,4R,曇り,北,2,2,2022_4_24,2022_4_24_23_4R
24,1,6,4292,麻生慎介,41,55,6.84,6,0.07,23,5R,曇り,北,2,2,2022_4_24,2022_4_24_23_5R
25,2,1,3224,栗山繁洋,65,49,6.88,1,0.05,23,5R,曇り,北,2,2,2022_4_24,2022_4_24_23_5R
26,3,4,4683,向井田直弥,66,75,6.86,4,0.09,23,5R,曇り,北,2,2,2022_4_24,2022_4_24_23_5R
27,4,3,4652,酒見峻介,64,62,6.75,3,0.10,23,5R,曇り,北,2,2,2022_4_24,2022_4_24_23_5R
28,5,2,3757,畑和宏,58,81,6.85,2,0.09,23,5R,曇り,北,2,2,2022_4_24,2022_4_24_23_5R
29,6,5,4196,田中太一郎,43,74,6.82,5,0.08,23,5R,曇り,北,2,2,2022_4_24,2022_4_24_23_5R
30,1,1,4222,山口高志,19,73,6.87,1,0.09,23,6R,曇り,北,3,3,2022_4_24,2022_4_24_23_6R
31,2,6,5026,安河内健,59,71,6.78,6,0.05,23,6R,曇り,北,3,3,2022_4_24,2022_4_24_23_6R
32,3,4,3508,久富政弘,55,59,6.87,4,0.07,23,6R,曇り,北,3,3,2022_4_24,2022_4_24_23_6R
33,4,2,3989,熊本英一,29,82,6.87,2,0.11,23,6R,曇り,北,3,3,2022_4_24,2022_4_24_23_6R
34,5,5,4500,山田康二,48,51,6.80,5,0.03,23,6R,曇り,北,3,3,2022_4_24,2022_4_24_23_6R
35,6,3,5084,末永和也,62,83,6.94,3,0.08,23,6R,曇り,北,3,3,2022_4_24,2022_4_24_23_6R
36,1,2,4873,蒲原健太,27,72,6.83,5,0.09,23,7R,曇り,北,2,2,2022_4_24,2022_4_24_23_7R
37,2,6,3809,吉田光,40,80,6.97,4,0.14,23,7R,曇り,北,2,2,2022_4_24,2022_4_24_23_7R
