,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3527,中嶋誠一郎,30,40,6.55,1,0.17,23,1R,晴,南西,3,3,2021_4_8,2021_4_8_23_1R
1,2,2,4557,松尾光広,47,56,6.56,2,0.11,23,1R,晴,南西,3,3,2021_4_8,2021_4_8_23_1R
2,3,3,3714,梶原正,45,37,6.59,4,0.09,23,1R,晴,南西,3,3,2021_4_8,2021_4_8_23_1R
3,4,5,3703,鳥飼眞,26,59,6.64,5,0.17,23,1R,晴,南西,3,3,2021_4_8,2021_4_8_23_1R
4,5,6,3372,加藤雅之,66,85,6.62,6,0.25,23,1R,晴,南西,3,3,2021_4_8,2021_4_8_23_1R
5,6,4,4143,浦田晃嗣,44,52,6.69,3,0.14,23,1R,晴,南西,3,3,2021_4_8,2021_4_8_23_1R
6,1,1,3543,福田雅一,19,77,6.56,1,0.19,23,2R,晴,南西,2,2,2021_4_8,2021_4_8_23_2R
7,2,2,3548,室田泰史,53,88,6.60,2,0.13,23,2R,晴,南西,2,2,2021_4_8,2021_4_8_23_2R
8,3,3,4652,酒見峻介,56,54,6.55,3,0.25,23,2R,晴,南西,2,2,2021_4_8,2021_4_8_23_2R
9,4,4,4374,永田義紘,32,87,6.63,4,0.23,23,2R,晴,南西,2,2,2021_4_8,2021_4_8_23_2R
10,5,5,4820,上野励,29,84,6.58,5,0.29,23,2R,晴,南西,2,2,2021_4_8,2021_4_8_23_2R
11,6,6,5136,濱野斗馬,42,32,6.64,6,0.35,23,2R,晴,南西,2,2,2021_4_8,2021_4_8_23_2R
12,1,1,4301,関裕也,50,46,6.60,1,0.05,23,3R,晴,南西,2,2,2021_4_8,2021_4_8_23_3R
13,2,2,3702,貞兼淳二,28,83,6.57,3,0.15,23,3R,晴,南西,2,2,2021_4_8,2021_4_8_23_3R
14,3,5,2930,新良一規,68,89,6.57,2,0.08,23,3R,晴,南西,2,2,2021_4_8,2021_4_8_23_3R
15,4,4,4873,蒲原健太,59,31,6.56,5,0.15,23,3R,晴,南西,2,2,2021_4_8,2021_4_8_23_3R
16,5,6,4876,梅木敬太,40,42,6.62,6,0.16,23,3R,晴,南西,2,2,2021_4_8,2021_4_8_23_3R
