,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4075,中野次郎,40,東京,54,A1,7.17,46.49,6.96,36.96,43.04,32.30,2022_3_21_24_1R,24,1R
1,2,4586,磯部誠,31,愛知,54,A1,7.19,46.30,7.63,50.00,34.18,32.70,2022_3_21_24_1R,24,1R
2,3,4415,下出卓矢,35,福井,56,A2,6.90,54.90,0.00,0.00,29.19,34.97,2022_3_21_24_1R,24,1R
3,4,4787,椎名豊,33,群馬,53,A1,7.05,54.70,7.83,60.00,40.26,39.39,2022_3_21_24_1R,24,1R
4,5,4155,長野壮志,41,福岡,56,A1,6.18,50.88,5.87,46.15,44.76,35.85,2022_3_21_24_1R,24,1R
5,6,4571,菅章哉,33,徳島,52,A1,6.12,45.05,6.19,43.75,35.15,45.45,2022_3_21_24_1R,24,1R
6,1,3573,前本泰和,49,広島,52,A1,7.86,60.40,8.74,67.65,32.10,41.32,2022_3_21_24_2R,24,2R
7,2,3743,林美憲,47,徳島,52,A1,7.50,62.50,6.91,50.00,44.64,40.63,2022_3_21_24_2R,24,2R
8,3,4561,藤山翔大,31,大阪,53,A1,7.64,66.43,5.17,30.43,30.82,35.33,2022_3_21_24_2R,24,2R
9,4,4759,今泉友吾,32,東京,51,A1,6.02,36.22,7.00,54.55,29.70,35.90,2022_3_21_24_2R,24,2R
10,5,4297,山田哲也,39,東京,52,A1,7.03,52.71,9.88,87.50,27.81,32.90,2022_3_21_24_2R,24,2R
11,6,4371,西山貴浩,34,福岡,53,A1,6.60,37.93,7.15,51.28,29.45,27.86,2022_3_21_24_2R,24,2R
12,1,4760,山崎郡,32,大阪,51,A1,7.00,48.09,7.38,68.09,32.16,34.36,2022_3_21_24_3R,24,3R
13,2,4468,大池佑来,35,東京,51,A1,6.71,51.55,6.91,59.09,27.91,28.85,2022_3_21_24_3R,24,3R
14,3,4061,萩原秀人,42,福井,54,A1,6.41,44.55,6.29,31.43,41.42,38.89,2022_3_21_24_3R,24,3R
15,4,4174,赤坂俊輔,39,長崎,51,A1,7.17,54.01,7.69,60.09,32.68,38.85,2022_3_21_24_3R,24,3R
16,5,4816,村松修二,31,広島,52,A1,6.83,50.00,7.85,66.67,41.10,38.04,2022_3_21_24_3R,24,3R
17,6,4522,古澤光紀,34,福岡,53,A1,6.76,47.15,6.97,41.03,34.73,33.77,2022_3_21_24_3R,24,3R
18,1,3946,赤岩善生,46,愛知,55,A1,7.34,52.50,7.23,47.92,34.57,31.10,2022_3_21_24_4R,24,4R
19,2,4450,平高奈菜,34,香川,47,A1,6.94,46.23,4.22,11.11,28.95,32.70,2022_3_21_24_4R,24,4R
20,3,3942,寺田祥,43,山口,53,A1,7.28,53.08,6.42,33.33,43.75,28.28,2022_3_21_24_4R,24,4R
21,4,4266,長田頼宗,36,東京,53,A1,7.08,51.69,7.12,35.29,50.30,29.38,2022_3_21_24_4R,24,4R
22,5,4688,永井彪也,29,東京,52,A1,6.42,39.42,6.56,44.44,28.57,30.06,2022_3_21_24_4R,24,4R
23,6,4398,船岡洋一,35,広島,53,A1,6.98,47.17,6.69,48.98,25.97,30.32,2022_3_21_24_4R,24,4R
24,1,3941,池田浩二,43,愛知,52,A1,7.99,62.24,8.48,59.26,41.07,36.59,2022_3_21_24_5R,24,5R
25,2,4415,下出卓矢,35,福井,56,A2,6.90,54.90,0.00,0.00,29.19,34.97,2022_3_21_24_5R,24,5R
26,3,3557,太田和美,49,大阪,53,A1,6.41,37.14,7.39,58.06,33.54,42.60,2022_3_21_24_5R,24,5R
27,4,4928,栗城匠,26,東京,51,A1,5.93,44.94,4.50,20.00,38.46,30.25,2022_3_21_24_5R,24,5R
28,5,3897,白井英治,45,山口,54,A1,7.99,57.39,7.47,52.94,40.12,41.46,2022_3_21_24_5R,24,5R
29,6,4028,田村隆信,44,徳島,55,A1,7.50,58.27,7.15,51.67,46.30,35.76,2022_3_21_24_5R,24,5R
30,1,4168,石野貴之,39,大阪,52,A1,6.58,41.57,7.33,41.03,27.59,31.06,2022_3_21_24_6R,24,6R
31,2,4933,板橋侑我,25,静岡,53,A1,6.17,42.86,6.05,28.57,35.95,34.38,2022_3_21_24_6R,24,6R
32,3,3783,瓜生正義,46,福岡,51,A1,7.60,53.49,7.65,55.77,37.25,28.57,2022_3_21_24_6R,24,6R
33,4,3743,林美憲,47,徳島,52,A1,7.50,62.50,6.91,50.00,44.64,40.63,2022_3_21_24_6R,24,6R
34,5,4482,守屋美穂,33,岡山,43,A1,7.06,51.77,7.26,58.82,29.24,33.13,2022_3_21_24_6R,24,6R
35,6,3590,濱野谷憲,48,東京,54,A1,7.16,49.44,7.56,50.00,28.48,31.90,2022_3_21_24_6R,24,6R
36,1,4337,平本真之,37,愛知,54,A1,7.04,46.39,7.23,43.18,31.21,32.69,2022_3_21_24_7R,24,7R
37,2,4155,長野壮志,41,福岡,56,A1,6.18,50.88,5.87,46.15,44.76,35.85,2022_3_21_24_7R,24,7R
38,3,4174,赤坂俊輔,39,長崎,51,A1,7.17,54.01,7.69,60.09,32.68,38.85,2022_3_21_24_7R,24,7R
39,4,4297,山田哲也,39,東京,52,A1,7.03,52.71,9.88,87.50,27.81,32.90,2022_3_21_24_7R,24,7R
40,5,3719,辻栄蔵,46,広島,53,A1,7.75,56.35,6.33,33.33,32.90,28.40,2022_3_21_24_7R,24,7R
41,6,4537,渡邉和将,32,岡山,51,A1,7.37,60.22,6.82,60.71,38.27,35.40,2022_3_21_24_7R,24,7R
42,1,4686,丸野一樹,30,滋賀,53,A1,6.55,38.61,7.25,58.33,33.14,32.53,2022_3_21_24_8R,24,8R
43,2,4266,長田頼宗,36,東京,53,A1,7.08,51.69,7.12,35.29,50.30,29.38,2022_3_21_24_8R,24,8R
44,3,4831,羽野直也,26,福岡,53,A1,7.90,61.21,6.15,19.23,38.61,39.62,2022_3_21_24_8R,24,8R
45,4,4816,村松修二,31,広島,52,A1,6.83,50.00,7.85,66.67,41.10,38.04,2022_3_21_24_8R,24,8R
46,5,3779,原田幸哉,46,長崎,52,A1,6.68,43.24,8.06,68.36,41.57,36.02,2022_3_21_24_8R,24,8R
47,6,4444,桐生順平,35,埼玉,53,A1,8.46,65.38,7.71,47.37,30.18,38.36,2022_3_21_24_8R,24,8R
48,1,3897,白井英治,45,山口,54,A1,7.99,57.39,7.47,52.94,40.12,41.46,2022_3_21_24_9R,24,9R
49,2,4344,新田雄史,37,三重,54,A1,7.54,50.89,7.56,59.26,38.46,32.52,2022_3_21_24_9R,24,9R
50,3,3623,深川真二,47,佐賀,50,A1,7.25,55.28,7.57,59.70,34.76,28.05,2022_3_21_24_9R,24,9R
51,4,4561,藤山翔大,31,大阪,53,A1,7.64,66.43,5.17,30.43,30.82,35.33,2022_3_21_24_9R,24,9R
52,5,4757,山田祐也,32,徳島,52,A1,6.76,44.83,6.71,57.14,34.52,40.24,2022_3_21_24_9R,24,9R
53,6,3959,坪井康晴,44,静岡,53,A1,6.78,42.99,6.35,35.42,37.20,31.14,2022_3_21_24_9R,24,9R
54,1,3783,瓜生正義,46,福岡,51,A1,7.60,53.49,7.65,55.77,37.25,28.57,2022_3_21_24_10R,24,10R
55,2,3942,寺田祥,43,山口,53,A1,7.28,53.08,6.42,33.33,43.75,28.28,2022_3_21_24_10R,24,10R
56,3,4337,平本真之,37,愛知,54,A1,7.04,46.39,7.23,43.18,31.21,32.69,2022_3_21_24_10R,24,10R
57,4,3941,池田浩二,43,愛知,52,A1,7.99,62.24,8.48,59.26,41.07,36.59,2022_3_21_24_10R,24,10R
58,5,4760,山崎郡,32,大阪,51,A1,7.00,48.09,7.38,68.09,32.16,34.36,2022_3_21_24_10R,24,10R
59,6,3573,前本泰和,49,広島,52,A1,7.86,60.40,8.74,67.65,32.10,41.32,2022_3_21_24_10R,24,10R
60,1,3557,太田和美,49,大阪,53,A1,6.41,37.14,7.39,58.06,33.54,42.60,2022_3_21_24_11R,24,11R
61,2,4061,萩原秀人,42,福井,54,A1,6.41,44.55,6.29,31.43,41.42,38.89,2022_3_21_24_11R,24,11R
62,3,3946,赤岩善生,46,愛知,55,A1,7.34,52.50,7.23,47.92,34.57,31.10,2022_3_21_24_11R,24,11R
63,4,4686,丸野一樹,30,滋賀,53,A1,6.55,38.61,7.25,58.33,33.14,32.53,2022_3_21_24_11R,24,11R
64,5,4168,石野貴之,39,大阪,52,A1,6.58,41.57,7.33,41.03,27.59,31.06,2022_3_21_24_11R,24,11R
65,6,4075,中野次郎,40,東京,54,A1,7.17,46.49,6.96,36.96,43.04,32.30,2022_3_21_24_11R,24,11R
66,1,4502,遠藤エミ,34,滋賀,45,A1,6.80,48.41,7.52,48.39,32.08,37.11,2022_3_21_24_12R,24,12R
67,2,4427,秦英悟,36,大阪,51,A1,7.26,56.64,7.86,72.73,35.63,35.44,2022_3_21_24_12R,24,12R
68,3,4238,毒島誠,38,群馬,51,A1,8.20,62.24,10.00,81.25,33.56,50.31,2022_3_21_24_12R,24,12R
