,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,3571,寺本武司,41,72,6.80,1,0.06,24,1R,晴,北西,2,1,2019_5_12,1-3-2,1320,1-2-3,440,1-3,390,1-3,180,2019_5_12_24_1R
1,2,3,4991,宗行治哉,22,58,6.93,3,0.12,24,1R,晴,北西,2,1,2019_5_12,1-3-2,1320,1-2-3,440,1-3,390,1-3,180,2019_5_12_24_1R
2,3,2,4955,福田慶尚,64,26,6.80,2,0.11,24,1R,晴,北西,2,1,2019_5_12,1-3-2,1320,1-2-3,440,1-3,390,1-3,180,2019_5_12_24_1R
3,4,5,4251,川崎誠志,33,68,6.74,5,0.17,24,1R,晴,北西,2,1,2019_5_12,1-3-2,1320,1-2-3,440,1-3,390,1-3,180,2019_5_12_24_1R
4,5,4,3411,池上隆行,57,30,6.86,4,0.21,24,1R,晴,北西,2,1,2019_5_12,1-3-2,1320,1-2-3,440,1-3,390,1-3,180,2019_5_12_24_1R
5,6,6,4950,高岡竜也,30,24,6.87,6,0.17,24,1R,晴,北西,2,1,2019_5_12,1-3-2,1320,1-2-3,440,1-3,390,1-3,180,2019_5_12_24_1R
6,1,1,4835,橋本明,50,17,6.92,1,0.15,24,2R,晴,北西,1,1,2019_5_12,1-3-4,680,1-3-4,290,1-3,240,1-3,220,2019_5_12_24_2R
7,2,3,4368,山口隆史,25,41,6.77,3,0.17,24,2R,晴,北西,1,1,2019_5_12,1-3-4,680,1-3-4,290,1-3,240,1-3,220,2019_5_12_24_2R
8,3,4,4097,貫地谷直人,13,44,6.85,4,0.18,24,2R,晴,北西,1,1,2019_5_12,1-3-4,680,1-3-4,290,1-3,240,1-3,220,2019_5_12_24_2R
9,4,2,3058,原義昭,59,50,6.76,2,0.19,24,2R,晴,北西,1,1,2019_5_12,1-3-4,680,1-3-4,290,1-3,240,1-3,220,2019_5_12_24_2R
10,5,6,4755,山田貴愛,24,32,6.88,6,0.23,24,2R,晴,北西,1,1,2019_5_12,1-3-4,680,1-3-4,290,1-3,240,1-3,220,2019_5_12_24_2R
11,6,5,4864,小川日紀太,75,56,6.85,5,0.16,24,2R,晴,北西,1,1,2019_5_12,1-3-4,680,1-3-4,290,1-3,240,1-3,220,2019_5_12_24_2R
12,1,2,4434,田中辰彦,55,34,6.77,2,0.11,24,3R,晴,北西,1,1,2019_5_12,2-5-6,10080,2-5-6,2510,2-5,2640,2-5,1450,2019_5_12_24_3R
13,2,5,3051,山口俊英,54,54,6.75,5,0.16,24,3R,晴,北西,1,1,2019_5_12,2-5-6,10080,2-5-6,2510,2-5,2640,2-5,1450,2019_5_12_24_3R
14,3,6,3516,吉原聖人,36,36,6.70,6,0.17,24,3R,晴,北西,1,1,2019_5_12,2-5-6,10080,2-5-6,2510,2-5,2640,2-5,1450,2019_5_12_24_3R
15,4,4,3825,宮嵜隆太郎,21,18,6.78,4,0.14,24,3R,晴,北西,1,1,2019_5_12,2-5-6,10080,2-5-6,2510,2-5,2640,2-5,1450,2019_5_12_24_3R
16,5,3,3581,加木郁,61,27,6.80,3,0.15,24,3R,晴,北西,1,1,2019_5_12,2-5-6,10080,2-5-6,2510,2-5,2640,2-5,1450,2019_5_12_24_3R
17,6,1,4724,吉田祐貴,27,21,6.88,1,0.17,24,3R,晴,北西,1,1,2019_5_12,2-5-6,10080,2-5-6,2510,2-5,2640,2-5,1450,2019_5_12_24_3R
18,1,1,3643,米田隆弘,62,14,6.84,1,0.13,24,4R,晴,北西,1,1,2019_5_12,1-4-5,2830,1-4-5,1000,1-4,930,1-4,1230,2019_5_12_24_4R
19,2,4,3365,野田貴博,63,35,6.83,4,0.15,24,4R,晴,北西,1,1,2019_5_12,1-4-5,2830,1-4-5,1000,1-4,930,1-4,1230,2019_5_12_24_4R
