,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4678,水野望美,46,65,6.68,1,0.18,23,1R,曇り,南西,3,3,2019_12_14,1-5-2,2860,1-2-5,1110,1-5,790,1-5,560,2019_12_14_23_1R
1,2,5,4408,仁科さやか,17,85,6.63,5,0.21,23,1R,曇り,南西,3,3,2019_12_14,1-5-2,2860,1-2-5,1110,1-5,790,1-5,560,2019_12_14_23_1R
2,3,2,4246,喜多那由夏,64,49,6.69,2,0.18,23,1R,曇り,南西,3,3,2019_12_14,1-5-2,2860,1-2-5,1110,1-5,790,1-5,560,2019_12_14_23_1R
3,4,3,4924,中北涼,31,37,6.70,3,0.14,23,1R,曇り,南西,3,3,2019_12_14,1-5-2,2860,1-2-5,1110,1-5,790,1-5,560,2019_12_14_23_1R
4,5,4,4170,西坂香松,47,34,6.65,4,0.20,23,1R,曇り,南西,3,3,2019_12_14,1-5-2,2860,1-2-5,1110,1-5,790,1-5,560,2019_12_14_23_1R
5,6,6,4014,片岡恵里,24,66,6.71,6,0.21,23,1R,曇り,南西,3,3,2019_12_14,1-5-2,2860,1-2-5,1110,1-5,790,1-5,560,2019_12_14_23_1R
6,1,1,3188,日高逸子,39,86,6.65,1,0.08,23,2R,曇り,南,3,3,2019_12_14,1-2-5,1010,1-2-5,530,1-2,220,1-2,150,2019_12_14_23_2R
7,2,2,4117,廣中智紗衣,11,63,6.62,2,0.12,23,2R,曇り,南,3,3,2019_12_14,1-2-5,1010,1-2-5,530,1-2,220,1-2,150,2019_12_14_23_2R
8,3,5,4744,伊藤玲奈,54,51,6.67,5,0.24,23,2R,曇り,南,3,3,2019_12_14,1-2-5,1010,1-2-5,530,1-2,220,1-2,150,2019_12_14_23_2R
9,4,4,4098,赤澤文香,66,43,6.60,4,0.25,23,2R,曇り,南,3,3,2019_12_14,1-2-5,1010,1-2-5,530,1-2,220,1-2,150,2019_12_14_23_2R
10,5,6,4758,富樫麗加,52,81,6.70,6,0.31,23,2R,曇り,南,3,3,2019_12_14,1-2-5,1010,1-2-5,530,1-2,220,1-2,150,2019_12_14_23_2R
11,6,3,3207,田村美和,48,36,6.70,3,0.14,23,2R,曇り,南,3,3,2019_12_14,1-2-5,1010,1-2-5,530,1-2,220,1-2,150,2019_12_14_23_2R
12,1,1,4045,佐々木裕美,58,88,6.61,1,0.15,23,3R,晴,南,3,3,2019_12_14,1-3-2,810,1-2-3,400,1-3,190,1-3,160,2019_12_14_23_3R
13,2,3,3999,大瀧明日香,61,56,6.66,3,0.18,23,3R,晴,南,3,3,2019_12_14,1-3-2,810,1-2-3,400,1-3,190,1-3,160,2019_12_14_23_3R
14,3,2,4354,古川舞,63,50,6.65,2,0.18,23,3R,晴,南,3,3,2019_12_14,1-3-2,810,1-2-3,400,1-3,190,1-3,160,2019_12_14_23_3R
15,4,4,3483,入船幸子,36,48,6.63,4,0.30,23,3R,晴,南,3,3,2019_12_14,1-3-2,810,1-2-3,400,1-3,190,1-3,160,2019_12_14_23_3R
16,5,6,4819,蜂須瑞生,37,75,6.65,5,0.27,23,3R,晴,南,3,3,2019_12_14,1-3-2,810,1-2-3,400,1-3,190,1-3,160,2019_12_14_23_3R
17,6,5,3943,三松直美,68,73,6.71,6,0.24,23,3R,晴,南,3,3,2019_12_14,1-3-2,810,1-2-3,400,1-3,190,1-3,160,2019_12_14_23_3R
18,1,1,4283,石井裕美,50,38,6.64,1,0.21,23,4R,晴,南,3,3,2019_12_14,1-2-4,3940,1-2-4,920,1-2,1060,1-2,870,2019_12_14_23_4R
19,2,2,3579,中里優子,25,87,6.74,2,0.27,23,4R,晴,南,3,3,2019_12_14,1-2-4,3940,1-2-4,920,1-2,1060,1-2,870,2019_12_14_23_4R
20,3,4,4123,細川裕子,59,72,6.76,4,0.26,23,4R,晴,南,3,3,2019_12_14,1-2-4,3940,1-2-4,920,1-2,1060,1-2,870,2019_12_14_23_4R
21,4,6,4225,土屋千明,16,84,6.65,6,0.26,23,4R,晴,南,3,3,2019_12_14,1-2-4,3940,1-2-4,920,1-2,1060,1-2,870,2019_12_14_23_4R
22,5,5,3177,宮本紀美,18,89,6.60,5,0.26,23,4R,晴,南,3,3,2019_12_14,1-2-4,3940,1-2-4,920,1-2,1060,1-2,870,2019_12_14_23_4R
23,6,3,4349,犬童千秋,22,40,6.61,3,0.22,23,4R,晴,南,3,3,2019_12_14,1-2-4,3940,1-2-4,920,1-2,1060,1-2,870,2019_12_14_23_4R
24,1,3,4399,松本晶恵,51,74,6.67,3,0.19,23,5R,晴,南西,3,3,2019_12_14,3-4-2,1490,2-3-4,540,3-4,470,3-4,410,2019_12_14_23_5R
25,2,4,4938,小芦るり華,38,80,6.61,4,0.17,23,5R,晴,南西,3,3,2019_12_14,3-4-2,1490,2-3-4,540,3-4,470,3-4,410,2019_12_14_23_5R
26,3,2,4240,今井裕梨,43,44,6.72,2,0.11,23,5R,晴,南西,3,3,2019_12_14,3-4-2,1490,2-3-4,540,3-4,470,3-4,410,2019_12_14_23_5R
27,4,6,4246,喜多那由夏,64,49,6.73,6,0.21,23,5R,晴,南西,3,3,2019_12_14,3-4-2,1490,2-3-4,540,3-4,470,3-4,410,2019_12_14_23_5R
