,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4297,山田哲也,25,34,6.70,1,0.12,23,1R,曇り,南西,4,4,2019_6_7,1-3-2,830,1-2-3,320,1-3,290,1-3,280,2019_6_7_23_1R
1,2,3,3926,大古場貴,48,76,6.71,3,0.17,23,1R,曇り,南西,4,4,2019_6_7,1-3-2,830,1-2-3,320,1-3,290,1-3,280,2019_6_7_23_1R
2,3,2,3491,富永茂,43,67,6.73,2,0.18,23,1R,曇り,南西,4,4,2019_6_7,1-3-2,830,1-2-3,320,1-3,290,1-3,280,2019_6_7_23_1R
3,4,4,3722,西村秀樹,63,33,6.76,4,0.20,23,1R,曇り,南西,4,4,2019_6_7,1-3-2,830,1-2-3,320,1-3,290,1-3,280,2019_6_7_23_1R
4,5,5,3658,阪本聖秀,40,70,6.72,5,0.24,23,1R,曇り,南西,4,4,2019_6_7,1-3-2,830,1-2-3,320,1-3,290,1-3,280,2019_6_7_23_1R
5,6,6,3355,橋谷田佳織,59,66,6.73,6,0.29,23,1R,曇り,南西,4,4,2019_6_7,1-3-2,830,1-2-3,320,1-3,290,1-3,280,2019_6_7_23_1R
6,1,1,4715,村上遼,16,59,6.72,1,0.23,23,2R,曇り,南,4,4,2019_6_7,1-5-3,23950,1-3-5,7390,1-5,6880,1-5,3590,2019_6_7_23_2R
7,2,5,3537,田山和広,58,41,6.85,5,0.21,23,2R,曇り,南,4,4,2019_6_7,1-5-3,23950,1-3-5,7390,1-5,6880,1-5,3590,2019_6_7_23_2R
8,3,3,3710,吉永泰弘,54,83,6.73,3,0.18,23,2R,曇り,南,4,4,2019_6_7,1-5-3,23950,1-3-5,7390,1-5,6880,1-5,3590,2019_6_7_23_2R
9,4,6,3998,冨成謙児,56,48,6.77,6,0.17,23,2R,曇り,南,4,4,2019_6_7,1-5-3,23950,1-3-5,7390,1-5,6880,1-5,3590,2019_6_7_23_2R
10,5,4,4182,吉田和仁,30,85,6.74,4,0.20,23,2R,曇り,南,4,4,2019_6_7,1-5-3,23950,1-3-5,7390,1-5,6880,1-5,3590,2019_6_7_23_2R
11,6,2,3956,横澤剛治,34,84,6.75,2,0.64,23,2R,曇り,南,4,4,2019_6_7,1-5-3,23950,1-3-5,7390,1-5,6880,1-5,3590,2019_6_7_23_2R
12,1,1,4726,島田なぎさ,37,77,6.64,1,0.29,23,3R,曇り,南,5,5,2019_6_7,1-3-6,1820,1-3-6,940,1-3,410,1-3,290,2019_6_7_23_3R
13,2,3,3188,日高逸子,26,45,6.74,3,0.39,23,3R,曇り,南,5,5,2019_6_7,1-3-6,1820,1-3-6,940,1-3,410,1-3,290,2019_6_7_23_3R
14,3,6,4380,鈴木峻佑,23,52,6.74,5,0.27,23,3R,曇り,南,5,5,2019_6_7,1-3-6,1820,1-3-6,940,1-3,410,1-3,290,2019_6_7_23_3R
15,4,4,4834,浜本裕己,18,38,6.72,4,0.36,23,3R,曇り,南,5,5,2019_6_7,1-3-6,1820,1-3-6,940,1-3,410,1-3,290,2019_6_7_23_3R
16,5,5,4200,早川尚人,19,40,6.73,6,0.23,23,3R,曇り,南,5,5,2019_6_7,1-3-6,1820,1-3-6,940,1-3,410,1-3,290,2019_6_7_23_3R
17,6,2,3273,石田豪,61,68,6.77,2,0.36,23,3R,曇り,南,5,5,2019_6_7,1-3-6,1820,1-3-6,940,1-3,410,1-3,290,2019_6_7_23_3R
18,1,4,4695,尾崎雄二,49,80,6.75,4,0.17,23,4R,曇り,南,7,7,2019_6_7,4-1-6,19000,1-4-6,1180,4-1,6840,1-4,1210,2019_6_7_23_4R
