,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4448,青木玄太,33,滋賀,52,A1,6.01,38.89,6.33,50.00,30.04,0.00,2020_5_19_21_1R,21,1R
1,2,3809,吉田光,44,佐賀,49,B1,4.33,21.05,5.22,34.69,36.25,0.00,2020_5_19_21_1R,21,1R
2,3,2930,新良一規,63,山口,52,B1,4.28,28.99,7.40,60.00,44.73,0.00,2020_5_19_21_1R,21,1R
3,4,5008,羽野諒,23,福岡,53,B1,3.21,4.67,2.53,4.58,31.76,11.11,2020_5_19_21_1R,21,1R
4,5,4224,大橋栄里,38,福岡,48,B1,4.86,34.29,5.00,34.62,33.62,38.46,2020_5_19_21_1R,21,1R
5,6,3361,岡部浩,51,徳島,52,B1,5.22,30.93,4.45,22.73,41.22,11.11,2020_5_19_21_1R,21,1R
6,1,4514,上條嘉嗣,30,大阪,54,A2,6.02,45.90,5.79,38.24,39.22,31.58,2020_5_19_21_2R,21,2R
7,2,4846,佐藤駿介,26,山口,52,B1,4.00,20.00,3.39,11.11,27.45,28.57,2020_5_19_21_2R,21,2R
8,3,4952,吉武真也,26,福岡,52,B1,3.70,12.68,2.58,1.69,30.81,38.89,2020_5_19_21_2R,21,2R
9,4,3849,中岡正彦,42,香川,53,A1,7.30,55.96,7.15,61.11,41.60,57.89,2020_5_19_21_2R,21,2R
10,5,3804,中渡修作,46,福岡,53,B1,5.39,34.04,5.95,38.33,37.25,61.11,2020_5_19_21_2R,21,2R
11,6,5001,坂本雅佳,25,岡山,57,B1,2.76,10.09,1.76,0.00,38.80,9.09,2020_5_19_21_2R,21,2R
12,1,2878,富山弘幸,61,大阪,57,A2,6.05,40.97,5.15,33.33,31.00,27.78,2020_5_19_21_3R,21,3R
13,2,4936,戸敷晃美,23,福岡,47,B2,4.45,22.73,2.98,6.67,24.35,23.53,2020_5_19_21_3R,21,3R
14,3,4812,西野雄貴,30,徳島,54,A1,6.42,48.53,5.52,44.83,29.78,30.00,2020_5_19_21_3R,21,3R
15,4,4374,永田義紘,36,広島,51,B1,4.79,31.96,5.80,30.00,30.59,50.00,2020_5_19_21_3R,21,3R
16,5,4394,永嶋裕一,34,福岡,57,A2,5.02,24.50,5.10,25.00,25.00,50.00,2020_5_19_21_3R,21,3R
17,6,5011,高木圭大,23,長崎,52,B1,2.88,4.65,1.77,0.00,36.32,47.37,2020_5_19_21_3R,21,3R
18,1,4445,宮地元輝,33,佐賀,56,A1,7.29,60.55,7.67,61.64,35.24,45.00,2020_5_19_21_4R,21,4R
19,2,4314,青木幸太,36,福岡,52,A2,4.57,26.53,5.61,37.80,46.24,44.44,2020_5_19_21_4R,21,4R
20,3,3477,近藤稔也,49,徳島,55,B1,4.49,24.21,4.64,25.00,50.20,33.33,2020_5_19_21_4R,21,4R
21,4,4377,濱本優一,35,大阪,49,A2,6.13,42.03,6.91,45.45,38.36,23.08,2020_5_19_21_4R,21,4R
22,5,4747,山戸信二,34,長崎,53,B1,3.85,13.79,3.04,0.00,28.15,55.56,2020_5_19_21_4R,21,4R
23,6,5073,上原健次,24,福岡,53,B1,2.59,4.23,2.00,0.00,33.65,35.00,2020_5_19_21_4R,21,4R
24,1,3070,山室展弘,58,岡山,50,A1,5.78,43.69,6.21,44.74,39.47,0.00,2020_5_19_21_5R,21,5R
25,2,3907,村越篤,42,香川,55,A1,5.65,35.90,7.69,62.50,38.60,50.00,2020_5_19_21_5R,21,5R
26,3,2935,幸本誠,62,広島,50,B1,4.07,19.00,3.94,17.65,32.02,6.25,2020_5_19_21_5R,21,5R
27,4,4046,谷村啓司,40,福岡,53,B1,4.10,21.43,4.33,22.81,34.32,14.29,2020_5_19_21_5R,21,5R
