,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4428,有賀達也,12,64,6.87,1,0.16,24,1R,晴,北,4,3,2021_4_14,2021_4_14_24_1R
1,2,6,4754,松尾充,59,35,6.88,6,0.17,24,1R,晴,北,4,3,2021_4_14,2021_4_14_24_1R
2,3,5,3641,一瀬明,23,68,6.87,5,0.16,24,1R,晴,北,4,3,2021_4_14,2021_4_14_24_1R
3,4,4,4531,武富智亮,52,23,6.83,4,0.13,24,1R,晴,北,4,3,2021_4_14,2021_4_14_24_1R
4,5,3,4049,荒川健太,25,32,6.95,3,0.28,24,1R,晴,北,4,3,2021_4_14,2021_4_14_24_1R
5,6,2,4361,柳生泰二,22,76,6.89,2,0.17,24,1R,晴,北,4,3,2021_4_14,2021_4_14_24_1R
6,1,4,4643,近江翔吾,58,44,6.74,4,0.39,24,2R,晴,北,5,4,2021_4_14,2021_4_14_24_2R
7,2,1,4080,山崎哲司,13,61,6.83,1,0.51,24,2R,晴,北,5,4,2021_4_14,2021_4_14_24_2R
8,3,3,4112,大久保信一郎,20,60,6.77,3,0.47,24,2R,晴,北,5,4,2021_4_14,2021_4_14_24_2R
9,4,6,4413,水摩敦,27,49,6.86,6,0.51,24,2R,晴,北,5,4,2021_4_14,2021_4_14_24_2R
10,5,5,3554,仲口博崇,62,70,6.77,5,0.43,24,2R,晴,北,5,4,2021_4_14,2021_4_14_24_2R
11,6,2,3541,三嶌誠司,19,51,6.81,2,0.45,24,2R,晴,北,5,4,2021_4_14,2021_4_14_24_2R
12,1,2,4305,金子拓矢,30,13,6.83,2,0.06,24,3R,晴,北,5,4,2021_4_14,2021_4_14_24_3R
13,2,3,3557,太田和美,67,16,6.80,3,0.11,24,3R,晴,北,5,4,2021_4_14,2021_4_14_24_3R
14,3,5,3685,荒井輝年,17,11,6.81,5,0.09,24,3R,晴,北,5,4,2021_4_14,2021_4_14_24_3R
15,4,6,4089,妹尾忠幸,66,47,6.88,6,0.12,24,3R,晴,北,5,4,2021_4_14,2021_4_14_24_3R
16,5,4,3556,田中信一郎,61,58,6.77,4,0.11,24,3R,晴,北,5,4,2021_4_14,2021_4_14_24_3R
17,6,1,4715,村上遼,43,75,6.78,1,0.21,24,3R,晴,北,5,4,2021_4_14,2021_4_14_24_3R
18,1,1,4171,榎幸司,72,69,6.84,1,0.16,24,4R,晴,北,6,5,2021_4_14,2021_4_14_24_4R
19,2,4,3388,今垣光太郎,36,73,6.79,4,0.17,24,4R,晴,北,6,5,2021_4_14,2021_4_14_24_4R
20,3,5,4102,益田啓司,49,20,6.77,5,0.16,24,4R,晴,北,6,5,2021_4_14,2021_4_14_24_4R
21,4,2,4239,竹田辰也,65,19,6.81,2,0.16,24,4R,晴,北,6,5,2021_4_14,2021_4_14_24_4R
22,5,3,4342,谷野錬志,70,74,6.78,3,0.21,24,4R,晴,北,6,5,2021_4_14,2021_4_14_24_4R
23,6,6,4216,星栄爾,68,17,6.85,6,0.18,24,4R,晴,北,6,5,2021_4_14,2021_4_14_24_4R
24,1,1,4812,西野雄貴,26,62,6.82,1,0.05,24,5R,晴,北,5,4,2021_4_14,2021_4_14_24_5R
25,2,3,4413,水摩敦,27,49,6.92,3,0.10,24,5R,晴,北,5,4,2021_4_14,2021_4_14_24_5R
