,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3845,中谷朋子,43,兵庫,46,A1,6.61,49.30,7.25,66.67,32.43,30.77,2019_10_11_22_1R,22,1R
1,2,3355,橋谷田佳,51,東京,43,B1,3.71,10.34,0.00,0.00,42.86,28.13,2019_10_11_22_1R,22,1R
2,3,3177,宮本紀美,55,東京,50,B1,3.58,10.96,3.10,10.00,30.77,38.46,2019_10_11_22_1R,22,1R
3,4,4244,鈴木成美,32,静岡,44,B1,5.35,37.62,5.14,38.10,35.62,41.67,2019_10_11_22_1R,22,1R
4,5,3483,入船幸子,48,佐賀,43,B1,3.81,18.07,4.53,25.00,24.14,47.30,2019_10_11_22_1R,22,1R
5,6,3207,田村美和,53,東京,53,B1,4.04,16.67,4.53,26.32,29.85,50.85,2019_10_11_22_1R,22,1R
6,1,4781,西舘果里,32,東京,50,B2,4.69,25.37,3.71,11.76,34.52,32.81,2019_10_11_22_2R,22,2R
7,2,4519,清水沙樹,32,東京,48,A2,5.64,37.50,5.33,33.33,36.51,35.19,2019_10_11_22_2R,22,2R
8,3,4300,加藤綾,36,三重,48,B1,5.18,30.56,4.81,28.57,36.84,43.75,2019_10_11_22_2R,22,2R
9,4,5088,高憧四季,19,大阪,46,B2,1.74,2.17,0.00,0.00,36.23,42.25,2019_10_11_22_2R,22,2R
10,5,3188,日高逸子,58,福岡,46,A1,6.54,46.43,6.61,42.11,28.41,34.43,2019_10_11_22_2R,22,2R
11,6,3604,武藤綾子,49,福岡,49,B1,4.42,22.58,4.37,18.46,30.00,42.00,2019_10_11_22_2R,22,2R
12,1,4098,赤澤文香,37,岡山,46,B2,4.56,25.00,6.27,54.55,46.27,37.88,2019_10_11_22_3R,22,3R
13,2,3900,香川素子,42,滋賀,46,A2,7.02,54.96,6.39,47.83,68.85,32.79,2019_10_11_22_3R,22,3R
14,3,4534,坂咲友理,30,大阪,44,B2,5.12,35.06,0.00,0.00,50.77,55.56,2019_10_11_22_3R,22,3R
15,4,4050,田口節子,38,岡山,46,A1,7.01,57.25,6.48,60.00,30.68,34.38,2019_10_11_22_3R,22,3R
16,5,4874,池田奈津,25,福岡,48,B1,4.10,16.18,4.72,31.03,27.94,26.47,2019_10_11_22_3R,22,3R
17,6,4525,真子奈津,31,福岡,46,B1,4.99,26.88,5.85,38.98,35.53,29.58,2019_10_11_22_3R,22,3R
18,1,4347,魚谷香織,34,福岡,44,A2,6.35,47.25,6.57,48.57,50.85,45.31,2019_10_11_22_4R,22,4R
19,2,3994,茶谷桜,40,滋賀,46,B1,5.40,37.11,5.40,28.57,33.33,35.09,2019_10_11_22_4R,22,4R
20,3,3486,渋田治代,53,福岡,48,B1,5.25,33.33,5.68,36.84,26.23,32.39,2019_10_11_22_4R,22,4R
21,4,4190,長嶋万記,38,静岡,50,A1,7.16,54.13,7.66,55.17,35.06,28.13,2019_10_11_22_4R,22,4R
22,5,3232,山川美由,52,香川,45,A1,6.71,48.19,7.40,60.00,39.47,43.66,2019_10_11_22_4R,22,4R
23,6,3182,久保田美,54,群馬,48,B1,3.62,12.94,3.70,10.00,34.48,28.13,2019_10_11_22_4R,22,4R
24,1,3509,道上千夏,47,香川,49,B1,3.68,16.98,4.50,25.00,30.00,35.29,2019_10_11_22_5R,22,5R
25,2,3207,田村美和,53,東京,53,B1,4.04,16.67,4.53,26.32,29.85,50.85,2019_10_11_22_5R,22,5R
26,3,4225,土屋千明,37,群馬,46,A2,6.02,37.36,0.00,0.00,38.71,28.33,2019_10_11_22_5R,22,5R
27,4,3801,五反田忍,45,大阪,50,A2,5.85,39.32,7.55,63.64,25.00,36.84,2019_10_11_22_5R,22,5R
28,5,4349,犬童千秋,34,福岡,50,B1,5.15,31.58,5.06,28.57,39.68,22.22,2019_10_11_22_5R,22,5R
29,6,3551,藤田美代,48,福岡,44,B1,3.99,23.19,4.50,22.22,42.11,29.23,2019_10_11_22_5R,22,5R
30,1,4714,喜多須杏,29,徳島,46,B1,4.88,30.11,3.36,14.29,31.75,36.00,2019_10_11_22_6R,22,6R
31,2,4878,西岡育未,24,徳島,45,B1,4.39,22.50,3.63,12.50,37.21,32.14,2019_10_11_22_6R,22,6R
32,3,3175,渡辺千草,55,東京,48,B1,5.82,40.00,5.35,30.00,36.84,31.94,2019_10_11_22_6R,22,6R
33,4,4045,佐々木裕,40,山口,47,A2,5.81,39.13,6.00,46.88,49.23,50.00,2019_10_11_22_6R,22,6R
