,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,5059,冨田祥,39,22,6.97,1,0.07,24,1R,晴,南,3,2,2021_8_3,1-4-2,2910,1-2-4,520,1-4,1290,1-4,570,2021_8_3_24_1R
1,2,4,4054,福嶋智之,35,41,7.02,4,0.11,24,1R,晴,南,3,2,2021_8_3,1-4-2,2910,1-2-4,520,1-4,1290,1-4,570,2021_8_3_24_1R
2,3,2,3998,冨成謙児,20,49,7.00,2,0.13,24,1R,晴,南,3,2,2021_8_3,1-4-2,2910,1-2-4,520,1-4,1290,1-4,570,2021_8_3_24_1R
3,4,3,4333,村田友也,48,24,7.04,3,0.17,24,1R,晴,南,3,2,2021_8_3,1-4-2,2910,1-2-4,520,1-4,1290,1-4,570,2021_8_3_24_1R
4,5,6,5093,浦野海,60,20,7.02,6,0.14,24,1R,晴,南,3,2,2021_8_3,1-4-2,2910,1-2-4,520,1-4,1290,1-4,570,2021_8_3_24_1R
5,6,5,3789,和田敏彦,46,50,7.03,5,0.16,24,1R,晴,南,3,2,2021_8_3,1-4-2,2910,1-2-4,520,1-4,1290,1-4,570,2021_8_3_24_1R
6,1,6,3284,渡邊伸太郎,29,54,6.94,4,0.02,24,2R,晴,南,3,2,2021_8_3,6-3-1,2790,1-3-6,280,6-3,1370,3-6,510,2021_8_3_24_2R
7,2,3,4105,松下直也,26,76,7.01,3,0.09,24,2R,晴,南,3,2,2021_8_3,6-3-1,2790,1-3-6,280,6-3,1370,3-6,510,2021_8_3_24_2R
8,3,1,5060,数原魁,49,64,6.99,1,0.06,24,2R,晴,南,3,2,2021_8_3,6-3-1,2790,1-3-6,280,6-3,1370,3-6,510,2021_8_3_24_2R
9,4,2,4705,吉川勇作,22,25,7.07,2,0.16,24,2R,晴,南,3,2,2021_8_3,6-3-1,2790,1-3-6,280,6-3,1370,3-6,510,2021_8_3_24_2R
10,5,4,4919,吉田翔悟,31,48,7.00,5,0.05,24,2R,晴,南,3,2,2021_8_3,6-3-1,2790,1-3-6,280,6-3,1370,3-6,510,2021_8_3_24_2R
