,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3961,谷村一哉,27,71,6.60,1,0.19,23,1R,晴,南西,1,1,2021_5_27,2021_5_27_23_1R
1,2,4,4204,柴田大輔,68,65,6.63,3,0.23,23,1R,晴,南西,1,1,2021_5_27,2021_5_27_23_1R
2,3,2,4994,山本梨菜,40,86,6.71,4,0.27,23,1R,晴,南西,1,1,2021_5_27,2021_5_27_23_1R
3,4,5,3211,北川敏弘,26,57,6.71,2,0.21,23,1R,晴,南西,1,1,2021_5_27,2021_5_27_23_1R
4,5,6,4900,中田夕貴,56,46,6.65,6,0.19,23,1R,晴,南西,1,1,2021_5_27,2021_5_27_23_1R
5,6,3,4705,吉川勇作,66,79,6.73,5,0.23,23,1R,晴,南西,1,1,2021_5_27,2021_5_27_23_1R
6,1,2,4757,山田祐也,11,82,6.65,3,0.15,23,2R,晴,南,3,3,2021_5_27,2021_5_27_23_2R
7,2,1,4514,上條嘉嗣,54,41,6.58,1,0.11,23,2R,晴,南,3,3,2021_5_27,2021_5_27_23_2R
8,3,6,4400,加藤奈月,18,89,6.68,6,0.25,23,2R,晴,南,3,3,2021_5_27,2021_5_27_23_2R
9,4,5,4251,川崎誠志,34,40,6.67,5,0.24,23,2R,晴,南,3,3,2021_5_27,2021_5_27_23_2R
10,5,3,3459,中野和裕,35,60,6.60,4,0.21,23,2R,晴,南,3,3,2021_5_27,2021_5_27_23_2R
11,6,4,4697,國弘翔平,32,53,6.74,2,0.31,23,2R,晴,南,3,3,2021_5_27,2021_5_27_23_2R
12,1,2,4396,大田直弥,19,85,6.66,2,0.23,23,3R,晴,南西,3,3,2021_5_27,2021_5_27_23_3R
13,2,1,4709,岡村将也,20,63,6.57,1,0.37,23,3R,晴,南西,3,3,2021_5_27,2021_5_27_23_3R
14,3,3,4653,小野達哉,17,35,6.66,3,0.20,23,3R,晴,南西,3,3,2021_5_27,2021_5_27_23_3R
15,4,6,4116,川田正人,61,67,6.69,5,0.27,23,3R,晴,南西,3,3,2021_5_27,2021_5_27_23_3R
16,5,4,3025,山口哲治,49,84,6.62,4,0.31,23,3R,晴,南西,3,3,2021_5_27,2021_5_27_23_3R
17,6,5,5086,本村大,30,49,6.68,6,0.35,23,3R,晴,南西,3,3,2021_5_27,2021_5_27_23_3R
18,1,1,3574,大神康司,64,87,6.62,1,0.21,23,4R,晴,南,4,4,2021_5_27,2021_5_27_23_4R
19,2,2,4247,齊藤優,69,39,6.60,2,0.23,23,4R,晴,南,4,4,2021_5_27,2021_5_27_23_4R
20,3,3,4441,末永由楽,42,90,6.65,3,0.37,23,4R,晴,南,4,4,2021_5_27,2021_5_27_23_4R
21,4,6,4248,岡本大,14,42,6.70,5,0.40,23,4R,晴,南,4,4,2021_5_27,2021_5_27_23_4R
22,5,5,4685,島村隆幸,58,59,6.66,4,0.34,23,4R,晴,南,4,4,2021_5_27,2021_5_27_23_4R
23,6,4,4841,高橋悠花,63,81,6.59,6,0.43,23,4R,晴,南,4,4,2021_5_27,2021_5_27_23_4R
24,1,2,4011,堀之内紀代子,21,73,6.59,2,0.13,23,5R,曇り,南,4,4,2021_5_27,2021_5_27_23_5R
25,2,1,4204,柴田大輔,68,65,6.58,1,0.10,23,5R,曇り,南,4,4,2021_5_27,2021_5_27_23_5R
26,3,3,4596,葛原大陽,39,74,6.64,3,0.16,23,5R,曇り,南,4,4,2021_5_27,2021_5_27_23_5R
27,4,6,4474,渡辺崇,13,83,6.68,5,0.18,23,5R,曇り,南,4,4,2021_5_27,2021_5_27_23_5R
28,5,4,4393,田中孝明,25,75,6.64,4,0.21,23,5R,曇り,南,4,4,2021_5_27,2021_5_27_23_5R
29,6,5,5195,北村寧々,46,45,6.63,6,0.16,23,5R,曇り,南,4,4,2021_5_27,2021_5_27_23_5R
30,1,1,4251,川崎誠志,34,40,6.65,1,0.07,23,6R,曇り,西,3,3,2021_5_27,2021_5_27_23_6R
