,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4289,落合直子,64,11,6.87,1,0.10,21,1R,晴,南西,3,3,2021_8_29,2021_8_29_21_1R
1,2,3,4764,小池礼乃,33,60,6.80,3,0.11,21,1R,晴,南西,3,3,2021_8_29,2021_8_29_21_1R
2,3,4,5088,高憧四季,16,50,6.87,4,0.14,21,1R,晴,南西,3,3,2021_8_29,2021_8_29_21_1R
3,4,2,4923,末武里奈子,47,75,6.82,2,0.14,21,1R,晴,南西,3,3,2021_8_29,2021_8_29_21_1R
4,5,5,5164,森田梨湖,11,25,6.85,5,0.10,21,1R,晴,南西,3,3,2021_8_29,2021_8_29_21_1R
5,6,6,5153,佐藤ほのか,18,45,6.87,6,0.07,21,1R,晴,南西,3,3,2021_8_29,2021_8_29_21_1R
6,1,1,4183,宇野弥生,23,37,6.82,1,0.11,21,2R,晴,南西,2,2,2021_8_29,2021_8_29_21_2R
7,2,3,4874,池田奈津美,61,28,6.87,3,0.15,21,2R,晴,南西,2,2,2021_8_29,2021_8_29_21_2R
8,3,5,5117,冨名腰桃奈,10,64,6.77,5,0.17,21,2R,晴,南西,2,2,2021_8_29,2021_8_29_21_2R
9,4,2,4791,黒澤めぐみ,48,33,6.88,2,0.14,21,2R,晴,南西,2,2,2021_8_29,2021_8_29_21_2R
10,5,4,3900,香川素子,40,67,6.85,4,0.18,21,2R,晴,南西,2,2,2021_8_29,2021_8_29_21_2R
11,6,6,5165,小林愛実,15,20,6.87,6,0.14,21,2R,晴,南西,2,2,2021_8_29,2021_8_29_21_2R
12,1,3,4208,三浦永理,60,48,6.91,3,0.02,21,3R,晴,南西,2,2,2021_8_29,2021_8_29_21_3R
13,2,5,4464,山下友貴,36,35,6.92,5,0.09,21,3R,晴,南西,2,2,2021_8_29,2021_8_29_21_3R
14,3,1,4017,向井美鈴,65,41,6.96,1,0.11,21,3R,晴,南西,2,2,2021_8_29,2021_8_29_21_3R
15,4,6,5019,柴田百恵,58,62,6.92,6,0.21,21,3R,晴,南西,2,2,2021_8_29,2021_8_29_21_3R
16,5,2,4924,中北涼,19,31,6.91,2,0.09,21,3R,晴,南西,2,2,2021_8_29,2021_8_29_21_3R
17,6,4,5108,柴田愛梨,26,15,6.93,4,0.13,21,3R,晴,南西,2,2,2021_8_29,2021_8_29_21_3R
18,1,2,4987,島倉都,56,39,6.85,2,0.16,21,4R,晴,西,2,2,2021_8_29,2021_8_29_21_4R
19,2,3,4304,藤崎小百合,30,65,6.88,3,0.17,21,4R,晴,西,2,2,2021_8_29,2021_8_29_21_4R
20,3,1,4773,中川りな,17,47,6.81,1,0.16,21,4R,晴,西,2,2,2021_8_29,2021_8_29_21_4R
21,4,5,4941,孫崎百世,29,32,6.84,5,0.21,21,4R,晴,西,2,2,2021_8_29,2021_8_29_21_4R
22,5,6,5148,松本怜,32,24,6.86,6,0.23,21,4R,晴,西,2,2,2021_8_29,2021_8_29_21_4R
23,6,4,4853,前原哉,49,53,6.89,4,0.17,21,4R,晴,西,2,2,2021_8_29,2021_8_29_21_4R
24,1,1,4804,高田ひかる,22,16,6.65,1,0.21,21,5R,晴,北西,2,2,2021_8_29,2021_8_29_21_5R
25,2,4,4900,中田夕貴,42,38,6.74,4,0.19,21,5R,晴,北西,2,2,2021_8_29,2021_8_29_21_5R
26,3,3,4714,喜多須杏奈,41,40,6.88,3,0.23,21,5R,晴,北西,2,2,2021_8_29,2021_8_29_21_5R
27,4,5,4878,西岡育未,20,54,6.86,5,0.21,21,5R,晴,北西,2,2,2021_8_29,2021_8_29_21_5R
28,5,2,4849,森田太陽,53,29,6.79,2,0.23,21,5R,晴,北西,2,2,2021_8_29,2021_8_29_21_5R
29,6,6,5200,筒井美琴 ,6,44,6.92,6,0.23,21,5R,晴,北西,2,2,2021_8_29,2021_8_29_21_5R
30,1,1,4224,大橋栄里佳,34,73,6.82,1,0.06,21,6R,晴,北西,3,3,2021_8_29,2021_8_29_21_6R
31,2,3,4885,大山千広,25,27,6.77,3,0.11,21,6R,晴,北西,3,3,2021_8_29,2021_8_29_21_6R
32,3,2,4317,木村紗友希,44,21,6.84,2,0.15,21,6R,晴,北西,3,3,2021_8_29,2021_8_29_21_6R
33,4,4,4536,喜井つかさ,14,12,6.87,4,0.18,21,6R,晴,北西,3,3,2021_8_29,2021_8_29_21_6R
34,5,5,4984,森下愛梨,12,56,6.92,5,0.16,21,6R,晴,北西,3,3,2021_8_29,2021_8_29_21_6R
35,6,6,5117,冨名腰桃奈,10,64,6.75,6,0.18,21,6R,晴,北西,3,3,2021_8_29,2021_8_29_21_6R
36,1,1,3871,池田紫乃 ,1,19,6.84,1,0.08,21,7R,晴,北西,4,4,2021_8_29,2021_8_29_21_7R
