,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4332,村上彰一,60,119,6.76,1,0.14,22,1R,曇り,東,2,2,2022_3_7,1-4-3,2600,1-3-4,900,1-4,810,1-4,830,2022_3_7_22_1R
1,2,4,4941,孫崎百世,46,164,6.76,4,0.12,22,1R,曇り,東,2,2,2022_3_7,1-4-3,2600,1-3-4,900,1-4,810,1-4,830,2022_3_7_22_1R
2,3,3,4429,豊田泰洋,71,150,6.81,3,0.11,22,1R,曇り,東,2,2,2022_3_7,1-4-3,2600,1-3-4,900,1-4,810,1-4,830,2022_3_7_22_1R
3,4,5,4679,植田太一,14,147,6.75,5,0.13,22,1R,曇り,東,2,2,2022_3_7,1-4-3,2600,1-3-4,900,1-4,810,1-4,830,2022_3_7_22_1R
4,5,2,3709,田中浩之,59,166,6.83,2,0.18,22,1R,曇り,東,2,2,2022_3_7,1-4-3,2600,1-3-4,900,1-4,810,1-4,830,2022_3_7_22_1R
5,6,6,3339,泉具巳,23,149,6.80,6,0.33,22,1R,曇り,東,2,2,2022_3_7,1-4-3,2600,1-3-4,900,1-4,810,1-4,830,2022_3_7_22_1R
6,1,4,4980,佐々木完太,56,123,6.75,4,0.11,22,2R,曇り,東,2,2,2022_3_7,4-1-3,7400,1-3-4,1290,4-1,820,1-4,410,2022_3_7_22_2R
7,2,1,3631,田添康介,69,159,6.84,1,0.09,22,2R,曇り,東,2,2,2022_3_7,4-1-3,7400,1-3-4,1290,4-1,820,1-4,410,2022_3_7_22_2R
8,3,3,4034,西原明生,12,171,6.82,3,0.16,22,2R,曇り,東,2,2,2022_3_7,4-1-3,7400,1-3-4,1290,4-1,820,1-4,410,2022_3_7_22_2R
9,4,2,3577,向所浩二,40,172,6.79,2,0.08,22,2R,曇り,東,2,2,2022_3_7,4-1-3,7400,1-3-4,1290,4-1,820,1-4,410,2022_3_7_22_2R
10,5,6,3820,樫葉次郎,37,144,6.85,6,0.13,22,2R,曇り,東,2,2,2022_3_7,4-1-3,7400,1-3-4,1290,4-1,820,1-4,410,2022_3_7_22_2R
11,6,5,4259,真庭明志,26,158,6.87,5,0.14,22,2R,曇り,東,2,2,2022_3_7,4-1-3,7400,1-3-4,1290,4-1,820,1-4,410,2022_3_7_22_2R
12,1,3,4498,宮本夏樹,43,125,6.77,3,0.13,22,3R,曇り,東,2,2,2022_3_7,3-4-2,9520,2-3-4,2440,3-4,1200,3-4,870,2022_3_7_22_3R
13,2,4,4580,長谷川雅和,58,122,6.83,6,0.13,22,3R,曇り,東,2,2,2022_3_7,3-4-2,9520,2-3-4,2440,3-4,1200,3-4,870,2022_3_7_22_3R
14,3,2,4878,西岡育未,21,117,6.76,2,0.15,22,3R,曇り,東,2,2,2022_3_7,3-4-2,9520,2-3-4,2440,3-4,1200,3-4,870,2022_3_7_22_3R
15,4,6,4287,今井貴士,16,165,6.87,5,0.15,22,3R,曇り,東,2,2,2022_3_7,3-4-2,9520,2-3-4,2440,3-4,1200,3-4,870,2022_3_7_22_3R
16,5,5,5018,竹下大樹,61,156,6.84,4,0.23,22,3R,曇り,東,2,2,2022_3_7,3-4-2,9520,2-3-4,2440,3-4,1200,3-4,870,2022_3_7_22_3R
17,6,1,4533,峰重侑治,45,143,6.79,1,0.15,22,3R,曇り,東,2,2,2022_3_7,3-4-2,9520,2-3-4,2440,3-4,1200,3-4,870,2022_3_7_22_3R
18,1,3,3627,井上恵一,13,133,6.77,3,0.14,22,4R,曇り,北西,2,2,2022_3_7,3-2-1,4440,1-2-3,370,3-2,1410,2-3,530,2022_3_7_22_4R
