,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,3,4213,重富伸也,55,22,6.85,3,0.06,24,1R,晴,北東,3,2,2021_10_29,3-2-1,2470,1-2-3,140,3-2,1670,2-3,700,2021_10_29_24_1R
1,2,2,4963,實森美祐,17,61,6.81,2,0.05,24,1R,晴,北東,3,2,2021_10_29,3-2-1,2470,1-2-3,140,3-2,1670,2-3,700,2021_10_29_24_1R
2,3,1,3964,宮地博士,27,73,6.87,1,0.20,24,1R,晴,北東,3,2,2021_10_29,3-2-1,2470,1-2-3,140,3-2,1670,2-3,700,2021_10_29_24_1R
3,4,4,4779,伊倉光,60,23,6.85,4,0.09,24,1R,晴,北東,3,2,2021_10_29,3-2-1,2470,1-2-3,140,3-2,1670,2-3,700,2021_10_29_24_1R
4,5,6,5070,中島航,39,17,6.86,6,0.05,24,1R,晴,北東,3,2,2021_10_29,3-2-1,2470,1-2-3,140,3-2,1670,2-3,700,2021_10_29_24_1R
5,1,2,4395,下河雅史,11,67,6.88,3,0.20,24,2R,晴,北東,2,1,2021_10_29,2-3-5,12000,2-3-5,2790,2-3,3440,2-3,1550,2021_10_29_24_2R
6,2,3,5094,生田波美音,35,49,6.80,4,0.15,24,2R,晴,北東,2,1,2021_10_29,2-3-5,12000,2-3-5,2790,2-3,3440,2-3,1550,2021_10_29_24_2R
7,3,5,4478,櫻本あゆみ,69,35,6.79,6,0.16,24,2R,晴,北東,2,1,2021_10_29,2-3-5,12000,2-3-5,2790,2-3,3440,2-3,1550,2021_10_29_24_2R
8,4,6,3527,中嶋誠一郎,38,52,6.88,2,0.39,24,2R,晴,北東,2,1,2021_10_29,2-3-5,12000,2-3-5,2790,2-3,3440,2-3,1550,2021_10_29_24_2R
9,5,4,4919,吉田翔悟,36,71,6.78,5,0.11,24,2R,晴,北東,2,1,2021_10_29,2-3-5,12000,2-3-5,2790,2-3,3440,2-3,1550,2021_10_29_24_2R
10,6,1,5048,眞鳥康太,43,39,6.82,1,0.42,24,2R,晴,北東,2,1,2021_10_29,2-3-5,12000,2-3-5,2790,2-3,3440,2-3,1550,2021_10_29_24_2R
11,1,1,4679,植田太一,47,37,6.81,1,0.09,24,3R,晴,東,2,1,2021_10_29,1-2-6,1410,1-2-6,1090,1-2,480,1-2,300,2021_10_29_24_3R
12,2,2,3200,熊谷直樹,33,59,6.85,2,0.11,24,3R,晴,東,2,1,2021_10_29,1-2-6,1410,1-2-6,1090,1-2,480,1-2,300,2021_10_29_24_3R
13,3,6,4825,倉持莉々,19,34,6.75,6,0.13,24,3R,晴,東,2,1,2021_10_29,1-2-6,1410,1-2-6,1090,1-2,480,1-2,300,2021_10_29_24_3R
14,4,5,3582,吉川昭男,56,16,6.79,3,0.16,24,3R,晴,東,2,1,2021_10_29,1-2-6,1410,1-2-6,1090,1-2,480,1-2,300,2021_10_29_24_3R
15,5,3,4211,村田敦,61,66,6.85,4,0.13,24,3R,晴,東,2,1,2021_10_29,1-2-6,1410,1-2-6,1090,1-2,480,1-2,300,2021_10_29_24_3R
16,6,4,4204,柴田大輔,25,53,6.77,5,0.14,24,3R,晴,東,2,1,2021_10_29,1-2-6,1410,1-2-6,1090,1-2,480,1-2,300,2021_10_29_24_3R
17,1,2,4543,重木輝彦,65,75,6.75,2,0.15,24,4R,晴,北東,2,1,2021_10_29,2-1-5,1150,1-2-5,390,2-1,390,1-2,340,2021_10_29_24_4R
18,2,1,4169,多田有佑,49,72,6.88,1,0.17,24,4R,晴,北東,2,1,2021_10_29,2-1-5,1150,1-2-5,390,2-1,390,1-2,340,2021_10_29_24_4R
