,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,4,4422,永井亮次,66,22,6.94,4,0.06,24,1R,雨,北東,1,1,2019_9_29,4-6-2,14470,2-4-6,4590,4-6,3710,4-6,4460,2019_9_29_24_1R
1,2,6,3856,水野暁広,43,21,6.86,5,0.11,24,1R,雨,北東,1,1,2019_9_29,4-6-2,14470,2-4-6,4590,4-6,3710,4-6,4460,2019_9_29_24_1R
2,3,2,3755,吉村和也,62,17,6.82,2,0.17,24,1R,雨,北東,1,1,2019_9_29,4-6-2,14470,2-4-6,4590,4-6,3710,4-6,4460,2019_9_29_24_1R
3,4,5,5048,眞鳥康太,28,18,6.70,6,0.17,24,1R,雨,北東,1,1,2019_9_29,4-6-2,14470,2-4-6,4590,4-6,3710,4-6,4460,2019_9_29_24_1R
4,5,1,4855,江頭賢太,51,31,6.73,1,0.26,24,1R,雨,北東,1,1,2019_9_29,4-6-2,14470,2-4-6,4590,4-6,3710,4-6,4460,2019_9_29_24_1R
5,6,3,4693,松下誉士,17,13,6.72,3,0.11,24,1R,雨,北東,1,1,2019_9_29,4-6-2,14470,2-4-6,4590,4-6,3710,4-6,4460,2019_9_29_24_1R
6,1,1,3559,水長照雄,44,33,6.72,1,0.12,24,2R,雨,東,1,1,2019_9_29,1-3-4,1720,1-3-4,610,1-3,830,1-3,360,2019_9_29_24_2R
7,2,3,4954,内山峻輔,18,23,6.85,3,0.05,24,2R,雨,東,1,1,2019_9_29,1-3-4,1720,1-3-4,610,1-3,830,1-3,360,2019_9_29_24_2R
8,3,4,4453,永田郁弥,20,45,6.70,4,0.14,24,2R,雨,東,1,1,2019_9_29,1-3-4,1720,1-3-4,610,1-3,830,1-3,360,2019_9_29_24_2R
9,4,6,5093,浦野海,21,44,6.70,6,0.27,24,2R,雨,東,1,1,2019_9_29,1-3-4,1720,1-3-4,610,1-3,830,1-3,360,2019_9_29_24_2R
10,5,5,5012,加倉侑征,64,24,6.85,5,0.16,24,2R,雨,東,1,1,2019_9_29,1-3-4,1720,1-3-4,610,1-3,830,1-3,360,2019_9_29_24_2R
11,1,4,4163,山崎裕司,11,25,6.80,4,0.18,24,3R,雨,無風,0,0,2019_9_29,4-1-2,2780,1-2-4,500,4-1,870,1-4,410,2019_9_29_24_3R
12,2,1,3776,横井健太,32,30,6.73,1,0.21,24,3R,雨,無風,0,0,2019_9_29,4-1-2,2780,1-2-4,500,4-1,870,1-4,410,2019_9_29_24_3R
13,3,2,3834,細川明人,55,76,6.77,2,0.25,24,3R,雨,無風,0,0,2019_9_29,4-1-2,2780,1-2-4,500,4-1,870,1-4,410,2019_9_29_24_3R
14,4,5,3668,市川猛,54,57,6.77,5,0.19,24,3R,雨,無風,0,0,2019_9_29,4-1-2,2780,1-2-4,500,4-1,870,1-4,410,2019_9_29_24_3R
15,5,3,4129,宇野博之,46,52,6.70,3,0.18,24,3R,雨,無風,0,0,2019_9_29,4-1-2,2780,1-2-4,500,4-1,870,1-4,410,2019_9_29_24_3R
16,6,6,5053,山口広樹,22,71,6.77,6,0.18,24,3R,雨,無風,0,0,2019_9_29,4-1-2,2780,1-2-4,500,4-1,870,1-4,410,2019_9_29_24_3R
17,1,1,4345,西舘健,71,48,6.71,1,0.14,24,4R,雨,東,1,1,2019_9_29,1-3-5,2100,1-3-5,350,1-3,1320,1-3,1130,2019_9_29_24_4R
18,2,3,4068,幸田智裕,48,34,6.79,5,0.17,24,4R,雨,東,1,1,2019_9_29,1-3-5,2100,1-3-5,350,1-3,1320,1-3,1130,2019_9_29_24_4R
19,3,5,4174,赤坂俊輔,74,27,6.80,3,0.19,24,4R,雨,東,1,1,2019_9_29,1-3-5,2100,1-3-5,350,1-3,1320,1-3,1130,2019_9_29_24_4R
20,4,4,2841,吉田稔,70,75,6.76,6,0.21,24,4R,雨,東,1,1,2019_9_29,1-3-5,2100,1-3-5,350,1-3,1320,1-3,1130,2019_9_29_24_4R
21,5,6,3335,小菅文隆,68,39,6.86,4,0.22,24,4R,雨,東,1,1,2019_9_29,1-3-5,2100,1-3-5,350,1-3,1320,1-3,1130,2019_9_29_24_4R
22,6,2,4325,新出浩司,45,51,6.75,2,0.14,24,4R,雨,東,1,1,2019_9_29,1-3-5,2100,1-3-5,350,1-3,1320,1-3,1130,2019_9_29_24_4R
23,1,1,4301,関裕也,72,62,6.82,1,0.17,24,5R,雨,北,3,2,2019_9_29,1-2-5,1130,1-2-5,590,1-2,270,1-2,250,2019_9_29_24_5R
24,2,2,3202,三品隆浩,60,74,6.74,2,0.22,24,5R,雨,北,3,2,2019_9_29,1-2-5,1130,1-2-5,590,1-2,270,1-2,250,2019_9_29_24_5R
25,3,5,3658,阪本聖秀,63,29,6.70,5,0.18,24,5R,雨,北,3,2,2019_9_29,1-2-5,1130,1-2-5,590,1-2,270,1-2,250,2019_9_29_24_5R
26,4,6,5048,眞鳥康太,28,14,6.72,6,0.24,24,5R,雨,北,3,2,2019_9_29,1-2-5,1130,1-2-5,590,1-2,270,1-2,250,2019_9_29_24_5R
