,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3906,飯山晃三,44,長崎,60,B1,5.08,30.84,5.66,38.92,30.34,36.56,2021_11_24_24_1R,24,1R
1,2,3755,吉村和也,50,長崎,50,B1,4.15,18.31,4.79,25.21,44.19,19.72,2021_11_24_24_1R,24,1R
2,3,3901,松田憲幸,44,山口,52,B1,4.69,25.81,4.32,24.00,15.49,40.24,2021_11_24_24_1R,24,1R
3,4,5158,宮脇遼太,23,福岡,53,B2,1.74,1.32,1.17,0.00,46.24,47.73,2021_11_24_24_1R,24,1R
4,5,3539,金子順一,53,山口,52,B1,4.77,30.10,3.60,13.33,43.02,45.98,2021_11_24_24_1R,24,1R
5,6,3352,小川晃司,53,福岡,50,B1,4.51,17.81,4.81,28.13,37.78,35.56,2021_11_24_24_1R,24,1R
6,1,4038,田中健太,42,岡山,57,B2,3.05,9.76,4.18,17.65,43.02,33.70,2021_11_24_24_2R,24,2R
7,2,3723,白井弘文,51,山口,55,B1,3.28,13.33,3.45,5.00,38.37,34.09,2021_11_24_24_2R,24,2R
8,3,4558,宮野仁,31,岡山,54,B1,4.53,27.37,5.48,30.43,39.33,43.18,2021_11_24_24_2R,24,2R
9,4,4966,田川大貴,24,長崎,53,B1,4.15,23.61,5.02,29.59,35.87,25.27,2021_11_24_24_2R,24,2R
10,5,3574,大神康司,49,福岡,54,A2,6.48,50.00,5.78,43.10,48.81,30.34,2021_11_24_24_2R,24,2R
11,6,5083,柳瀬幹太,23,山口,54,B1,4.25,19.12,1.16,0.00,20.65,41.38,2021_11_24_24_2R,24,2R
12,1,4747,山戸信二,36,長崎,51,B1,4.09,18.57,4.07,19.33,44.44,26.09,2021_11_24_24_3R,24,3R
13,2,3846,藤井理,44,山口,56,B1,3.42,9.68,4.16,13.64,40.91,35.23,2021_11_24_24_3R,24,3R
14,3,3784,中島友和,45,佐賀,52,A2,4.95,33.87,5.30,34.04,30.38,24.18,2021_11_24_24_3R,24,3R
15,4,4226,村田浩司,39,山口,55,B1,4.15,21.79,4.56,30.23,30.11,36.05,2021_11_24_24_3R,24,3R
16,5,4004,山本浩輔,43,長崎,52,B1,4.55,24.14,5.29,30.08,23.91,19.35,2021_11_24_24_3R,24,3R
17,6,5208,屋良龍紀,24,長崎,51,B2,0.00,0.00,0.00,0.00,26.14,37.21,2021_11_24_24_3R,24,3R
18,1,5119,真田翔磨,21,福岡,53,B2,1.20,0.00,1.16,0.00,35.48,29.89,2021_11_24_24_4R,24,4R
19,2,4750,井上尚悟,34,大阪,51,B1,4.23,22.92,3.45,0.00,46.07,21.84,2021_11_24_24_4R,24,4R
