,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,4,5064,品川二千翔,33,12,6.97,4,0.12,24,1R,晴,南,2,1,2020_9_13,2020_9_13_24_1R
1,2,1,5055,眞鳥章太,49,31,6.94,1,0.01,24,1R,晴,南,2,1,2020_9_13,2020_9_13_24_1R
2,3,3,5032,谷口知優,40,32,6.88,3,0.01,24,1R,晴,南,2,1,2020_9_13,2020_9_13_24_1R
3,4,6,5086,本村大,32,30,6.91,6,0.08,24,1R,晴,南,2,1,2020_9_13,2020_9_13_24_1R
4,5,2,5048,眞鳥康太,25,48,6.95,2,0.04,24,1R,晴,南,2,1,2020_9_13,2020_9_13_24_1R
5,6,5,5082,一色凌雅,34,14,6.96,5,0.11,24,1R,晴,南,2,1,2020_9_13,2020_9_13_24_1R
6,1,1,4919,吉田翔悟,30,70,6.91,1,0.14,24,2R,晴,南,1,1,2020_9_13,2020_9_13_24_2R
7,2,2,4966,田川大貴,16,33,6.95,2,0.18,24,2R,晴,南,1,1,2020_9_13,2020_9_13_24_2R
8,3,3,5008,羽野諒,59,57,6.99,3,0.20,24,2R,晴,南,1,1,2020_9_13,2020_9_13_24_2R
9,4,4,5011,高木圭大,66,53,6.95,4,0.19,24,2R,晴,南,1,1,2020_9_13,2020_9_13_24_2R
10,5,5,5043,中村日向,44,74,6.91,5,0.22,24,2R,晴,南,1,1,2020_9_13,2020_9_13_24_2R
11,6,6,5119,真田翔磨,20,34,6.93,6,0.19,24,2R,晴,南,1,1,2020_9_13,2020_9_13_24_2R
12,1,1,5016,宮田龍馬,12,46,6.87,1,0.16,24,3R,晴,北,1,1,2020_9_13,2020_9_13_24_3R
13,2,5,4902,山川雄大,21,56,6.91,5,0.15,24,3R,晴,北,1,1,2020_9_13,2020_9_13_24_3R
14,3,4,5002,上田健太,52,69,6.92,4,0.19,24,3R,晴,北,1,1,2020_9_13,2020_9_13_24_3R
15,4,3,4873,蒲原健太,61,40,6.95,3,0.12,24,3R,晴,北,1,1,2020_9_13,2020_9_13_24_3R
16,1,1,5028,原田才一郎,63,61,6.90,1,0.18,24,4R,晴,北,2,1,2020_9_13,2020_9_13_24_4R
17,2,6,4822,百武翔,37,23,6.93,6,0.32,24,4R,晴,北,2,1,2020_9_13,2020_9_13_24_4R
18,3,3,4771,下寺秀和,13,50,6.94,3,0.19,24,4R,晴,北,2,1,2020_9_13,2020_9_13_24_4R
19,4,5,4969,町田洸希,58,47,6.89,5,0.31,24,4R,晴,北,2,1,2020_9_13,2020_9_13_24_4R
20,5,2,4820,上野励,11,18,6.92,2,0.19,24,4R,晴,北,2,1,2020_9_13,2020_9_13_24_4R
21,6,4,5041,荒牧凪沙,39,66,6.94,4,0.27,24,4R,晴,北,2,1,2020_9_13,2020_9_13_24_4R
22,1,1,4933,板橋侑我,74,63,6.88,1,0.08,24,5R,晴,北,2,1,2020_9_13,2020_9_13_24_5R
23,2,6,4828,松山将吾,17,73,6.87,6,0.10,24,5R,晴,北,2,1,2020_9_13,2020_9_13_24_5R
24,3,5,5048,眞鳥康太,25,48,6.88,5,0.12,24,5R,晴,北,2,1,2020_9_13,2020_9_13_24_5R
25,4,4,4957,竹之内極,41,24,6.91,4,0.08,24,5R,晴,北,2,1,2020_9_13,2020_9_13_24_5R
26,5,3,5086,本村大,32,30,6.92,3,0.23,24,5R,晴,北,2,1,2020_9_13,2020_9_13_24_5R
27,6,2,5022,伊藤尚汰,73,41,6.84,2,0.16,24,5R,晴,北,2,1,2020_9_13,2020_9_13_24_5R
28,1,2,5002,上田健太,52,69,6.87,2,0.24,24,6R,晴,北,3,2,2020_9_13,2020_9_13_24_6R
29,2,1,4989,石原翼,70,54,6.80,1,0.23,24,6R,晴,北,3,2,2020_9_13,2020_9_13_24_6R
30,3,3,4587,木田峰由季,48,45,6.90,3,0.19,24,6R,晴,北,3,2,2020_9_13,2020_9_13_24_6R
31,4,5,5008,羽野諒,59,57,6.94,5,0.15,24,6R,晴,北,3,2,2020_9_13,2020_9_13_24_6R
32,5,6,5064,品川二千翔,33,12,6.96,6,0.25,24,6R,晴,北,3,2,2020_9_13,2020_9_13_24_6R
33,6,4,5119,真田翔磨,20,34,6.86,4,0.23,24,6R,晴,北,3,2,2020_9_13,2020_9_13_24_6R
34,1,1,4851,関浩哉,19,37,6.85,1,0.11,24,7R,晴,北,3,2,2020_9_13,2020_9_13_24_7R
35,2,3,5011,高木圭大,66,53,6.88,3,0.18,24,7R,晴,北,3,2,2020_9_13,2020_9_13_24_7R
36,3,6,4848,仲谷颯仁,47,15,6.87,6,0.28,24,7R,晴,北,3,2,2020_9_13,2020_9_13_24_7R
37,4,2,5082,一色凌雅,34,14,6.94,2,0.09,24,7R,晴,北,3,2,2020_9_13,2020_9_13_24_7R
38,5,4,4820,上野励,11,18,6.82,4,0.11,24,7R,晴,北,3,2,2020_9_13,2020_9_13_24_7R
39,6,5,5101,表健太,28,13,6.87,5,0.12,24,7R,晴,北,3,2,2020_9_13,2020_9_13_24_7R
40,1,1,4960,黒野元基,67,26,6.85,1,0.09,24,8R,晴,北,3,2,2020_9_13,2020_9_13_24_8R
41,2,3,5055,眞鳥章太,49,31,6.92,3,0.16,24,8R,晴,北,3,2,2020_9_13,2020_9_13_24_8R
42,3,6,4847,佐藤隆太郎,38,55,6.91,6,0.19,24,8R,晴,北,3,2,2020_9_13,2020_9_13_24_8R
43,4,2,5041,荒牧凪沙,39,66,6.89,2,0.14,24,8R,晴,北,3,2,2020_9_13,2020_9_13_24_8R
44,5,5,4873,蒲原健太,61,40,6.89,5,0.14,24,8R,晴,北,3,2,2020_9_13,2020_9_13_24_8R
