,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4473,藤堂里香,32,福井,43,B2,3.80,27.27,3.75,12.50,36.03,35.56,2019_9_22_24_1R,24,1R
1,2,4781,西舘果里,32,東京,51,B2,4.61,25.00,5.33,22.22,37.50,21.74,2019_9_22_24_1R,24,1R
2,3,4961,西橋奈未,23,福井,48,B1,4.73,29.27,0.00,0.00,34.78,36.73,2019_9_22_24_1R,24,1R
3,4,4484,稲生夏季,29,東京,50,B1,4.66,23.40,4.09,15.63,28.00,32.65,2019_9_22_24_1R,24,1R
4,5,4738,清埜翔子,28,埼玉,50,B1,4.91,36.71,4.73,36.36,25.20,32.65,2019_9_22_24_1R,24,1R
5,6,4987,島倉都,22,群馬,47,B1,2.57,4.35,0.00,0.00,41.86,17.50,2019_9_22_24_1R,24,1R
6,1,4758,富樫麗加,29,東京,51,B1,5.14,29.76,4.86,20.69,33.93,51.16,2019_9_22_24_2R,24,2R
7,2,4909,薮内瑞希,23,岡山,44,B1,4.20,22.86,3.33,8.33,32.59,34.62,2019_9_22_24_2R,24,2R
8,3,4806,佐藤享子,31,大阪,49,B1,3.79,17.86,2.40,12.00,28.47,24.49,2019_9_22_24_2R,24,2R
9,4,3117,長田光子,58,東京,51,B2,2.97,6.35,0.00,0.00,35.54,31.11,2019_9_22_24_2R,24,2R
10,5,4765,野田部宏,29,福岡,50,B1,3.96,22.64,3.50,12.50,35.16,16.67,2019_9_22_24_2R,24,2R
11,6,5052,赤井星璃,24,大阪,53,B2,1.38,0.00,1.13,0.00,27.34,35.42,2019_9_22_24_2R,24,2R
12,1,3943,三松直美,40,岡山,63,B1,3.83,13.56,3.88,12.50,36.80,47.83,2019_9_22_24_3R,24,3R
13,2,3604,武藤綾子,48,福岡,50,B1,4.52,25.49,5.03,25.00,23.21,30.61,2019_9_22_24_3R,24,3R
14,3,4775,千葉真弥,25,静岡,48,B1,4.25,20.54,4.28,16.00,35.82,30.00,2019_9_22_24_3R,24,3R
15,4,4304,藤崎小百,36,福岡,48,B1,5.30,32.58,6.26,46.55,28.33,41.67,2019_9_22_24_3R,24,3R
16,5,4569,中澤宏奈,31,東京,47,B1,4.55,24.00,5.11,33.33,32.50,0.00,2019_9_22_24_3R,24,3R
17,6,4990,田中博子,22,福岡,50,B2,1.65,0.00,1.38,0.00,39.84,29.17,2019_9_22_24_3R,24,3R
18,1,4819,蜂須瑞生,28,群馬,45,B1,5.14,29.58,0.00,0.00,44.44,23.08,2019_9_22_24_4R,24,4R
19,2,4845,前田紗希,26,埼玉,51,B1,4.41,22.92,2.75,0.00,47.06,57.14,2019_9_22_24_4R,24,4R
20,3,4844,村上奈穂,26,広島,48,B1,4.19,18.75,3.67,12.50,25.89,28.89,2019_9_22_24_4R,24,4R
21,4,4373,若狭奈美,31,岡山,47,A2,5.57,38.46,5.28,31.91,24.14,25.58,2019_9_22_24_4R,24,4R
22,5,3871,池田紫乃,43,長崎,44,B1,5.10,30.48,4.90,31.37,20.00,27.91,2019_9_22_24_4R,24,4R
23,6,5030,金子千穂,21,群馬,45,B2,1.56,0.00,1.00,0.00,25.69,32.35,2019_9_22_24_4R,24,4R
24,1,4289,落合直子,34,大阪,49,A2,5.75,41.18,6.16,53.06,23.30,27.91,2019_9_22_24_5R,24,5R
25,2,4088,野田祥子,39,長崎,47,B1,4.15,26.73,4.95,32.00,29.92,23.53,2019_9_22_24_5R,24,5R
26,3,4484,稲生夏季,29,東京,50,B1,4.66,23.40,4.09,15.63,28.00,32.65,2019_9_22_24_5R,24,5R
27,4,4313,西村美智,35,香川,49,A2,5.62,35.97,6.07,45.65,20.75,16.28,2019_9_22_24_5R,24,5R
28,5,4987,島倉都,22,群馬,47,B1,2.57,4.35,0.00,0.00,41.86,17.50,2019_9_22_24_5R,24,5R
29,6,5013,山下夏鈴,22,三重,44,B1,2.64,6.38,3.10,10.00,31.71,33.33,2019_9_22_24_5R,24,5R
30,1,4901,出口舞有,26,愛知,47,B1,5.05,33.33,4.62,24.14,40.48,32.65,2019_9_22_24_6R,24,6R
31,2,4569,中澤宏奈,31,東京,47,B1,4.55,24.00,5.11,33.33,32.50,0.00,2019_9_22_24_6R,24,6R
32,3,4909,薮内瑞希,23,岡山,44,B1,4.20,22.86,3.33,8.33,32.59,34.62,2019_9_22_24_6R,24,6R
33,4,4961,西橋奈未,23,福井,48,B1,4.73,29.27,0.00,0.00,34.78,36.73,2019_9_22_24_6R,24,6R
34,5,4627,藤原菜希,33,東京,47,A1,6.52,50.47,6.55,51.06,27.35,23.08,2019_9_22_24_6R,24,6R
35,6,4964,土屋南,22,岡山,48,B1,5.54,36.23,3.13,4.17,44.19,37.78,2019_9_22_24_6R,24,6R
36,1,4456,鎌倉涼,30,大阪,43,B2,5.67,38.57,0.00,0.00,38.81,30.00,2019_9_22_24_7R,24,7R
37,2,4738,清埜翔子,28,埼玉,50,B1,4.91,36.71,4.73,36.36,25.20,32.65,2019_9_22_24_7R,24,7R
38,3,3117,長田光子,58,東京,51,B2,2.97,6.35,0.00,0.00,35.54,31.11,2019_9_22_24_7R,24,7R
