,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,3,3501,川上昇平,23,33,6.85,3,0.13,24,1R,晴,北,5,4,2020_10_5,2020_10_5_24_1R
1,2,4,4684,楠原翔太,24,45,6.83,4,0.16,24,1R,晴,北,5,4,2020_10_5,2020_10_5_24_1R
2,3,6,4004,山本浩輔,54,72,6.87,6,0.25,24,1R,晴,北,5,4,2020_10_5,2020_10_5_24_1R
3,4,5,4359,横川聖志,64,28,6.87,5,0.18,24,1R,晴,北,5,4,2020_10_5,2020_10_5_24_1R
4,5,2,3989,熊本英一,51,29,6.83,2,0.18,24,1R,晴,北,5,4,2020_10_5,2020_10_5_24_1R
5,6,1,4948,木場悠介,17,68,6.77,1,0.22,24,1R,晴,北,5,4,2020_10_5,2020_10_5_24_1R
6,1,3,4402,乙藤智史,72,73,6.83,3,0.26,24,2R,晴,北,6,5,2020_10_5,2020_10_5_24_2R
7,2,4,3058,原義昭,29,35,6.84,4,0.33,24,2R,晴,北,6,5,2020_10_5,2020_10_5_24_2R
8,3,1,4353,下出秀明,19,44,6.87,1,0.33,24,2R,晴,北,6,5,2020_10_5,2020_10_5_24_2R
9,4,5,3858,織田猛,26,50,6.79,5,0.23,24,2R,晴,北,6,5,2020_10_5,2020_10_5_24_2R
10,5,2,3953,志道吉和,59,38,6.82,2,0.34,24,2R,晴,北,6,5,2020_10_5,2020_10_5_24_2R
11,1,1,3578,塩田雄一,32,31,6.85,1,0.23,24,3R,晴,北,6,5,2020_10_5,2020_10_5_24_3R
12,2,3,3300,川崎智幸,18,49,6.81,3,0.12,24,3R,晴,北,6,5,2020_10_5,2020_10_5_24_3R
13,3,4,4264,長尾章平,22,15,6.82,4,0.20,24,3R,晴,北,6,5,2020_10_5,2020_10_5_24_3R
14,4,6,3912,川原正明,55,22,6.80,6,0.17,24,3R,晴,北,6,5,2020_10_5,2020_10_5_24_3R
15,5,2,4316,山口裕太,31,47,6.88,2,0.16,24,3R,晴,北,6,5,2020_10_5,2020_10_5_24_3R
16,1,1,3998,冨成謙児,15,14,6.82,1,0.14,24,4R,晴,北,6,5,2020_10_5,2020_10_5_24_4R
17,2,2,4398,船岡洋一郎,25,41,6.78,2,0.19,24,4R,晴,北,6,5,2020_10_5,2020_10_5_24_4R
18,3,4,4051,清水敦揮,66,43,6.85,4,0.18,24,4R,晴,北,6,5,2020_10_5,2020_10_5_24_4R
19,4,6,3682,切田潤二,70,60,6.85,6,0.21,24,4R,晴,北,6,5,2020_10_5,2020_10_5_24_4R
20,5,5,3846,藤井理,46,65,6.84,5,0.17,24,4R,晴,北,6,5,2020_10_5,2020_10_5_24_4R
21,1,1,4180,上野秀和,36,74,6.81,1,0.08,24,5R,晴,北,5,4,2020_10_5,2020_10_5_24_5R
22,2,2,4391,松田祐季,45,59,6.82,2,0.12,24,5R,晴,北,5,4,2020_10_5,2020_10_5_24_5R
23,3,6,3833,中辻博訓,37,13,6.81,6,0.09,24,5R,晴,北,5,4,2020_10_5,2020_10_5_24_5R
24,4,5,4219,本岡勝利,47,37,6.87,5,0.14,24,5R,晴,北,5,4,2020_10_5,2020_10_5_24_5R
25,5,4,3928,林恵祐,20,12,6.86,4,0.12,24,5R,晴,北,5,4,2020_10_5,2020_10_5_24_5R
26,6,3,4173,岡谷健吾,16,62,6.87,3,0.16,24,5R,晴,北,5,4,2020_10_5,2020_10_5_24_5R
27,1,1,3660,長谷川親王,21,51,6.83,1,0.08,24,6R,晴,北,5,4,2020_10_5,2020_10_5_24_6R
28,2,2,4682,大上卓人,74,76,6.77,2,0.13,24,6R,晴,北,5,4,2020_10_5,2020_10_5_24_6R
29,3,4,4523,中村辰也,39,71,6.80,4,0.24,24,6R,晴,北,5,4,2020_10_5,2020_10_5_24_6R
30,4,3,4684,楠原翔太,24,45,6.83,3,0.15,24,6R,晴,北,5,4,2020_10_5,2020_10_5_24_6R
31,5,5,3898,平田忠則,67,48,6.89,5,0.23,24,6R,晴,北,5,4,2020_10_5,2020_10_5_24_6R
32,6,6,5102,原田雄次,76,32,6.82,6,0.32,24,6R,晴,北,5,4,2020_10_5,2020_10_5_24_6R
33,1,1,3815,森岡満郎,40,57,6.79,1,0.15,24,7R,晴,北,5,4,2020_10_5,2020_10_5_24_7R
34,2,4,4760,山崎郡,33,21,6.85,4,0.24,24,7R,晴,北,5,4,2020_10_5,2020_10_5_24_7R
35,3,2,3910,松下知幸,34,23,6.83,2,0.17,24,7R,晴,北,5,4,2020_10_5,2020_10_5_24_7R
36,4,3,3858,織田猛,26,50,6.85,3,0.14,24,7R,晴,北,5,4,2020_10_5,2020_10_5_24_7R
37,1,1,4704,河野大,71,55,6.83,1,0.13,24,8R,晴,北,4,3,2020_10_5,2020_10_5_24_8R
38,2,5,4042,丸岡正典,13,66,6.81,5,0.17,24,8R,晴,北,4,3,2020_10_5,2020_10_5_24_8R
39,3,2,4359,横川聖志,64,28,6.87,2,0.16,24,8R,晴,北,4,3,2020_10_5,2020_10_5_24_8R
40,4,4,3998,冨成謙児,15,14,6.84,4,0.13,24,8R,晴,北,4,3,2020_10_5,2020_10_5_24_8R
41,5,6,3869,井芹大志,11,18,6.82,6,0.28,24,8R,晴,北,4,3,2020_10_5,2020_10_5_24_8R
42,6,3,4353,下出秀明,19,44,6.87,3,0.19,24,8R,晴,北,4,3,2020_10_5,2020_10_5_24_8R
43,1,1,4214,林祐介,38,16,6.82,1,0.12,24,9R,晴,北,6,5,2020_10_5,2020_10_5_24_9R
44,2,5,4948,木場悠介,17,68,6.74,5,0.17,24,9R,晴,北,6,5,2020_10_5,2020_10_5_24_9R
45,3,2,3912,川原正明,55,22,6.82,2,0.11,24,9R,晴,北,6,5,2020_10_5,2020_10_5_24_9R
46,4,6,3458,東健介,68,30,6.77,6,0.25,24,9R,晴,北,6,5,2020_10_5,2020_10_5_24_9R
47,5,4,4220,深川和仁,52,17,6.80,4,0.13,24,9R,晴,北,6,5,2020_10_5,2020_10_5_24_9R
48,6,3,4180,上野秀和,36,74,6.80,3,0.11,24,9R,晴,北,6,5,2020_10_5,2020_10_5_24_9R
49,1,2,4272,大場広孝,63,25,6.78,1,0.13,24,10R,晴,北,4,3,2020_10_5,2020_10_5_24_10R
50,2,6,4398,船岡洋一郎,25,41,6.76,5,0.23,24,10R,晴,北,4,3,2020_10_5,2020_10_5_24_10R
51,3,3,4264,長尾章平,22,15,6.85,2,0.19,24,10R,晴,北,4,3,2020_10_5,2020_10_5_24_10R
52,4,5,4391,松田祐季,45,59,6.80,4,0.19,24,10R,晴,北,4,3,2020_10_5,2020_10_5_24_10R
53,5,4,4219,本岡勝利,47,37,6.83,3,0.13,24,10R,晴,北,4,3,2020_10_5,2020_10_5_24_10R
54,1,1,4451,松崎祐太郎,14,39,6.78,1,0.16,24,11R,晴,北,3,2,2020_10_5,2020_10_5_24_11R
55,2,2,4523,中村辰也,39,71,6.80,2,0.17,24,11R,晴,北,3,2,2020_10_5,2020_10_5_24_11R
56,3,5,4760,山崎郡,33,21,6.84,5,0.10,24,11R,晴,北,3,2,2020_10_5,2020_10_5_24_11R
57,4,3,4042,丸岡正典,13,66,6.81,3,0.14,24,11R,晴,北,3,2,2020_10_5,2020_10_5_24_11R
58,5,4,4513,河野真也,41,52,6.84,4,0.11,24,11R,晴,北,3,2,2020_10_5,2020_10_5_24_11R
59,6,6,3928,林恵祐,20,12,6.81,6,0.21,24,11R,晴,北,3,2,2020_10_5,2020_10_5_24_11R
