,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3151,落合敬一,33,26,7.04,1,0.17,24,1R,晴,南東,1,1,2022_7_4,2022_7_4_24_1R
1,2,2,5110,杉山喜一,13,15,7.07,2,0.14,24,1R,晴,南東,1,1,2022_7_4,2022_7_4_24_1R
2,3,6,5166,仲道大輔,53,11,6.96,6,0.13,24,1R,晴,南東,1,1,2022_7_4,2022_7_4_24_1R
3,4,3,2912,尾崎鉄也,52,50,7.00,3,0.11,24,1R,晴,南東,1,1,2022_7_4,2022_7_4_24_1R
4,5,5,3607,原田智和,16,16,7.07,5,0.19,24,1R,晴,南東,1,1,2022_7_4,2022_7_4_24_1R
5,6,4,3752,宇土泰就,27,36,7.04,4,0.16,24,1R,晴,南東,1,1,2022_7_4,2022_7_4_24_1R
6,1,1,4969,町田洸希,15,30,6.97,1,0.05,24,2R,晴,南東,4,3,2022_7_4,2022_7_4_24_2R
7,2,4,3710,吉永泰弘,40,27,7.06,2,0.09,24,2R,晴,南東,4,3,2022_7_4,2022_7_4_24_2R
8,3,5,4213,重富伸也,43,23,7.04,5,0.16,24,2R,晴,南東,4,3,2022_7_4,2022_7_4_24_2R
9,4,2,4457,神田達也,49,13,7.05,4,0.27,24,2R,晴,南東,4,3,2022_7_4,2022_7_4_24_2R
10,5,6,4864,小川日紀太,29,48,6.98,6,0.09,24,2R,晴,南東,4,3,2022_7_4,2022_7_4_24_2R
11,6,3,4651,佐藤大騎,44,38,7.01,3,0.17,24,2R,晴,南東,4,3,2022_7_4,2022_7_4_24_2R
12,1,3,3615,横田茂,35,22,7.06,3,0.16,24,3R,曇り,南東,2,1,2022_7_4,2022_7_4_24_3R
13,2,1,3662,大庭元明,20,54,6.97,1,0.17,24,3R,曇り,南東,2,1,2022_7_4,2022_7_4_24_3R
14,3,4,4034,西原明生,28,25,7.05,4,0.18,24,3R,曇り,南東,2,1,2022_7_4,2022_7_4_24_3R
15,4,6,4462,夏山亮平,12,33,7.05,5,0.22,24,3R,曇り,南東,2,1,2022_7_4,2022_7_4_24_3R
16,5,2,3682,切田潤二,41,49,7.05,2,0.16,24,3R,曇り,南東,2,1,2022_7_4,2022_7_4_24_3R
17,6,5,5209,小野京平,37,20,7.09,6,0.21,24,3R,曇り,南東,2,1,2022_7_4,2022_7_4_24_3R
18,1,2,5049,松井友汰,48,21,6.98,2,0.22,24,4R,曇り,東,3,2,2022_7_4,2022_7_4_24_4R
19,2,4,3519,冨田秀幸,17,32,7.00,4,0.15,24,4R,曇り,東,3,2,2022_7_4,2022_7_4_24_4R
20,3,3,4060,島田一生,18,53,6.97,3,0.15,24,4R,曇り,東,3,2,2022_7_4,2022_7_4_24_4R
21,4,5,4949,横田貴満,38,14,6.99,5,0.15,24,4R,曇り,東,3,2,2022_7_4,2022_7_4_24_4R
22,5,1,4788,小池哲也,19,29,7.02,1,0.14,24,4R,曇り,東,3,2,2022_7_4,2022_7_4_24_4R
23,6,6,5207,高山敬悟,21,37,6.99,6,0.20,24,4R,曇り,東,3,2,2022_7_4,2022_7_4_24_4R
24,1,1,4811,向井田佑紀,47,34,7.02,1,0.03,24,5R,曇り,南東,2,1,2022_7_4,2022_7_4_24_5R
25,2,2,3161,古場輝義,25,19,7.08,2,0.11,24,5R,曇り,南東,2,1,2022_7_4,2022_7_4_24_5R
26,3,5,5166,仲道大輔,53,11,6.97,5,0.15,24,5R,曇り,南東,2,1,2022_7_4,2022_7_4_24_5R
27,4,4,4475,末永祐輝,14,40,6.91,4,0.14,24,5R,曇り,南東,2,1,2022_7_4,2022_7_4_24_5R
28,5,3,5152,丸山祐也,46,41,7.00,3,0.09,24,5R,曇り,南東,2,1,2022_7_4,2022_7_4_24_5R
29,6,6,3506,宮西真昭,54,47,7.04,6,0.23,24,5R,曇り,南東,2,1,2022_7_4,2022_7_4_24_5R
30,1,4,2912,尾崎鉄也,52,50,7.00,4,0.18,24,6R,曇り,南東,1,1,2022_7_4,2022_7_4_24_6R
31,2,5,4522,古澤光紀,11,28,6.99,5,0.20,24,6R,曇り,南東,1,1,2022_7_4,2022_7_4_24_6R
32,3,1,3576,白水勝也,23,24,7.06,1,0.29,24,6R,曇り,南東,1,1,2022_7_4,2022_7_4_24_6R
33,4,3,3710,吉永泰弘,40,27,7.08,3,0.21,24,6R,曇り,南東,1,1,2022_7_4,2022_7_4_24_6R
34,5,6,4458,抹香雄三,30,51,7.06,6,0.20,24,6R,曇り,南東,1,1,2022_7_4,2022_7_4_24_6R
35,6,2,3607,原田智和,16,16,7.06,2,0.27,24,6R,曇り,南東,1,1,2022_7_4,2022_7_4_24_6R
36,1,1,4302,西野翔太,31,55,7.01,1,0.15,24,7R,曇り,南東,2,1,2022_7_4,2022_7_4_24_7R
37,2,5,4477,篠崎仁志,34,17,7.03,5,0.22,24,7R,曇り,南東,2,1,2022_7_4,2022_7_4_24_7R
38,3,2,4034,西原明生,28,25,7.01,2,0.24,24,7R,曇り,南東,2,1,2022_7_4,2022_7_4_24_7R
39,4,3,3752,宇土泰就,27,36,7.04,3,0.22,24,7R,曇り,南東,2,1,2022_7_4,2022_7_4_24_7R
40,5,6,4855,江頭賢太,45,45,7.02,6,0.24,24,7R,曇り,南東,2,1,2022_7_4,2022_7_4_24_7R
41,6,4,4651,佐藤大騎,44,56,7.00,4,0.21,24,7R,曇り,南東,2,1,2022_7_4,2022_7_4_24_7R
42,1,1,3988,古川誠之,24,44,7.02,1,0.08,24,8R,曇り,南東,3,2,2022_7_4,2022_7_4_24_8R
43,2,3,4864,小川日紀太,29,48,6.97,3,0.13,24,8R,曇り,南東,3,2,2022_7_4,2022_7_4_24_8R
44,3,2,4949,横田貴満,38,14,6.99,2,0.15,24,8R,曇り,南東,3,2,2022_7_4,2022_7_4_24_8R
45,4,4,4462,夏山亮平,12,33,7.06,4,0.12,24,8R,曇り,南東,3,2,2022_7_4,2022_7_4_24_8R
46,5,6,4457,神田達也,49,13,7.00,6,0.22,24,8R,曇り,南東,3,2,2022_7_4,2022_7_4_24_8R
47,6,5,5110,杉山喜一,13,15,7.07,5,0.15,24,8R,曇り,南東,3,2,2022_7_4,2022_7_4_24_8R
48,1,1,4601,森野正弘,39,52,6.98,1,0.19,24,9R,曇り,南東,2,1,2022_7_4,2022_7_4_24_9R
49,2,3,4213,重富伸也,43,23,7.01,4,0.13,24,9R,曇り,南東,2,1,2022_7_4,2022_7_4_24_9R
50,3,2,4475,末永祐輝,14,40,6.96,2,0.22,24,9R,曇り,南東,2,1,2022_7_4,2022_7_4_24_9R
51,4,6,4060,島田一生,18,53,7.00,6,0.12,24,9R,曇り,南東,2,1,2022_7_4,2022_7_4_24_9R
52,5,5,3161,古場輝義,25,19,7.09,3,0.16,24,9R,曇り,南東,2,1,2022_7_4,2022_7_4_24_9R
53,6,4,3615,横田茂,35,22,7.02,5,0.12,24,9R,曇り,南東,2,1,2022_7_4,2022_7_4_24_9R
54,1,1,4522,古澤光紀,11,28,6.99,1,0.07,24,10R,雨,南東,5,4,2022_7_4,2022_7_4_24_10R
55,2,2,4302,西野翔太,31,55,6.95,2,0.09,24,10R,雨,南東,5,4,2022_7_4,2022_7_4_24_10R
56,3,3,4811,向井田佑紀,47,34,7.00,3,0.16,24,10R,雨,南東,5,4,2022_7_4,2022_7_4_24_10R
57,4,5,3151,落合敬一,33,26,7.07,5,0.18,24,10R,雨,南東,5,4,2022_7_4,2022_7_4_24_10R
58,5,6,3682,切田潤二,41,49,7.02,6,0.22,24,10R,雨,南東,5,4,2022_7_4,2022_7_4_24_10R
59,6,4,4788,小池哲也,19,29,7.05,4,0.15,24,10R,雨,南東,5,4,2022_7_4,2022_7_4_24_10R
60,1,1,4477,篠崎仁志,34,17,7.03,1,0.12,24,11R,雨,南東,3,2,2022_7_4,2022_7_4_24_11R
61,2,3,3988,古川誠之,24,44,7.05,3,0.17,24,11R,雨,南東,3,2,2022_7_4,2022_7_4_24_11R
62,3,2,3576,白水勝也,23,24,7.09,2,0.18,24,11R,雨,南東,3,2,2022_7_4,2022_7_4_24_11R
63,4,5,4969,町田洸希,15,30,7.04,5,0.12,24,11R,雨,南東,3,2,2022_7_4,2022_7_4_24_11R
64,5,4,5049,松井友汰,48,21,7.07,4,0.13,24,11R,雨,南東,3,2,2022_7_4,2022_7_4_24_11R
65,6,6,3662,大庭元明,20,54,7.05,6,0.14,24,11R,雨,南東,3,2,2022_7_4,2022_7_4_24_11R
66,1,1,4371,西山貴浩,50,18,7.00,1,0.02,24,12R,曇り,東,3,2,2022_7_4,2022_7_4_24_12R
67,2,2,3779,原田幸哉,51,35,6.93,2,0.07,24,12R,曇り,東,3,2,2022_7_4,2022_7_4_24_12R
68,3,5,4073,大橋純一郎,26,31,7.03,5,0.21,24,12R,曇り,東,3,2,2022_7_4,2022_7_4_24_12R
69,4,4,4739,中村晃朋,55,12,7.03,4,0.11,24,12R,曇り,東,3,2,2022_7_4,2022_7_4_24_12R
70,5,3,4521,小池公生,22,39,7.02,3,0.21,24,12R,曇り,東,3,2,2022_7_4,2022_7_4_24_12R
71,6,6,4248,岡本大,36,46,7.01,6,0.31,24,12R,曇り,東,3,2,2022_7_4,2022_7_4_24_12R
72,1,1,4395,下河雅史,31,104,6.95,1,0.07,22,1R,曇り,北,3,3,2022_7_4,2022_7_4_22_1R
73,2,2,4119,泥谷一毅,64,138,6.89,2,0.13,22,1R,曇り,北,3,3,2022_7_4,2022_7_4_22_1R
74,3,4,4905,土井祥伍,67,122,7.02,4,0.12,22,1R,曇り,北,3,3,2022_7_4,2022_7_4_22_1R
75,4,3,5138,村本大成,59,107,6.96,3,0.13,22,1R,曇り,北,3,3,2022_7_4,2022_7_4_22_1R
76,5,5,3107,平岡重典,61,123,6.99,5,0.17,22,1R,曇り,北,3,3,2022_7_4,2022_7_4_22_1R
77,6,6,4143,浦田晃嗣,66,109,7.01,6,0.21,22,1R,曇り,北,3,3,2022_7_4,2022_7_4_22_1R
78,1,4,4070,中村亮太,50,115,6.95,2,0.17,22,2R,曇り,北東,3,3,2022_7_4,2022_7_4_22_2R
79,2,1,4552,杉山勝匡,44,134,6.99,1,0.14,22,2R,曇り,北東,3,3,2022_7_4,2022_7_4_22_2R
80,3,3,5073,上原健次郎,11,108,6.97,4,0.12,22,2R,曇り,北東,3,3,2022_7_4,2022_7_4_22_2R
81,4,5,5048,眞鳥康太,29,124,6.98,5,0.15,22,2R,曇り,北東,3,3,2022_7_4,2022_7_4_22_2R
82,5,2,3604,武藤綾子,35,129,7.02,3,0.19,22,2R,曇り,北東,3,3,2022_7_4,2022_7_4_22_2R
83,6,6,4846,佐藤駿介,33,116,7.01,6,0.17,22,2R,曇り,北東,3,3,2022_7_4,2022_7_4_22_2R
84,1,1,5046,松山裕基,62,119,6.93,1,0.09,22,3R,曇り,北,2,2,2022_7_4,2022_7_4_22_3R
85,2,3,3711,江本真治,48,137,6.97,3,0.11,22,3R,曇り,北,2,2,2022_7_4,2022_7_4_22_3R
86,3,4,4343,村岡賢,27,130,6.94,4,0.25,22,3R,曇り,北,2,2,2022_7_4,2022_7_4_22_3R
87,4,6,4347,魚谷香織,52,140,7.04,6,0.26,22,3R,曇り,北,2,2,2022_7_4,2022_7_4_22_3R
88,5,2,3825,宮嵜隆太郎,30,111,7.02,2,0.14,22,3R,曇り,北,2,2,2022_7_4,2022_7_4_22_3R
89,6,5,5036,福田翔吾,46,143,6.96,5,0.25,22,3R,曇り,北,2,2,2022_7_4,2022_7_4_22_3R
90,1,1,3616,中村真,12,139,6.97,1,0.14,22,4R,曇り,北,1,1,2022_7_4,2022_7_4_22_4R
91,2,3,3841,佐々木和伸,47,105,6.99,3,0.12,22,4R,曇り,北,1,1,2022_7_4,2022_7_4_22_4R
92,3,2,4046,谷村啓司,19,127,6.96,2,0.18,22,4R,曇り,北,1,1,2022_7_4,2022_7_4_22_4R
93,4,4,4489,岩川仁士,51,131,7.02,4,0.14,22,4R,曇り,北,1,1,2022_7_4,2022_7_4_22_4R
94,5,5,4374,永田義紘,16,110,7.00,5,0.15,22,4R,曇り,北,1,1,2022_7_4,2022_7_4_22_4R
95,6,6,5200,筒井美琴,28,101,7.03,6,0.12,22,4R,曇り,北,1,1,2022_7_4,2022_7_4_22_4R
96,1,1,4919,吉田翔悟,15,128,6.92,1,0.14,22,5R,曇り,北,1,1,2022_7_4,2022_7_4_22_5R
