,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4919,吉田翔悟,71,71,6.84,1,0.21,24,1R,晴,北,3,2,2021_9_18,2021_9_18_24_1R
1,2,4,4196,田中太一郎,72,74,6.84,4,0.22,24,1R,晴,北,3,2,2021_9_18,2021_9_18_24_1R
2,3,5,4213,重富伸也,67,59,6.96,5,0.21,24,1R,晴,北,3,2,2021_9_18,2021_9_18_24_1R
3,4,3,4248,岡本大,66,76,6.92,3,0.25,24,1R,晴,北,3,2,2021_9_18,2021_9_18_24_1R
4,5,6,5128,坪井爽佑,38,58,6.89,6,0.22,24,1R,晴,北,3,2,2021_9_18,2021_9_18_24_1R
5,1,1,3964,宮地博士,68,54,6.85,1,0.06,24,2R,晴,北,3,2,2021_9_18,2021_9_18_24_2R
6,2,2,4247,齊藤優,73,55,6.92,2,0.06,24,2R,晴,北,3,2,2021_9_18,2021_9_18_24_2R
7,3,4,3517,高橋勲,12,56,6.92,4,0.08,24,2R,晴,北,3,2,2021_9_18,2021_9_18_24_2R
8,4,3,3843,上之晃弘,29,18,6.84,3,0.11,24,2R,晴,北,3,2,2021_9_18,2021_9_18_24_2R
9,5,5,4355,小川広大,22,12,6.89,5,0.13,24,2R,晴,北,3,2,2021_9_18,2021_9_18_24_2R
10,6,6,5160,藤森陸斗,44,24,6.88,6,0.09,24,2R,晴,北,3,2,2021_9_18,2021_9_18_24_2R
11,1,4,4166,吉田拡郎,47,67,6.91,4,0.07,24,3R,晴,北,5,4,2021_9_18,2021_9_18_24_3R
12,2,1,3741,松尾基成,18,31,6.92,1,0.17,24,3R,晴,北,5,4,2021_9_18,2021_9_18_24_3R
13,3,6,4695,尾崎雄二,41,68,6.89,6,0.09,24,3R,晴,北,5,4,2021_9_18,2021_9_18_24_3R
14,4,3,3602,奥平拓也,13,66,6.96,3,0.08,24,3R,晴,北,5,4,2021_9_18,2021_9_18_24_3R
15,5,2,3558,山本浩次,14,16,6.93,2,0.14,24,3R,晴,北,5,4,2021_9_18,2021_9_18_24_3R
