,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,5,3557,太田和美,39,32,6.89,5,0.09,24,1R,晴,西,1,1,2022_3_16,2022_3_16_24_1R
1,2,1,4174,赤坂俊輔,62,30,6.91,1,0.19,24,1R,晴,西,1,1,2022_3_16,2022_3_16_24_1R
2,3,6,4757,山田祐也,50,54,6.92,6,0.18,24,1R,晴,西,1,1,2022_3_16,2022_3_16_24_1R
3,4,4,4482,守屋美穂,64,37,6.89,4,0.12,24,1R,晴,西,1,1,2022_3_16,2022_3_16_24_1R
4,5,2,4928,栗城匠,63,17,6.94,2,0.19,24,1R,晴,西,1,1,2022_3_16,2022_3_16_24_1R
5,6,3,4415,下出卓矢,16,51,6.94,3,0.15,24,1R,晴,西,1,1,2022_3_16,2022_3_16_24_1R
6,1,1,4398,船岡洋一郎,66,28,6.92,1,0.07,24,2R,晴,西,1,1,2022_3_16,2022_3_16_24_2R
7,2,2,4504,前田将太,19,58,6.87,3,0.13,24,2R,晴,西,1,1,2022_3_16,2022_3_16_24_2R
8,3,6,3623,深川真二,11,25,6.92,2,0.15,24,2R,晴,西,1,1,2022_3_16,2022_3_16_24_2R
9,4,3,4468,大池佑来,60,23,6.89,4,0.21,24,2R,晴,西,1,1,2022_3_16,2022_3_16_24_2R
10,5,5,4586,磯部誠,40,56,6.94,6,0.14,24,2R,晴,西,1,1,2022_3_16,2022_3_16_24_2R
11,6,4,4013,中島孝平,59,71,6.91,5,0.25,24,2R,晴,西,1,1,2022_3_16,2022_3_16_24_2R
12,1,1,4502,遠藤エミ,68,57,6.87,1,0.09,24,3R,晴,西,2,1,2022_3_16,2022_3_16_24_3R
13,2,6,3942,寺田祥,51,26,6.90,6,0.11,24,3R,晴,西,2,1,2022_3_16,2022_3_16_24_3R
14,3,2,3959,坪井康晴,32,43,6.88,2,0.17,24,3R,晴,西,2,1,2022_3_16,2022_3_16_24_3R
15,4,4,4427,秦英悟,47,15,6.95,4,0.15,24,3R,晴,西,2,1,2022_3_16,2022_3_16_24_3R
16,5,3,4759,今泉友吾,31,39,6.90,3,0.13,24,3R,晴,西,2,1,2022_3_16,2022_3_16_24_3R
17,6,5,4155,長野壮志郎,25,31,6.88,5,0.18,24,3R,晴,西,2,1,2022_3_16,2022_3_16_24_3R
18,1,1,4371,西山貴浩,45,38,6.95,1,0.10,24,4R,晴,西,1,1,2022_3_16,2022_3_16_24_4R
19,2,2,3941,池田浩二,34,48,6.91,2,0.12,24,4R,晴,西,1,1,2022_3_16,2022_3_16_24_4R
20,3,6,4168,石野貴之,73,64,6.90,6,0.17,24,4R,晴,西,1,1,2022_3_16,2022_3_16_24_4R
21,4,5,4933,板橋侑我,49,47,6.89,5,0.13,24,4R,晴,西,1,1,2022_3_16,2022_3_16_24_4R
22,5,4,3743,林美憲,17,19,6.92,4,0.14,24,4R,晴,西,1,1,2022_3_16,2022_3_16_24_4R
23,6,3,4688,永井彪也,58,34,6.96,3,0.12,24,4R,晴,西,1,1,2022_3_16,2022_3_16_24_4R
24,1,6,4238,毒島誠,37,24,6.90,5,0.17,24,5R,晴,西,1,1,2022_3_16,2022_3_16_24_5R
25,2,1,3557,太田和美,39,32,6.92,1,0.16,24,5R,晴,西,1,1,2022_3_16,2022_3_16_24_5R
26,3,3,4686,丸野一樹,24,36,6.93,3,0.13,24,5R,晴,西,1,1,2022_3_16,2022_3_16_24_5R
27,4,2,4028,田村隆信,29,65,6.92,2,0.15,24,5R,晴,西,1,1,2022_3_16,2022_3_16_24_5R
28,5,5,4075,中野次郎,33,20,6.94,4,0.18,24,5R,晴,西,1,1,2022_3_16,2022_3_16_24_5R
29,6,4,4522,古澤光紀,55,33,6.99,6,0.21,24,5R,晴,西,1,1,2022_3_16,2022_3_16_24_5R
30,1,1,4561,藤山翔大,48,67,6.85,1,0.02,24,6R,晴,北西,1,1,2022_3_16,2022_3_16_24_6R
31,2,4,3946,赤岩善生,26,63,6.92,2,0.01,24,6R,晴,北西,1,1,2022_3_16,2022_3_16_24_6R
32,3,6,4831,羽野直也,13,11,6.92,6,0.08,24,6R,晴,北西,1,1,2022_3_16,2022_3_16_24_6R
33,4,5,4444,桐生順平,23,21,6.90,5,0.08,24,6R,晴,北西,1,1,2022_3_16,2022_3_16_24_6R
34,5,2,4061,萩原秀人,21,55,6.93,3,0.04,24,6R,晴,北西,1,1,2022_3_16,2022_3_16_24_6R
35,6,3,4757,山田祐也,50,54,6.93,4,0.11,24,6R,晴,北西,1,1,2022_3_16,2022_3_16_24_6R
36,1,1,4816,村松修二,41,70,6.92,1,0.17,24,7R,晴,北西,1,1,2022_3_16,2022_3_16_24_7R
37,2,5,3783,瓜生正義,56,76,6.85,5,0.15,24,7R,晴,北西,1,1,2022_3_16,2022_3_16_24_7R
