,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4703,森永隆,21,67,6.81,1,0.09,23,1R,晴,北東,4,4,2019_11_4,1-3-2,550,1-2-3,270,1-3,250,1-3,250,2019_11_4_23_1R
1,2,3,4383,竹田吉行,19,42,6.78,3,0.13,23,1R,晴,北東,4,4,2019_11_4,1-3-2,550,1-2-3,270,1-3,250,1-3,250,2019_11_4_23_1R
2,3,2,4552,杉山勝匡,40,35,6.80,2,0.13,23,1R,晴,北東,4,4,2019_11_4,1-3-2,550,1-2-3,270,1-3,250,1-3,250,2019_11_4_23_1R
3,4,5,4745,関野龍,13,87,6.83,5,0.15,23,1R,晴,北東,4,4,2019_11_4,1-3-2,550,1-2-3,270,1-3,250,1-3,250,2019_11_4_23_1R
4,5,6,4945,上村宏太,64,80,6.72,6,0.09,23,1R,晴,北東,4,4,2019_11_4,1-3-2,550,1-2-3,270,1-3,250,1-3,250,2019_11_4_23_1R
5,6,4,3979,杉本洋一,67,75,6.82,4,0.17,23,1R,晴,北東,4,4,2019_11_4,1-3-2,550,1-2-3,270,1-3,250,1-3,250,2019_11_4_23_1R
6,1,1,2876,鈴木幸夫,39,57,6.92,1,0.11,23,2R,晴,北東,4,4,2019_11_4,1-3-6,3740,1-3-6,2370,1-3,960,1-3,1100,2019_11_4_23_2R
7,2,3,3571,寺本武司,60,61,6.80,3,0.11,23,2R,晴,北東,4,4,2019_11_4,1-3-6,3740,1-3-6,2370,1-3,960,1-3,1100,2019_11_4_23_2R
8,3,6,3073,北岡淳,24,83,6.78,5,0.08,23,2R,晴,北東,4,4,2019_11_4,1-3-6,3740,1-3-6,2370,1-3,960,1-3,1100,2019_11_4_23_2R
9,4,4,3305,小野信樹,41,56,6.90,4,0.12,23,2R,晴,北東,4,4,2019_11_4,1-3-6,3740,1-3-6,2370,1-3,960,1-3,1100,2019_11_4_23_2R
10,5,2,4144,石塚久也,70,65,6.87,2,0.16,23,2R,晴,北東,4,4,2019_11_4,1-3-6,3740,1-3-6,2370,1-3,960,1-3,1100,2019_11_4_23_2R
