,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,5033,藤原孝斗,53,60,6.98,1,0.13,24,1R,雨,南西,2,1,2021_6_4,2021_6_4_24_1R
1,2,2,4164,岩永節也,23,19,6.89,2,0.09,24,1R,雨,南西,2,1,2021_6_4,2021_6_4_24_1R
2,3,4,5102,原田雄次,31,71,6.97,4,0.21,24,1R,雨,南西,2,1,2021_6_4,2021_6_4_24_1R
3,4,3,3755,吉村和也,37,74,6.91,3,0.13,24,1R,雨,南西,2,1,2021_6_4,2021_6_4_24_1R
4,5,5,3815,森岡満郎,70,58,6.91,5,0.21,24,1R,雨,南西,2,1,2021_6_4,2021_6_4_24_1R
5,6,6,5119,真田翔磨,58,17,6.92,6,0.31,24,1R,雨,南西,2,1,2021_6_4,2021_6_4_24_1R
6,1,2,4958,溝口海義也,14,30,6.96,2,0.17,24,2R,雨,南西,2,1,2021_6_4,2021_6_4_24_2R
7,2,1,4637,中田友也,20,62,7.04,1,0.17,24,2R,雨,南西,2,1,2021_6_4,2021_6_4_24_2R
8,3,4,3708,岡部貴司,69,54,7.06,4,0.17,24,2R,雨,南西,2,1,2021_6_4,2021_6_4_24_2R
9,4,6,4066,東本勝利,48,63,6.94,6,0.24,24,2R,雨,南西,2,1,2021_6_4,2021_6_4_24_2R
10,5,5,4562,阪本勇介,65,14,6.96,5,0.25,24,2R,雨,南西,2,1,2021_6_4,2021_6_4_24_2R
11,6,3,4260,中越博紀,29,18,7.03,3,0.16,24,2R,雨,南西,2,1,2021_6_4,2021_6_4_24_2R
12,1,1,4778,堤啓輔,39,29,6.93,1,0.06,24,3R,雨,南西,2,1,2021_6_4,2021_6_4_24_3R
13,2,2,5084,末永和也,59,66,6.95,2,0.11,24,3R,雨,南西,2,1,2021_6_4,2021_6_4_24_3R
14,3,4,3895,堀本裕也,64,52,6.93,4,0.21,24,3R,雨,南西,2,1,2021_6_4,2021_6_4_24_3R
15,4,6,4351,里岡右貴,44,53,6.92,6,0.10,24,3R,雨,南西,2,1,2021_6_4,2021_6_4_24_3R
16,5,3,4081,樋口範政,36,34,6.92,3,0.11,24,3R,雨,南西,2,1,2021_6_4,2021_6_4_24_3R
17,6,5,4635,峰重力也,67,73,7.00,5,0.22,24,3R,雨,南西,2,1,2021_6_4,2021_6_4_24_3R
18,1,4,3773,津留浩一郎,73,27,6.94,4,0.06,24,4R,雨,南西,2,1,2021_6_4,2021_6_4_24_4R
19,2,3,3445,加藤高史,35,69,6.97,3,0.16,24,4R,雨,南西,2,1,2021_6_4,2021_6_4_24_4R
20,3,1,4842,山下昂大,50,28,6.94,1,0.11,24,4R,雨,南西,2,1,2021_6_4,2021_6_4_24_4R
21,4,5,4358,松本庸平,45,48,6.94,5,0.16,24,4R,雨,南西,2,1,2021_6_4,2021_6_4_24_4R
22,5,6,4268,和合俊介,55,21,7.01,6,0.18,24,4R,雨,南西,2,1,2021_6_4,2021_6_4_24_4R
23,6,2,4139,丹下健,60,11,6.93,2,0.41,24,4R,雨,南西,2,1,2021_6_4,2021_6_4_24_4R
24,1,2,4129,宇野博之,26,31,6.93,2,0.13,24,5R,雨,南西,2,1,2021_6_4,2021_6_4_24_5R
25,2,1,4069,山本修一,57,22,6.95,1,0.14,24,5R,雨,南西,2,1,2021_6_4,2021_6_4_24_5R
26,3,4,4189,川上剛,25,49,6.93,4,0.15,24,5R,雨,南西,2,1,2021_6_4,2021_6_4_24_5R
27,4,6,3866,木山誠一,49,32,7.02,6,0.15,24,5R,雨,南西,2,1,2021_6_4,2021_6_4_24_5R
28,5,5,5033,藤原孝斗,53,60,6.99,5,0.18,24,5R,雨,南西,2,1,2021_6_4,2021_6_4_24_5R
29,6,3,4164,岩永節也,23,19,6.92,3,0.19,24,5R,雨,南西,2,1,2021_6_4,2021_6_4_24_5R
30,1,4,4260,中越博紀,29,18,7.01,4,0.18,24,6R,曇り,南西,2,1,2021_6_4,2021_6_4_24_6R
31,2,2,4423,坂口貴彦,12,35,6.93,2,0.13,24,6R,曇り,南西,2,1,2021_6_4,2021_6_4_24_6R
32,3,1,4483,北野輝季,72,26,6.96,1,0.11,24,6R,曇り,南西,2,1,2021_6_4,2021_6_4_24_6R
33,4,3,3815,森岡満郎,70,58,6.96,3,0.15,24,6R,曇り,南西,2,1,2021_6_4,2021_6_4_24_6R
34,5,6,3522,長溝一生,38,15,6.96,6,0.30,24,6R,曇り,南西,2,1,2021_6_4,2021_6_4_24_6R
35,6,5,4637,中田友也,20,62,7.05,5,0.21,24,6R,曇り,南西,2,1,2021_6_4,2021_6_4_24_6R
36,1,3,4156,浜野孝志,22,68,6.96,3,0.12,24,7R,曇り,南西,2,1,2021_6_4,2021_6_4_24_7R
37,2,1,4276,鈴木勝博,43,20,6.93,1,0.15,24,7R,曇り,南西,2,1,2021_6_4,2021_6_4_24_7R
38,3,6,5160,藤森陸斗,21,39,7.02,6,0.05,24,7R,曇り,南西,2,1,2021_6_4,2021_6_4_24_7R
39,4,5,4778,堤啓輔,39,29,6.90,5,0.01,24,7R,曇り,南西,2,1,2021_6_4,2021_6_4_24_7R
40,1,1,4301,関裕也,30,12,6.98,1,0.13,24,8R,曇り,南西,1,1,2021_6_4,2021_6_4_24_8R
41,2,2,4358,松本庸平,45,48,6.93,2,0.18,24,8R,曇り,南西,1,1,2021_6_4,2021_6_4_24_8R
42,3,4,4635,峰重力也,67,73,7.02,4,0.16,24,8R,曇り,南西,1,1,2021_6_4,2021_6_4_24_8R
43,4,3,5102,原田雄次,31,71,6.92,3,0.24,24,8R,曇り,南西,1,1,2021_6_4,2021_6_4_24_8R
44,5,6,4562,阪本勇介,65,14,6.92,6,0.33,24,8R,曇り,南西,1,1,2021_6_4,2021_6_4_24_8R
45,6,5,5119,真田翔磨,58,17,6.92,5,0.28,24,8R,曇り,南西,1,1,2021_6_4,2021_6_4_24_8R
46,1,2,3773,津留浩一郎,73,27,6.95,2,0.03,24,9R,曇り,西,2,1,2021_6_4,2021_6_4_24_9R
47,2,1,4189,川上剛,25,49,6.94,1,0.16,24,9R,曇り,西,2,1,2021_6_4,2021_6_4_24_9R
48,3,4,3445,加藤高史,35,69,6.98,4,0.19,24,9R,曇り,西,2,1,2021_6_4,2021_6_4_24_9R
49,4,3,3895,堀本裕也,64,52,6.98,3,0.12,24,9R,曇り,西,2,1,2021_6_4,2021_6_4_24_9R
50,5,6,4081,樋口範政,36,34,6.89,6,0.16,24,9R,曇り,西,2,1,2021_6_4,2021_6_4_24_9R
51,6,5,4423,坂口貴彦,12,35,6.94,5,0.19,24,9R,曇り,西,2,1,2021_6_4,2021_6_4_24_9R
52,1,1,3522,長溝一生,38,15,6.88,1,0.11,24,10R,曇り,西,2,1,2021_6_4,2021_6_4_24_10R
53,2,3,5084,末永和也,59,66,6.91,3,0.16,24,10R,曇り,西,2,1,2021_6_4,2021_6_4_24_10R
54,3,5,4069,山本修一,57,22,6.96,5,0.12,24,10R,曇り,西,2,1,2021_6_4,2021_6_4_24_10R
55,4,6,4139,丹下健,60,11,6.91,6,0.13,24,10R,曇り,西,2,1,2021_6_4,2021_6_4_24_10R
56,5,2,4276,鈴木勝博,43,20,6.94,2,0.09,24,10R,曇り,西,2,1,2021_6_4,2021_6_4_24_10R
57,6,4,4958,溝口海義也,14,30,6.95,4,0.09,24,10R,曇り,西,2,1,2021_6_4,2021_6_4_24_10R
58,1,1,4351,里岡右貴,44,53,6.90,1,0.09,24,11R,曇り,西,1,1,2021_6_4,2021_6_4_24_11R
59,2,3,3708,岡部貴司,69,54,6.97,3,0.19,24,11R,曇り,西,1,1,2021_6_4,2021_6_4_24_11R
60,3,6,4301,関裕也,30,12,6.97,6,0.12,24,11R,曇り,西,1,1,2021_6_4,2021_6_4_24_11R
61,4,5,4129,宇野博之,26,31,6.85,5,0.11,24,11R,曇り,西,1,1,2021_6_4,2021_6_4_24_11R
62,5,4,4156,浜野孝志,22,68,6.96,4,0.13,24,11R,曇り,西,1,1,2021_6_4,2021_6_4_24_11R
63,6,2,4483,北野輝季,72,26,6.97,2,0.12,24,11R,曇り,西,1,1,2021_6_4,2021_6_4_24_11R
64,1,1,3941,池田浩二,34,75,6.91,1,0.09,24,12R,曇り,北西,2,1,2021_6_4,2021_6_4_24_12R
65,2,2,4269,杉山裕也,75,23,6.85,2,0.12,24,12R,曇り,北西,2,1,2021_6_4,2021_6_4_24_12R
66,3,3,4174,赤坂俊輔,61,46,6.90,3,0.14,24,12R,曇り,北西,2,1,2021_6_4,2021_6_4_24_12R
67,4,6,4259,真庭明志,46,55,6.88,6,0.18,24,12R,曇り,北西,2,1,2021_6_4,2021_6_4_24_12R
68,5,4,4966,田川大貴,18,72,6.90,4,0.15,24,12R,曇り,北西,2,1,2021_6_4,2021_6_4_24_12R
69,6,5,4470,平田健之佑,11,24,6.89,5,0.26,24,12R,曇り,北西,2,1,2021_6_4,2021_6_4_24_12R
70,1,1,4804,高田ひかる,50,51,6.56,1,0.31,23,1R,雨,南,1,1,2021_6_4,2021_6_4_23_1R
71,2,2,4746,大豆生田蒼,27,84,6.70,2,0.19,23,1R,雨,南,1,1,2021_6_4,2021_6_4_23_1R
72,3,4,4536,喜井つかさ,16,44,6.72,4,0.22,23,1R,雨,南,1,1,2021_6_4,2021_6_4_23_1R
73,4,6,4773,中川りな,29,64,6.59,5,0.20,23,1R,雨,南,1,1,2021_6_4,2021_6_4_23_1R
74,5,3,4724,吉田祐貴,45,61,6.66,3,0.26,23,1R,雨,南,1,1,2021_6_4,2021_6_4_23_1R
75,6,5,5165,小林愛実,61,48,6.70,6,0.21,23,1R,雨,南,1,1,2021_6_4,2021_6_4_23_1R
76,1,1,5055,眞鳥章太,49,43,6.67,1,0.20,23,2R,雨,北,1,1,2021_6_4,2021_6_4_23_2R
77,2,5,3334,角ひとみ,70,73,6.69,5,0.27,23,2R,雨,北,1,1,2021_6_4,2021_6_4_23_2R
78,3,3,5088,高憧四季,13,62,6.65,3,0.31,23,2R,雨,北,1,1,2021_6_4,2021_6_4_23_2R
79,4,4,4456,鎌倉涼,63,89,6.66,4,0.29,23,2R,雨,北,1,1,2021_6_4,2021_6_4_23_2R
80,5,6,4901,出口舞有子,33,50,6.75,6,0.23,23,2R,雨,北,1,1,2021_6_4,2021_6_4_23_2R
81,6,2,3528,笠野友紀恵,66,47,6.61,2,0.30,23,2R,雨,北,1,1,2021_6_4,2021_6_4_23_2R
82,1,3,5056,西岡成美,18,76,6.65,3,0.14,23,3R,曇り,北東,1,1,2021_6_4,2021_6_4_23_3R
83,2,5,4589,塩崎桐加,28,37,6.58,5,0.13,23,3R,曇り,北東,1,1,2021_6_4,2021_6_4_23_3R
84,3,6,3645,淺田千亜希,19,33,6.73,6,0.14,23,3R,曇り,北東,1,1,2021_6_4,2021_6_4_23_3R
85,4,2,5013,山下夏鈴,54,36,6.67,2,0.26,23,3R,曇り,北東,1,1,2021_6_4,2021_6_4_23_3R
86,5,4,4961,西橋奈未,52,40,6.62,4,0.13,23,3R,曇り,北東,1,1,2021_6_4,2021_6_4_23_3R
87,6,1,5074,大澤誠也,23,66,6.62,1,0.25,23,3R,曇り,北東,1,1,2021_6_4,2021_6_4_23_3R
88,1,1,4730,土屋実沙希,24,83,6.64,1,0.13,23,4R,雨,北西,1,1,2021_6_4,2021_6_4_23_4R
89,2,2,4984,森下愛梨,21,81,6.63,2,0.23,23,4R,雨,北西,1,1,2021_6_4,2021_6_4_23_4R
90,3,5,3254,柳澤千春,15,42,6.67,5,0.12,23,4R,雨,北西,1,1,2021_6_4,2021_6_4_23_4R
91,4,4,4724,吉田祐貴,45,61,6.70,4,0.10,23,4R,雨,北西,1,1,2021_6_4,2021_6_4_23_4R
92,5,3,4065,金田幸子,53,86,6.65,3,0.19,23,4R,雨,北西,1,1,2021_6_4,2021_6_4_23_4R
93,6,6,4519,清水沙樹,17,79,6.64,6,0.08,23,4R,雨,北西,1,1,2021_6_4,2021_6_4_23_4R
94,1,4,4450,平高奈菜,14,55,6.58,4,0.17,23,5R,雨,無風,0,0,2021_6_4,2021_6_4_23_5R
95,2,1,4822,百武翔,34,85,6.69,1,0.23,23,5R,雨,無風,0,0,2021_6_4,2021_6_4_23_5R
96,3,2,3142,西茂登子,20,34,6.65,2,0.30,23,5R,雨,無風,0,0,2021_6_4,2021_6_4_23_5R
97,4,6,5165,小林愛実,61,48,6.67,6,0.19,23,5R,雨,無風,0,0,2021_6_4,2021_6_4_23_5R
98,5,5,5108,柴田愛梨,26,41,6.71,5,0.21,23,5R,雨,無風,0,0,2021_6_4,2021_6_4_23_5R
99,6,3,5118,野田なづき,30,58,6.70,3,0.28,23,5R,雨,無風,0,0,2021_6_4,2021_6_4_23_5R
100,1,1,4823,中村桃佳,38,74,6.62,1,0.13,23,6R,曇り,南,1,1,2021_6_4,2021_6_4_23_6R
101,2,3,4399,松本晶恵,35,80,6.65,3,0.17,23,6R,曇り,南,1,1,2021_6_4,2021_6_4_23_6R
102,3,2,4775,千葉真弥,64,78,6.66,2,0.16,23,6R,曇り,南,1,1,2021_6_4,2021_6_4_23_6R
103,4,5,5055,眞鳥章太,49,43,6.68,5,0.14,23,6R,曇り,南,1,1,2021_6_4,2021_6_4_23_6R
104,5,6,4825,倉持莉々,68,77,6.65,6,0.15,23,6R,曇り,南,1,1,2021_6_4,2021_6_4_23_6R
105,6,4,5052,赤井星璃菜,36,87,6.69,4,0.25,23,6R,曇り,南,1,1,2021_6_4,2021_6_4_23_6R
106,1,5,4624,高田明,69,72,6.65,5,0.21,23,7R,曇り,無風,0,0,2021_6_4,2021_6_4_23_7R
107,2,6,4590,渡邉優美,39,52,6.67,6,0.17,23,7R,曇り,無風,0,0,2021_6_4,2021_6_4_23_7R
