,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,晴,西,1,1,大村,2021_10_8,1-6-4,21400,,3950,1-6,3140,1-6,1720,,,,,,,,,,
1,1R,晴,西,1,1,大村,2021_10_8,1-6-4,21400,,3950,1-6,3140,1-6,1720,,,,,,,,,,
2,1R,晴,西,1,1,大村,2021_10_8,1-6-4,21400,,3950,1-6,3140,1-6,1720,,,,,,,,,,
3,1R,晴,西,1,1,大村,2021_10_8,1-6-4,21400,,3950,1-6,3140,1-6,1720,,,,,,,,,,
4,1R,晴,西,1,1,大村,2021_10_8,1-6-4,21400,,3950,1-6,3140,1-6,1720,,,,,,,,,,
5,1R,晴,西,1,1,大村,2021_10_8,1-6-4,21400,,3950,1-6,3140,1-6,1720,,,,,,,,,,
6,2R,曇り,北西,1,1,大村,2021_10_8,1-2-5,3530,,840,1-2,810,1-2,590,,,,,,,,,,
7,2R,曇り,北西,1,1,大村,2021_10_8,1-2-5,3530,,840,1-2,810,1-2,590,,,,,,,,,,
8,2R,曇り,北西,1,1,大村,2021_10_8,1-2-5,3530,,840,1-2,810,1-2,590,,,,,,,,,,
9,2R,曇り,北西,1,1,大村,2021_10_8,1-2-5,3530,,840,1-2,810,1-2,590,,,,,,,,,,
10,2R,曇り,北西,1,1,大村,2021_10_8,1-2-5,3530,,840,1-2,810,1-2,590,,,,,,,,,,
11,2R,曇り,北西,1,1,大村,2021_10_8,1-2-5,3530,,840,1-2,810,1-2,590,,,,,,,,,,
12,3R,晴,北西,1,1,大村,2021_10_8,4-3-2,18980,,1800,4-3,4830,3-4,1990,,,,,,,,,,
13,3R,晴,北西,1,1,大村,2021_10_8,4-3-2,18980,,1800,4-3,4830,3-4,1990,,,,,,,,,,
14,3R,晴,北西,1,1,大村,2021_10_8,4-3-2,18980,,1800,4-3,4830,3-4,1990,,,,,,,,,,
15,3R,晴,北西,1,1,大村,2021_10_8,4-3-2,18980,,1800,4-3,4830,3-4,1990,,,,,,,,,,
16,3R,晴,北西,1,1,大村,2021_10_8,4-3-2,18980,,1800,4-3,4830,3-4,1990,,,,,,,,,,
17,3R,晴,北西,1,1,大村,2021_10_8,4-3-2,18980,,1800,4-3,4830,3-4,1990,,,,,,,,,,
18,4R,晴,北西,2,1,大村,2021_10_8,1-2-4,540,,250,1-2,270,1-2,290,,,,,,,,,,
19,4R,晴,北西,2,1,大村,2021_10_8,1-2-4,540,,250,1-2,270,1-2,290,,,,,,,,,,
20,4R,晴,北西,2,1,大村,2021_10_8,1-2-4,540,,250,1-2,270,1-2,290,,,,,,,,,,
21,4R,晴,北西,2,1,大村,2021_10_8,1-2-4,540,,250,1-2,270,1-2,290,,,,,,,,,,
22,4R,晴,北西,2,1,大村,2021_10_8,1-2-4,540,,250,1-2,270,1-2,290,,,,,,,,,,
23,4R,晴,北西,2,1,大村,2021_10_8,1-2-4,540,,250,1-2,270,1-2,290,,,,,,,,,,
24,5R,晴,北西,2,1,大村,2021_10_8,2-1-4,3480,,330,2-1,1580,1-2,310,,,,,,,,,,
25,5R,晴,北西,2,1,大村,2021_10_8,2-1-4,3480,,330,2-1,1580,1-2,310,,,,,,,,,,
26,5R,晴,北西,2,1,大村,2021_10_8,2-1-4,3480,,330,2-1,1580,1-2,310,,,,,,,,,,
27,5R,晴,北西,2,1,大村,2021_10_8,2-1-4,3480,,330,2-1,1580,1-2,310,,,,,,,,,,
28,5R,晴,北西,2,1,大村,2021_10_8,2-1-4,3480,,330,2-1,1580,1-2,310,,,,,,,,,,
29,5R,晴,北西,2,1,大村,2021_10_8,2-1-4,3480,,330,2-1,1580,1-2,310,,,,,,,,,,
30,6R,晴,北西,2,1,大村,2021_10_8,1-6-2,1000,,410,1-6,340,1-6,250,,,,,,,,,,
31,6R,晴,北西,2,1,大村,2021_10_8,1-6-2,1000,,410,1-6,340,1-6,250,,,,,,,,,,
32,6R,晴,北西,2,1,大村,2021_10_8,1-6-2,1000,,410,1-6,340,1-6,250,,,,,,,,,,
33,6R,晴,北西,2,1,大村,2021_10_8,1-6-2,1000,,410,1-6,340,1-6,250,,,,,,,,,,
34,6R,晴,北西,2,1,大村,2021_10_8,1-6-2,1000,,410,1-6,340,1-6,250,,,,,,,,,,
35,6R,晴,北西,2,1,大村,2021_10_8,1-6-2,1000,,410,1-6,340,1-6,250,,,,,,,,,,
36,7R,晴,北西,3,2,大村,2021_10_8,1-2-5,1060,,830,1-2,230,1-2,190,,,,,,,,,,
37,7R,晴,北西,3,2,大村,2021_10_8,1-2-5,1060,,830,1-2,230,1-2,190,,,,,,,,,,
38,7R,晴,北西,3,2,大村,2021_10_8,1-2-5,1060,,830,1-2,230,1-2,190,,,,,,,,,,
39,7R,晴,北西,3,2,大村,2021_10_8,1-2-5,1060,,830,1-2,230,1-2,190,,,,,,,,,,
40,7R,晴,北西,3,2,大村,2021_10_8,1-2-5,1060,,830,1-2,230,1-2,190,,,,,,,,,,
41,7R,晴,北西,3,2,大村,2021_10_8,1-2-5,1060,,830,1-2,230,1-2,190,,,,,,,,,,
42,8R,晴,北,2,1,大村,2021_10_8,2-6-1,26570,,630,2-6,11610,2-6,4100,,,,,,,,,,
43,8R,晴,北,2,1,大村,2021_10_8,2-6-1,26570,,630,2-6,11610,2-6,4100,,,,,,,,,,
44,8R,晴,北,2,1,大村,2021_10_8,2-6-1,26570,,630,2-6,11610,2-6,4100,,,,,,,,,,
45,8R,晴,北,2,1,大村,2021_10_8,2-6-1,26570,,630,2-6,11610,2-6,4100,,,,,,,,,,
46,8R,晴,北,2,1,大村,2021_10_8,2-6-1,26570,,630,2-6,11610,2-6,4100,,,,,,,,,,
47,8R,晴,北,2,1,大村,2021_10_8,2-6-1,26570,,630,2-6,11610,2-6,4100,,,,,,,,,,
48,9R,晴,無風,0,0,大村,2021_10_8,1-2-4,1570,,750,1-2,370,1-2,270,,,,,,,,,,
49,9R,晴,無風,0,0,大村,2021_10_8,1-2-4,1570,,750,1-2,370,1-2,270,,,,,,,,,,
50,9R,晴,無風,0,0,大村,2021_10_8,1-2-4,1570,,750,1-2,370,1-2,270,,,,,,,,,,
