,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4286,平田さやか,30,23,6.78,1,0.18,24,1R,雨,北,1,1,2019_9_20,1-2-3,920,1-2-3,410,1-2,400,1-2,290,2019_9_20_24_1R
1,2,2,4987,島倉都,40,16,6.73,2,0.14,24,1R,雨,北,1,1,2019_9_20,1-2-3,920,1-2-3,410,1-2,400,1-2,290,2019_9_20_24_1R
2,3,3,4806,佐藤享子,16,49,6.79,3,0.17,24,1R,雨,北,1,1,2019_9_20,1-2-3,920,1-2-3,410,1-2,400,1-2,290,2019_9_20_24_1R
3,4,5,4484,稲生夏季,44,74,6.75,5,0.22,24,1R,雨,北,1,1,2019_9_20,1-2-3,920,1-2-3,410,1-2,400,1-2,290,2019_9_20_24_1R
4,5,4,5030,金子千穂,29,67,6.80,4,0.16,24,1R,雨,北,1,1,2019_9_20,1-2-3,920,1-2-3,410,1-2,400,1-2,290,2019_9_20_24_1R
5,6,6,4990,田中博子,61,68,6.82,6,0.33,24,1R,雨,北,1,1,2019_9_20,1-2-3,920,1-2-3,410,1-2,400,1-2,290,2019_9_20_24_1R
6,1,1,4845,前田紗希,76,75,6.77,1,0.15,24,2R,雨,北,1,1,2019_9_20,1-2-6,2160,1-2-6,840,1-2,600,1-2,380,2019_9_20_24_2R
7,2,2,4088,野田祥子,31,34,6.79,2,0.14,24,2R,雨,北,1,1,2019_9_20,1-2-6,2160,1-2-6,840,1-2,600,1-2,380,2019_9_20_24_2R
8,3,6,4819,蜂須瑞生,38,33,6.78,6,0.11,24,2R,雨,北,1,1,2019_9_20,1-2-6,2160,1-2-6,840,1-2,600,1-2,380,2019_9_20_24_2R
9,4,5,3117,長田光子,26,55,6.72,3,0.16,24,2R,雨,北,1,1,2019_9_20,1-2-6,2160,1-2-6,840,1-2,600,1-2,380,2019_9_20_24_2R
10,5,4,4738,清埜翔子,55,69,6.71,5,0.22,24,2R,雨,北,1,1,2019_9_20,1-2-6,2160,1-2-6,840,1-2,600,1-2,380,2019_9_20_24_2R
11,6,3,4961,西橋奈未,32,54,6.76,4,0.11,24,2R,雨,北,1,1,2019_9_20,1-2-6,2160,1-2-6,840,1-2,600,1-2,380,2019_9_20_24_2R
12,1,1,4963,實森美祐,37,46,6.85,1,0.05,24,3R,雨,南西,1,1,2019_9_20,1-3-6,920,1-3-6,360,1-3,300,1-3,210,2019_9_20_24_3R
13,2,3,4678,水野望美,48,62,6.83,2,0.16,24,3R,雨,南西,1,1,2019_9_20,1-3-6,920,1-3-6,360,1-3,300,1-3,210,2019_9_20_24_3R
14,3,6,4765,野田部宏子,69,24,6.83,3,0.05,24,3R,雨,南西,1,1,2019_9_20,1-3-6,920,1-3-6,360,1-3,300,1-3,210,2019_9_20_24_3R
15,4,4,3943,三松直美,65,43,6.87,5,0.08,24,3R,雨,南西,1,1,2019_9_20,1-3-6,920,1-3-6,360,1-3,300,1-3,210,2019_9_20_24_3R
16,5,2,3871,池田紫乃,56,15,6.91,4,0.11,24,3R,雨,南西,1,1,2019_9_20,1-3-6,920,1-3-6,360,1-3,300,1-3,210,2019_9_20_24_3R
17,6,5,5013,山下夏鈴,45,35,6.80,6,0.11,24,3R,雨,南西,1,1,2019_9_20,1-3-6,920,1-3-6,360,1-3,300,1-3,210,2019_9_20_24_3R
18,1,1,4473,藤堂里香,36,59,6.82,1,0.18,24,4R,雨,南,1,1,2019_9_20,1-2-4,1410,1-2-4,670,1-2,440,1-2,350,2019_9_20_24_4R
19,2,2,4775,千葉真弥,41,14,6.78,2,0.19,24,4R,雨,南,1,1,2019_9_20,1-2-4,1410,1-2-4,670,1-2,440,1-2,350,2019_9_20_24_4R
20,3,4,3604,武藤綾子,54,53,6.83,4,0.24,24,4R,雨,南,1,1,2019_9_20,1-2-4,1410,1-2-4,670,1-2,440,1-2,350,2019_9_20_24_4R
