,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4531,武富智亮,32,佐賀,52,A1,5.62,44.44,5.93,43.21,47.01,38.53,2021_3_13_23_1R,23,1R
1,2,4966,田川大貴,23,長崎,54,B1,4.88,26.97,4.33,21.57,46.92,35.78,2021_3_13_23_1R,23,1R
2,3,4679,植田太一,31,福岡,58,B1,4.59,27.27,4.66,27.59,35.38,40.61,2021_3_13_23_1R,23,1R
3,4,4143,浦田晃嗣,39,佐賀,55,B1,4.87,24.04,4.80,23.53,28.17,38.07,2021_3_13_23_1R,23,1R
4,5,5158,宮脇遼太,23,福岡,51,B2,1.18,0.00,0.00,0.00,21.85,31.05,2021_3_13_23_1R,23,1R
5,6,4981,牧山敦也,24,佐賀,52,B1,4.35,22.00,4.08,17.44,42.65,30.32,2021_3_13_23_1R,23,1R
6,1,4079,出畑孝典,42,福岡,52,A2,6.13,45.08,5.62,42.86,26.50,30.26,2021_3_13_23_2R,23,2R
7,2,4352,下條雄太,34,長崎,53,A1,7.19,55.17,6.15,43.48,29.10,26.73,2021_3_13_23_2R,23,2R
8,3,4724,吉田祐貴,35,佐賀,53,B1,3.75,16.25,4.48,24.21,31.34,34.51,2021_3_13_23_2R,23,2R
9,4,4004,山本浩輔,43,長崎,53,B1,4.24,14.63,4.64,28.00,42.75,28.44,2021_3_13_23_2R,23,2R
10,5,3752,宇土泰就,49,福岡,55,B1,4.59,19.12,4.28,21.74,31.01,30.13,2021_3_13_23_2R,23,2R
11,6,4948,木場悠介,28,長崎,52,B1,4.77,27.18,4.64,27.66,21.95,30.18,2021_3_13_23_2R,23,2R
12,1,3853,岩崎正哉,48,福岡,57,A2,6.24,42.96,6.18,41.03,20.66,25.79,2021_3_13_23_3R,23,3R
13,2,3998,冨成謙児,41,佐賀,52,B1,4.90,23.68,5.26,29.03,28.68,34.31,2021_3_13_23_3R,23,3R
14,3,4544,松田大志,33,福岡,52,A1,7.35,60.15,8.27,69.70,26.06,41.10,2021_3_13_23_3R,23,3R
15,4,3471,赤峰和也,51,佐賀,55,B1,4.10,18.52,4.58,26.13,25.95,40.83,2021_3_13_23_3R,23,3R
16,5,4299,中島浩哉,38,長崎,57,B1,4.24,19.74,4.57,17.24,34.01,28.51,2021_3_13_23_3R,23,3R
17,6,4778,堤啓輔,35,佐賀,51,B2,4.46,19.05,4.84,28.13,49.28,36.77,2021_3_13_23_3R,23,3R
18,1,4155,長野壮志,40,福岡,56,A2,5.77,37.21,5.26,42.11,32.88,33.03,2021_3_13_23_4R,23,4R
19,2,4498,宮本夏樹,33,長崎,54,B1,4.77,27.93,4.69,31.03,25.19,31.08,2021_3_13_23_4R,23,4R
20,3,4102,益田啓司,41,福岡,53,A1,6.31,46.62,6.98,57.69,32.17,26.50,2021_3_13_23_4R,23,4R
21,4,5014,梶山涼斗,23,佐賀,55,B1,3.44,8.60,2.99,10.85,39.26,32.13,2021_3_13_23_4R,23,4R
22,5,4367,山口修路,35,福岡,51,A2,5.50,34.86,4.84,25.00,44.22,27.23,2021_3_13_23_4R,23,4R
23,6,3936,三瀬譲,43,長崎,57,B1,3.61,19.32,4.66,20.69,23.30,29.44,2021_3_13_23_4R,23,4R
24,1,4873,蒲原健太,27,佐賀,53,B1,4.15,15.63,4.33,21.02,44.36,32.16,2021_3_13_23_5R,23,5R
25,2,4474,渡辺崇,33,福岡,57,A2,5.84,38.21,4.27,21.21,27.14,41.43,2021_3_13_23_5R,23,5R
26,3,3297,藤丸光一,54,福岡,49,A2,5.81,46.96,5.98,46.15,29.13,26.09,2021_3_13_23_5R,23,5R
27,4,5022,伊藤尚汰,26,福岡,49,B1,3.90,25.00,3.62,20.69,33.06,26.40,2021_3_13_23_5R,23,5R
28,5,4070,中村亮太,40,長崎,52,A1,6.63,50.00,6.52,49.23,29.85,33.97,2021_3_13_23_5R,23,5R
29,6,4143,浦田晃嗣,39,佐賀,55,B1,4.87,24.04,4.80,23.53,28.17,38.07,2021_3_13_23_5R,23,5R
30,1,3752,宇土泰就,49,福岡,55,B1,4.59,19.12,4.28,21.74,31.01,30.13,2021_3_13_23_6R,23,6R
31,2,3986,沖島広和,42,福岡,54,A2,6.02,41.30,4.63,22.22,40.85,38.10,2021_3_13_23_6R,23,6R
32,3,4027,松江秀徳,43,佐賀,53,A2,5.87,40.77,6.39,48.17,28.67,33.64,2021_3_13_23_6R,23,6R
33,4,4248,岡本大,38,長崎,56,B1,4.08,18.87,5.13,25.00,34.85,30.73,2021_3_13_23_6R,23,6R
34,5,3025,山口哲治,59,長崎,51,B1,4.37,19.74,4.07,18.60,33.10,25.37,2021_3_13_23_6R,23,6R
35,6,4822,百武翔,28,佐賀,51,A2,5.34,33.88,5.72,38.86,47.24,34.93,2021_3_13_23_6R,23,6R
36,1,4445,宮地元輝,34,佐賀,55,A1,6.32,39.64,7.16,56.39,47.62,36.84,2021_3_13_23_7R,23,7R
37,2,4299,中島浩哉,38,長崎,57,B1,4.24,19.74,4.57,17.24,34.01,28.51,2021_3_13_23_7R,23,7R
38,3,4079,出畑孝典,42,福岡,52,A2,6.13,45.08,5.62,42.86,26.50,30.26,2021_3_13_23_7R,23,7R
39,4,5048,眞鳥康太,26,長崎,56,B1,3.89,15.15,2.48,6.06,42.37,38.76,2021_3_13_23_7R,23,7R
40,5,5026,安河内健,25,佐賀,53,A2,5.72,42.27,4.16,22.37,45.31,28.57,2021_3_13_23_7R,23,7R
41,6,4679,植田太一,31,福岡,58,B1,4.59,27.27,4.66,27.59,35.38,40.61,2021_3_13_23_7R,23,7R
42,1,3471,赤峰和也,51,佐賀,55,B1,4.10,18.52,4.58,26.13,25.95,40.83,2021_3_13_23_8R,23,8R
43,2,5086,本村大,21,長崎,56,B1,2.27,6.35,3.25,16.67,20.00,34.58,2021_3_13_23_8R,23,8R
