,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4919,吉田翔悟,76,11,6.88,1,0.15,24,1R,雨,南,1,1,2021_1_26,1-2-3,660,1-2-3,340,1-2,330,1-2,310,2021_1_26_24_1R
1,2,2,5043,中村日向,49,36,6.90,2,0.16,24,1R,雨,南,1,1,2021_1_26,1-2-3,660,1-2-3,340,1-2,330,1-2,310,2021_1_26_24_1R
2,3,3,4966,田川大貴,45,23,6.95,3,0.13,24,1R,雨,南,1,1,2021_1_26,1-2-3,660,1-2-3,340,1-2,330,1-2,310,2021_1_26_24_1R
3,4,5,4229,市川美宏,38,24,7.00,5,0.18,24,1R,雨,南,1,1,2021_1_26,1-2-3,660,1-2-3,340,1-2,330,1-2,310,2021_1_26_24_1R
4,5,4,4113,木村浩士,15,16,6.98,4,0.16,24,1R,雨,南,1,1,2021_1_26,1-2-3,660,1-2-3,340,1-2,330,1-2,310,2021_1_26_24_1R
5,6,6,4316,山口裕太,55,18,6.97,6,0.17,24,1R,雨,南,1,1,2021_1_26,1-2-3,660,1-2-3,340,1-2,330,1-2,310,2021_1_26_24_1R
6,1,3,4195,前川守嗣,50,53,6.91,3,0.14,24,2R,雨,無風,0,0,2021_1_26,3-2-4,2530,2-3-4,720,3-2,870,2-3,480,2021_1_26_24_2R
7,2,2,4619,伏田裕隆,58,46,6.88,2,0.16,24,2R,雨,無風,0,0,2021_1_26,3-2-4,2530,2-3-4,720,3-2,870,2-3,480,2021_1_26_24_2R
8,3,4,4247,齊藤優,25,22,6.93,4,0.17,24,2R,雨,無風,0,0,2021_1_26,3-2-4,2530,2-3-4,720,3-2,870,2-3,480,2021_1_26_24_2R
9,4,5,4416,三宅健太,24,32,6.92,5,0.19,24,2R,雨,無風,0,0,2021_1_26,3-2-4,2530,2-3-4,720,3-2,870,2-3,480,2021_1_26_24_2R
10,5,1,4527,高野心吾,69,48,6.92,1,0.16,24,2R,雨,無風,0,0,2021_1_26,3-2-4,2530,2-3-4,720,3-2,870,2-3,480,2021_1_26_24_2R
11,6,6,3710,吉永泰弘,71,63,6.96,6,0.23,24,2R,雨,無風,0,0,2021_1_26,3-2-4,2530,2-3-4,720,3-2,870,2-3,480,2021_1_26_24_2R
12,1,3,4379,桑島和宏,28,17,6.96,3,0.14,24,3R,曇り,東,3,2,2021_1_26,3-4-1,3780,1-3-4,370,3-4,1640,3-4,1120,2021_1_26_24_3R
13,2,4,4832,権藤俊光,64,54,6.92,4,0.17,24,3R,曇り,東,3,2,2021_1_26,3-4-1,3780,1-3-4,370,3-4,1640,3-4,1120,2021_1_26_24_3R
14,3,1,4691,水原慎,26,34,6.86,1,0.21,24,3R,曇り,東,3,2,2021_1_26,3-4-1,3780,1-3-4,370,3-4,1640,3-4,1120,2021_1_26_24_3R
15,4,5,4635,峰重力也,57,68,6.94,5,0.12,24,3R,曇り,東,3,2,2021_1_26,3-4-1,3780,1-3-4,370,3-4,1640,3-4,1120,2021_1_26_24_3R
16,5,2,4991,宗行治哉,43,30,6.92,2,0.24,24,3R,曇り,東,3,2,2021_1_26,3-4-1,3780,1-3-4,370,3-4,1640,3-4,1120,2021_1_26_24_3R
17,6,6,3809,吉田光,17,64,6.97,6,0.19,24,3R,曇り,東,3,2,2021_1_26,3-4-1,3780,1-3-4,370,3-4,1640,3-4,1120,2021_1_26_24_3R
18,1,1,3687,花田和明,23,45,6.89,1,0.11,24,4R,曇り,東,2,1,2021_1_26,1-4-3,2260,1-3-4,710,1-4,570,1-4,350,2021_1_26_24_4R
19,2,4,3436,柏野幸二,54,70,6.94,2,0.11,24,4R,曇り,東,2,1,2021_1_26,1-4-3,2260,1-3-4,710,1-4,570,1-4,350,2021_1_26_24_4R
20,3,3,4912,中山将太,60,55,6.91,5,0.10,24,4R,曇り,東,2,1,2021_1_26,1-4-3,2260,1-3-4,710,1-4,570,1-4,350,2021_1_26_24_4R
21,4,2,3702,貞兼淳二,44,76,6.92,4,0.11,24,4R,曇り,東,2,1,2021_1_26,1-4-3,2260,1-3-4,710,1-4,570,1-4,350,2021_1_26_24_4R
22,5,6,4259,真庭明志,37,35,6.90,3,0.15,24,4R,曇り,東,2,1,2021_1_26,1-4-3,2260,1-3-4,710,1-4,570,1-4,350,2021_1_26_24_4R
23,6,5,4260,中越博紀,63,38,6.96,6,0.07,24,4R,曇り,東,2,1,2021_1_26,1-4-3,2260,1-3-4,710,1-4,570,1-4,350,2021_1_26_24_4R
24,1,2,4583,古田祐貴,67,20,6.92,2,0.15,24,5R,曇り,南東,1,1,2021_1_26,2-3-6,5480,2-3-6,1460,2-3,2660,2-3,1370,2021_1_26_24_5R
25,2,3,3711,江本真治,30,15,7.00,3,0.19,24,5R,曇り,南東,1,1,2021_1_26,2-3-6,5480,2-3-6,1460,2-3,2660,2-3,1370,2021_1_26_24_5R
26,3,6,3556,田中信一郎,61,66,6.93,6,0.16,24,5R,曇り,南東,1,1,2021_1_26,2-3-6,5480,2-3-6,1460,2-3,2660,2-3,1370,2021_1_26_24_5R
27,4,1,3282,池本輝明,14,61,6.93,1,0.22,24,5R,曇り,南東,1,1,2021_1_26,2-3-6,5480,2-3-6,1460,2-3,2660,2-3,1370,2021_1_26_24_5R
