,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3701,大西隆洋,30,57,7.07,1,0.14,20,1R,晴,北東,5,5,2021_7_27,2021_7_27_20_1R
1,2,3,3212,亀本勇樹 ,8,12,7.09,3,0.21,20,1R,晴,北東,5,5,2021_7_27,2021_7_27_20_1R
2,3,5,3478,嶋田貴支 ,6,43,7.06,5,0.29,20,1R,晴,北東,5,5,2021_7_27,2021_7_27_20_1R
3,4,4,3910,松下知幸,24,42,7.04,4,0.27,20,1R,晴,北東,5,5,2021_7_27,2021_7_27_20_1R
4,5,2,4864,小川日紀太,58,45,7.02,2,0.17,20,1R,晴,北東,5,5,2021_7_27,2021_7_27_20_1R
5,6,6,3338,出本正博,26,73,7.08,6,0.26,20,1R,晴,北東,5,5,2021_7_27,2021_7_27_20_1R
6,1,4,4896,花本剛 ,4,31,7.04,4,0.15,20,2R,晴,北東,5,5,2021_7_27,2021_7_27_20_2R
7,2,5,2958,井川正人,23,47,7.05,5,0.19,20,2R,晴,北東,5,5,2021_7_27,2021_7_27_20_2R
8,3,1,3036,吉本正昭,40,68,7.01,1,0.13,20,2R,晴,北東,5,5,2021_7_27,2021_7_27_20_2R
9,4,6,4219,本岡勝利,51,50,7.09,6,0.22,20,2R,晴,北東,5,5,2021_7_27,2021_7_27_20_2R
10,5,2,3883,山根大樹,10,40,7.10,2,0.16,20,2R,晴,北東,5,5,2021_7_27,2021_7_27_20_2R
11,6,3,3906,飯山晃三,19,65,7.06,3,0.21,20,2R,晴,北東,5,5,2021_7_27,2021_7_27_20_2R
12,1,2,3614,谷勝幸,17,37,7.05,2,0.22,20,3R,晴,北東,5,5,2021_7_27,2021_7_27_20_3R
13,2,6,3593,横井光弘,36,36,7.06,6,0.21,20,3R,晴,北東,5,5,2021_7_27,2021_7_27_20_3R
14,3,4,3746,岡瀬正人,33,48,7.07,4,0.14,20,3R,晴,北東,5,5,2021_7_27,2021_7_27_20_3R
15,4,3,3875,廣中良一,47,62,7.03,3,0.32,20,3R,晴,北東,5,5,2021_7_27,2021_7_27_20_3R
16,5,1,4881,檀将太,57,17,7.01,1,0.26,20,3R,晴,北東,5,5,2021_7_27,2021_7_27_20_3R
