,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,晴,西,1,1,大村,2019_11_6,2-1-6,4390,,530,2-1,1130,1-2,290,,,,,,,,,,
1,1R,晴,西,1,1,大村,2019_11_6,2-1-6,4390,,530,2-1,1130,1-2,290,,,,,,,,,,
2,1R,晴,西,1,1,大村,2019_11_6,2-1-6,4390,,530,2-1,1130,1-2,290,,,,,,,,,,
3,1R,晴,西,1,1,大村,2019_11_6,2-1-6,4390,,530,2-1,1130,1-2,290,,,,,,,,,,
4,1R,晴,西,1,1,大村,2019_11_6,2-1-6,4390,,530,2-1,1130,1-2,290,,,,,,,,,,
5,1R,晴,西,1,1,大村,2019_11_6,2-1-6,4390,,530,2-1,1130,1-2,290,,,,,,,,,,
6,2R,晴,西,1,1,大村,2019_11_6,2-1-4,1710,,480,2-1,580,1-2,160,,,,,,,,,,
7,2R,晴,西,1,1,大村,2019_11_6,2-1-4,1710,,480,2-1,580,1-2,160,,,,,,,,,,
8,2R,晴,西,1,1,大村,2019_11_6,2-1-4,1710,,480,2-1,580,1-2,160,,,,,,,,,,
9,2R,晴,西,1,1,大村,2019_11_6,2-1-4,1710,,480,2-1,580,1-2,160,,,,,,,,,,
10,2R,晴,西,1,1,大村,2019_11_6,2-1-4,1710,,480,2-1,580,1-2,160,,,,,,,,,,
11,2R,晴,西,1,1,大村,2019_11_6,2-1-4,1710,,480,2-1,580,1-2,160,,,,,,,,,,
12,3R,晴,西,1,1,大村,2019_11_6,4-1-2,6180,,180,4-1,3720,1-4,520,,,,,,,,,,
13,3R,晴,西,1,1,大村,2019_11_6,4-1-2,6180,,180,4-1,3720,1-4,520,,,,,,,,,,
14,3R,晴,西,1,1,大村,2019_11_6,4-1-2,6180,,180,4-1,3720,1-4,520,,,,,,,,,,
15,3R,晴,西,1,1,大村,2019_11_6,4-1-2,6180,,180,4-1,3720,1-4,520,,,,,,,,,,
16,3R,晴,西,1,1,大村,2019_11_6,4-1-2,6180,,180,4-1,3720,1-4,520,,,,,,,,,,
17,3R,晴,西,1,1,大村,2019_11_6,4-1-2,6180,,180,4-1,3720,1-4,520,,,,,,,,,,
18,4R,晴,南,1,1,大村,2019_11_6,4-1-6,1660,,400,4-1,530,1-4,160,,,,,,,,,,
19,4R,晴,南,1,1,大村,2019_11_6,4-1-6,1660,,400,4-1,530,1-4,160,,,,,,,,,,
20,4R,晴,南,1,1,大村,2019_11_6,4-1-6,1660,,400,4-1,530,1-4,160,,,,,,,,,,
21,4R,晴,南,1,1,大村,2019_11_6,4-1-6,1660,,400,4-1,530,1-4,160,,,,,,,,,,
22,4R,晴,南,1,1,大村,2019_11_6,4-1-6,1660,,400,4-1,530,1-4,160,,,,,,,,,,
23,4R,晴,南,1,1,大村,2019_11_6,4-1-6,1660,,400,4-1,530,1-4,160,,,,,,,,,,
24,5R,晴,南,1,1,大村,2019_11_6,1-4-5,780,,450,1-4,290,1-4,190,,,,,,,,,,
25,5R,晴,南,1,1,大村,2019_11_6,1-4-5,780,,450,1-4,290,1-4,190,,,,,,,,,,
26,5R,晴,南,1,1,大村,2019_11_6,1-4-5,780,,450,1-4,290,1-4,190,,,,,,,,,,
27,5R,晴,南,1,1,大村,2019_11_6,1-4-5,780,,450,1-4,290,1-4,190,,,,,,,,,,
28,5R,晴,南,1,1,大村,2019_11_6,1-4-5,780,,450,1-4,290,1-4,190,,,,,,,,,,
29,5R,晴,南,1,1,大村,2019_11_6,1-4-5,780,,450,1-4,290,1-4,190,,,,,,,,,,
30,6R,晴,南,1,1,大村,2019_11_6,1-5-6,8700,,2780,1-5,3820,1-5,2400,,,,,,,,,,
