,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3881,浦上拓也,56,58,6.84,1,0.14,23,1R,晴,北東,3,3,2022_3_27,2022_3_27_23_1R
1,2,6,4879,山崎鉄平,28,83,6.82,6,0.24,23,1R,晴,北東,3,3,2022_3_27,2022_3_27_23_1R
2,3,2,4871,菊池宏志,31,57,6.78,2,0.16,23,1R,晴,北東,3,3,2022_3_27,2022_3_27_23_1R
3,4,3,3953,志道吉和,60,76,6.81,3,0.17,23,1R,晴,北東,3,3,2022_3_27,2022_3_27_23_1R
4,5,4,3820,樫葉次郎,19,87,6.77,4,0.18,23,1R,晴,北東,3,3,2022_3_27,2022_3_27_23_1R
5,6,5,4046,谷村啓司,64,81,6.80,5,0.19,23,1R,晴,北東,3,3,2022_3_27,2022_3_27_23_1R
6,1,1,4260,中越博紀,18,94,6.89,1,0.25,23,2R,晴,北,3,3,2022_3_27,2022_3_27_23_2R
7,2,3,3742,宮地秀祈,11,86,6.83,3,0.27,23,2R,晴,北,3,3,2022_3_27,2022_3_27_23_2R
8,3,2,4587,木田峰由季,45,72,6.92,2,0.21,23,2R,晴,北,3,3,2022_3_27,2022_3_27_23_2R
9,4,4,4408,仁科さやか,12,92,6.90,5,0.37,23,2R,晴,北,3,3,2022_3_27,2022_3_27_23_2R
10,5,5,5118,野田なづき,34,80,6.87,6,0.26,23,2R,晴,北,3,3,2022_3_27,2022_3_27_23_2R
11,6,6,3151,落合敬一,50,59,6.95,4,0.21,23,2R,晴,北,3,3,2022_3_27,2022_3_27_23_2R
12,1,3,4424,松尾昂明,65,51,6.80,3,0.15,23,3R,晴,北,2,2,2022_3_27,2022_3_27_23_3R
13,2,1,4116,川田正人,20,62,6.81,1,0.15,23,3R,晴,北,2,2,2022_3_27,2022_3_27_23_3R
14,3,5,3773,津留浩一郎,66,84,6.85,5,0.11,23,3R,晴,北,2,2,2022_3_27,2022_3_27_23_3R
15,4,4,3224,栗山繁洋,51,60,6.88,4,0.08,23,3R,晴,北,2,2,2022_3_27,2022_3_27_23_3R
16,5,2,4499,滝川真由子,39,56,6.85,2,0.12,23,3R,晴,北,2,2,2022_3_27,2022_3_27_23_3R
17,6,6,5200,筒井美琴,33,68,6.91,6,0.05,23,3R,晴,北,2,2,2022_3_27,2022_3_27_23_3R
18,1,1,3617,竹田広樹,53,69,6.74,1,0.15,23,4R,晴,北東,3,3,2022_3_27,2022_3_27_23_4R
19,2,2,3921,川村正輝,27,70,6.90,2,0.12,23,4R,晴,北東,3,3,2022_3_27,2022_3_27_23_4R
20,3,6,4564,山本景士郎,47,91,6.82,6,0.16,23,4R,晴,北東,3,3,2022_3_27,2022_3_27_23_4R
21,4,5,3568,木村光宏,55,61,6.75,3,0.14,23,4R,晴,北東,3,3,2022_3_27,2022_3_27_23_4R
22,5,3,4349,犬童千秋,25,95,6.83,4,0.15,23,4R,晴,北東,3,3,2022_3_27,2022_3_27_23_4R
23,6,4,3709,田中浩之,21,66,6.79,5,0.21,23,4R,晴,北東,3,3,2022_3_27,2022_3_27_23_4R
24,1,1,4406,幸野史明,42,65,6.75,1,0.08,23,5R,晴,北,3,3,2022_3_27,2022_3_27_23_5R
25,2,3,4304,藤崎小百合,70,82,6.84,3,0.11,23,5R,晴,北,3,3,2022_3_27,2022_3_27_23_5R
26,3,6,4590,渡邉優美,37,90,6.89,6,0.08,23,5R,晴,北,3,3,2022_3_27,2022_3_27_23_5R
27,4,4,3284,渡邊伸太郎,58,52,6.84,4,0.13,23,5R,晴,北,3,3,2022_3_27,2022_3_27_23_5R
28,5,2,4046,谷村啓司,64,81,6.77,2,0.12,23,5R,晴,北,3,3,2022_3_27,2022_3_27_23_5R
