,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4747,山戸信二,38,20,6.92,1,0.15,24,1R,晴,南西,1,1,2022_5_15,1-4-2,2210,1-2-4,540,1-4,660,1-4,540,2022_5_15_24_1R
1,2,4,4666,日笠勝弘,46,44,6.89,4,0.09,24,1R,晴,南西,1,1,2022_5_15,1-4-2,2210,1-2-4,540,1-4,660,1-4,540,2022_5_15_24_1R
2,3,2,4126,吉本玲緒,30,12,6.93,2,0.13,24,1R,晴,南西,1,1,2022_5_15,1-4-2,2210,1-2-4,540,1-4,660,1-4,540,2022_5_15_24_1R
3,4,3,3797,岩井繁,12,27,6.91,3,0.15,24,1R,晴,南西,1,1,2022_5_15,1-4-2,2210,1-2-4,540,1-4,660,1-4,540,2022_5_15_24_1R
4,5,5,4562,阪本勇介,39,26,6.82,5,0.15,24,1R,晴,南西,1,1,2022_5_15,1-4-2,2210,1-2-4,540,1-4,660,1-4,540,2022_5_15_24_1R
5,6,6,5189,藤原早菜,28,36,6.90,6,0.16,24,1R,晴,南西,1,1,2022_5_15,1-4-2,2210,1-2-4,540,1-4,660,1-4,540,2022_5_15_24_1R
6,1,1,4594,谷川祐一,57,55,6.88,1,0.06,24,2R,曇り,南,1,1,2022_5_15,1-2-5,3110,1-2-5,1760,1-2,210,1-2,190,2022_5_15_24_2R
7,2,2,3606,川北浩貴,67,32,6.90,2,0.08,24,2R,曇り,南,1,1,2022_5_15,1-2-5,3110,1-2-5,1760,1-2,210,1-2,190,2022_5_15_24_2R
8,3,5,4764,小池礼乃,35,35,6.88,5,0.02,24,2R,曇り,南,1,1,2022_5_15,1-2-5,3110,1-2-5,1760,1-2,210,1-2,190,2022_5_15_24_2R
9,4,4,4588,田中京介,33,71,6.94,4,0.21,24,2R,曇り,南,1,1,2022_5_15,1-2-5,3110,1-2-5,1760,1-2,210,1-2,190,2022_5_15_24_2R
10,5,3,4163,山崎裕司,64,72,6.82,3,0.11,24,2R,曇り,南,1,1,2022_5_15,1-2-5,3110,1-2-5,1760,1-2,210,1-2,190,2022_5_15_24_2R
11,6,6,4495,森晋太郎,25,74,6.87,6,0.06,24,2R,曇り,南,1,1,2022_5_15,1-2-5,3110,1-2-5,1760,1-2,210,1-2,190,2022_5_15_24_2R
12,1,2,4570,前田聖文,16,18,6.89,2,0.11,24,3R,曇り,南西,1,1,2022_5_15,2-3-1,8890,1-2-3,300,2-3,4160,2-3,1650,2022_5_15_24_3R
13,2,3,4533,峰重侑治,50,58,6.84,3,0.11,24,3R,曇り,南西,1,1,2022_5_15,2-3-1,8890,1-2-3,300,2-3,4160,2-3,1650,2022_5_15_24_3R
14,3,1,4365,盛本真輔,14,50,6.85,1,0.03,24,3R,曇り,南西,1,1,2022_5_15,2-3-1,8890,1-2-3,300,2-3,4160,2-3,1650,2022_5_15_24_3R
15,4,6,5093,浦野海,27,30,6.88,6,0.13,24,3R,曇り,南西,1,1,2022_5_15,2-3-1,8890,1-2-3,300,2-3,4160,2-3,1650,2022_5_15_24_3R
16,5,5,3571,寺本武司,26,60,6.93,5,0.12,24,3R,曇り,南西,1,1,2022_5_15,2-3-1,8890,1-2-3,300,2-3,4160,2-3,1650,2022_5_15_24_3R
