,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4652,酒見峻介,36,佐賀,52,A2,6.32,45.65,5.15,32.10,16.90,36.70,2022_1_22_23_1R,23,1R
1,2,4842,山下昂大,29,岡山,55,B1,5.18,26.15,5.39,38.89,31.08,31.35,2022_1_22_23_1R,23,1R
2,3,3773,津留浩一,47,長崎,55,B1,4.60,25.83,4.04,21.05,20.97,31.94,2022_1_22_23_1R,23,1R
3,4,3964,宮地博士,42,長崎,55,B1,4.08,13.27,3.43,4.35,17.39,33.87,2022_1_22_23_1R,23,1R
4,5,4143,浦田晃嗣,40,佐賀,57,B1,4.39,26.21,4.71,22.66,57.69,35.39,2022_1_22_23_1R,23,1R
5,6,3352,小川晃司,53,福岡,50,B1,4.22,16.35,5.34,34.48,38.46,31.72,2022_1_22_23_1R,23,1R
6,1,4640,山ノ内雅,30,福岡,52,A2,6.00,44.12,6.00,50.00,26.25,29.05,2022_1_22_23_2R,23,2R
7,2,3915,繁野谷圭,47,大阪,52,A1,6.64,47.01,6.58,47.37,25.97,42.49,2022_1_22_23_2R,23,2R
8,3,3070,山室展弘,60,岡山,51,B1,6.08,43.40,6.74,48.39,12.07,27.75,2022_1_22_23_2R,23,2R
9,4,4557,松尾光広,32,岡山,56,B1,3.78,17.19,4.36,30.91,28.95,34.74,2022_1_22_23_2R,23,2R
10,5,4004,山本浩輔,43,長崎,53,B1,5.33,34.15,4.39,28.95,34.21,37.11,2022_1_22_23_2R,23,2R
11,6,3784,中島友和,45,佐賀,52,B1,5.09,34.75,5.91,48.35,26.03,35.98,2022_1_22_23_2R,23,2R
12,1,4090,中村尊,41,埼玉,53,A2,6.24,45.28,6.11,46.43,38.89,42.70,2022_1_22_23_3R,23,3R
13,2,4062,後藤陽介,42,愛知,56,B1,5.17,32.31,0.00,0.00,26.76,48.85,2022_1_22_23_3R,23,3R
14,3,4292,麻生慎介,36,広島,51,A1,6.45,50.77,7.07,51.85,23.94,25.75,2022_1_22_23_3R,23,3R
15,4,3809,吉田光,46,佐賀,49,B1,5.00,27.36,5.04,30.43,32.89,29.95,2022_1_22_23_3R,23,3R
16,5,3741,松尾基成,47,福岡,57,B1,4.57,23.15,5.60,46.67,24.36,30.51,2022_1_22_23_3R,23,3R
17,6,5227,川原愛未,19,福岡,47,B2,1.79,4.17,0.00,0.00,37.50,31.58,2022_1_22_23_3R,23,3R
18,1,3175,渡辺千草,58,東京,47,B1,5.55,31.03,4.79,15.79,28.38,29.05,2022_1_22_23_4R,23,4R
19,2,3443,森秋光,52,岡山,54,A2,5.77,37.76,5.00,28.95,39.47,30.65,2022_1_22_23_4R,23,4R
20,3,3775,泉啓文,47,岡山,59,B1,4.43,26.42,5.09,33.33,23.61,24.71,2022_1_22_23_4R,23,4R
21,4,3568,木村光宏,50,香川,53,A2,5.75,41.80,5.95,54.55,41.79,32.97,2022_1_22_23_4R,23,4R
22,5,4276,鈴木勝博,38,愛知,53,A1,7.29,63.64,5.91,45.45,32.88,35.96,2022_1_22_23_4R,23,4R
