,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,2,4803,飯田庄吾,59,35,6.83,2,0.09,24,1R,晴,北西,1,1,2019_10_29,2-1-4,2110,1-2-4,210,2-1,700,1-2,230,2019_10_29_24_1R
1,2,1,3444,香月大介,44,76,6.67,1,0.12,24,1R,晴,北西,1,1,2019_10_29,2-1-4,2110,1-2-4,210,2-1,700,1-2,230,2019_10_29_24_1R
2,3,4,4948,木場悠介,40,12,6.77,4,0.14,24,1R,晴,北西,1,1,2019_10_29,2-1-4,2110,1-2-4,210,2-1,700,1-2,230,2019_10_29_24_1R
3,4,3,3357,福島陽子,57,36,6.77,3,0.15,24,1R,晴,北西,1,1,2019_10_29,2-1-4,2110,1-2-4,210,2-1,700,1-2,230,2019_10_29_24_1R
4,5,5,4976,金山立樹,71,60,6.74,5,0.16,24,1R,晴,北西,1,1,2019_10_29,2-1-4,2110,1-2-4,210,2-1,700,1-2,230,2019_10_29_24_1R
5,6,6,3596,河上年昭,13,72,6.80,6,0.22,24,1R,晴,北西,1,1,2019_10_29,2-1-4,2110,1-2-4,210,2-1,700,1-2,230,2019_10_29_24_1R
6,1,1,3591,後藤孝義,56,34,6.74,1,0.18,24,2R,晴,北西,1,1,2019_10_29,1-4-2,1400,1-2-4,480,1-4,470,1-4,440,2019_10_29_24_2R
7,2,4,4000,松本博昭,67,59,6.69,4,0.18,24,2R,晴,北西,1,1,2019_10_29,1-4-2,1400,1-2-4,480,1-4,470,1-4,440,2019_10_29_24_2R
8,3,2,4315,山崎昂介,73,65,6.65,2,0.31,24,2R,晴,北西,1,1,2019_10_29,1-4-2,1400,1-2-4,480,1-4,470,1-4,440,2019_10_29_24_2R
9,4,5,4884,勝浦真帆,35,49,6.78,6,0.15,24,2R,晴,北西,1,1,2019_10_29,1-4-2,1400,1-2-4,480,1-4,470,1-4,440,2019_10_29_24_2R
10,5,3,4016,西川新太郎,21,27,6.72,3,0.15,24,2R,晴,北西,1,1,2019_10_29,1-4-2,1400,1-2-4,480,1-4,470,1-4,440,2019_10_29_24_2R
11,6,6,3297,藤丸光一,65,53,6.71,5,0.17,24,2R,晴,北西,1,1,2019_10_29,1-4-2,1400,1-2-4,480,1-4,470,1-4,440,2019_10_29_24_2R
12,1,2,3442,宮武英司,63,48,6.65,2,0.16,24,3R,晴,北西,1,1,2019_10_29,2-1-6,1450,1-2-6,350,2-1,490,1-2,210,2019_10_29_24_3R
13,2,1,3578,塩田雄一,23,39,6.67,1,0.18,24,3R,晴,北西,1,1,2019_10_29,2-1-6,1450,1-2-6,350,2-1,490,1-2,210,2019_10_29_24_3R
14,3,6,4120,柘植政浩,61,73,6.70,6,0.15,24,3R,晴,北西,1,1,2019_10_29,2-1-6,1450,1-2-6,350,2-1,490,1-2,210,2019_10_29_24_3R
15,4,5,3882,新田智彰,32,69,6.83,5,0.07,24,3R,晴,北西,1,1,2019_10_29,2-1-6,1450,1-2-6,350,2-1,490,1-2,210,2019_10_29_24_3R
16,5,3,3303,渡辺豊,17,46,6.88,3,0.21,24,3R,晴,北西,1,1,2019_10_29,2-1-6,1450,1-2-6,350,2-1,490,1-2,210,2019_10_29_24_3R
17,6,4,3528,笠野友紀恵,26,54,6.84,4,0.13,24,3R,晴,北西,1,1,2019_10_29,2-1-6,1450,1-2-6,350,2-1,490,1-2,210,2019_10_29_24_3R
18,1,1,3439,大平誉史明,27,63,6.74,1,0.12,24,4R,晴,北西,1,1,2019_10_29,1-5-3,520,1-3-5,190,1-5,300,1-5,220,2019_10_29_24_4R
19,2,5,4248,岡本大,36,26,6.84,5,0.28,24,4R,晴,北西,1,1,2019_10_29,1-5-3,520,1-3-5,190,1-5,300,1-5,220,2019_10_29_24_4R
20,3,3,4011,堀之内紀代子,31,61,6.66,3,0.21,24,4R,晴,北西,1,1,2019_10_29,1-5-3,520,1-3-5,190,1-5,300,1-5,220,2019_10_29_24_4R
21,4,4,5045,平川香織,11,68,6.73,4,0.33,24,4R,晴,北西,1,1,2019_10_29,1-5-3,520,1-3-5,190,1-5,300,1-5,220,2019_10_29_24_4R
22,5,6,3454,井川大作,37,29,6.73,6,0.24,24,4R,晴,北西,1,1,2019_10_29,1-5-3,520,1-3-5,190,1-5,300,1-5,220,2019_10_29_24_4R
23,6,2,5008,羽野諒,52,64,6.75,2,0.24,24,4R,晴,北西,1,1,2019_10_29,1-5-3,520,1-3-5,190,1-5,300,1-5,220,2019_10_29_24_4R
24,1,2,4008,中尾誠,74,67,6.76,2,0.16,24,5R,晴,北西,1,1,2019_10_29,2-1-5,2800,1-2-5,320,2-1,1090,1-2,210,2019_10_29_24_5R
25,2,1,4022,待鳥雄紀,25,33,6.83,1,0.14,24,5R,晴,北西,1,1,2019_10_29,2-1-5,2800,1-2-5,320,2-1,1090,1-2,210,2019_10_29_24_5R
26,3,5,4207,松下一也,15,41,6.74,5,0.14,24,5R,晴,北西,1,1,2019_10_29,2-1-5,2800,1-2-5,320,2-1,1090,1-2,210,2019_10_29_24_5R
27,4,4,4930,佐藤悠,76,16,6.78,4,0.12,24,5R,晴,北西,1,1,2019_10_29,2-1-5,2800,1-2-5,320,2-1,1090,1-2,210,2019_10_29_24_5R
28,5,6,4991,宗行治哉,38,43,6.86,6,0.12,24,5R,晴,北西,1,1,2019_10_29,2-1-5,2800,1-2-5,320,2-1,1090,1-2,210,2019_10_29_24_5R
29,6,3,4012,中村有裕,16,56,6.84,3,0.15,24,5R,晴,北西,1,1,2019_10_29,2-1-5,2800,1-2-5,320,2-1,1090,1-2,210,2019_10_29_24_5R
30,1,1,3349,吉田一郎,72,55,6.67,1,0.21,24,6R,晴,北西,1,1,2019_10_29,1-3-5,4260,1-3-5,2090,1-3,850,1-3,540,2019_10_29_24_6R
31,2,3,4414,大澤真菜,46,15,6.66,3,0.19,24,6R,晴,北西,1,1,2019_10_29,1-3-5,4260,1-3-5,2090,1-3,850,1-3,540,2019_10_29_24_6R
32,3,5,4003,表憲一,53,70,6.75,5,0.17,24,6R,晴,北西,1,1,2019_10_29,1-3-5,4260,1-3-5,2090,1-3,850,1-3,540,2019_10_29_24_6R
33,4,2,4006,小野勇作,51,18,6.61,2,0.23,24,6R,晴,北西,1,1,2019_10_29,1-3-5,4260,1-3-5,2090,1-3,850,1-3,540,2019_10_29_24_6R
34,5,6,4019,笠原亮,33,11,6.81,6,0.24,24,6R,晴,北西,1,1,2019_10_29,1-3-5,4260,1-3-5,2090,1-3,850,1-3,540,2019_10_29_24_6R
35,6,4,3444,香月大介,44,76,6.71,4,0.12,24,6R,晴,北西,1,1,2019_10_29,1-3-5,4260,1-3-5,2090,1-3,850,1-3,540,2019_10_29_24_6R
36,1,1,3568,木村光宏,28,25,6.70,1,0.07,24,7R,晴,西,1,1,2019_10_29,1-5-2,800,1-2-5,340,1-5,450,1-5,390,2019_10_29_24_7R
37,2,5,3615,横田茂,19,32,6.72,5,0.11,24,7R,晴,西,1,1,2019_10_29,1-5-2,800,1-2-5,340,1-5,450,1-5,390,2019_10_29_24_7R
38,3,2,3591,後藤孝義,56,34,6.69,2,0.11,24,7R,晴,西,1,1,2019_10_29,1-5-2,800,1-2-5,340,1-5,450,1-5,390,2019_10_29_24_7R
39,4,3,3280,垣内清美,47,71,6.70,3,0.11,24,7R,晴,西,1,1,2019_10_29,1-5-2,800,1-2-5,340,1-5,450,1-5,390,2019_10_29_24_7R
40,5,6,3600,玄馬徹,43,20,6.80,6,0.14,24,7R,晴,西,1,1,2019_10_29,1-5-2,800,1-2-5,340,1-5,450,1-5,390,2019_10_29_24_7R
41,6,4,3303,渡辺豊,17,46,6.83,4,0.15,24,7R,晴,西,1,1,2019_10_29,1-5-2,800,1-2-5,340,1-5,450,1-5,390,2019_10_29_24_7R
42,1,1,3445,加藤高史,24,19,6.71,1,0.02,24,8R,晴,南,1,1,2019_10_29,1-2-3,1910,1-2-3,1070,1-2,410,1-2,390,2019_10_29_24_8R
43,2,2,3454,井川大作,37,29,6.71,2,0.12,24,8R,晴,南,1,1,2019_10_29,1-2-3,1910,1-2-3,1070,1-2,410,1-2,390,2019_10_29_24_8R
44,3,3,4868,松本峻,22,58,6.73,3,0.11,24,8R,晴,南,1,1,2019_10_29,1-2-3,1910,1-2-3,1070,1-2,410,1-2,390,2019_10_29_24_8R
45,4,5,3621,天野晶夫,70,47,6.66,5,0.32,24,8R,晴,南,1,1,2019_10_29,1-2-3,1910,1-2-3,1070,1-2,410,1-2,390,2019_10_29_24_8R
46,5,6,4016,西川新太郎,21,27,6.73,6,0.35,24,8R,晴,南,1,1,2019_10_29,1-2-3,1910,1-2-3,1070,1-2,410,1-2,390,2019_10_29_24_8R
47,6,4,3578,塩田雄一,23,39,6.79,4,0.36,24,8R,晴,南,1,1,2019_10_29,1-2-3,1910,1-2-3,1070,1-2,410,1-2,390,2019_10_29_24_8R
48,1,1,4207,松下一也,15,41,6.67,1,0.15,24,9R,晴,南東,1,1,2019_10_29,1-3-2,620,1-2-3,270,1-3,210,1-3,220,2019_10_29_24_9R
49,2,3,4000,松本博昭,67,59,6.78,3,0.19,24,9R,晴,南東,1,1,2019_10_29,1-3-2,620,1-2-3,270,1-3,210,1-3,220,2019_10_29_24_9R
50,3,2,3882,新田智彰,32,69,6.82,2,0.16,24,9R,晴,南東,1,1,2019_10_29,1-3-2,620,1-2-3,270,1-3,210,1-3,220,2019_10_29_24_9R
51,4,4,4011,堀之内紀代子,31,61,6.83,4,0.25,24,9R,晴,南東,1,1,2019_10_29,1-3-2,620,1-2-3,270,1-3,210,1-3,220,2019_10_29_24_9R
52,5,5,4006,小野勇作,51,18,6.84,5,0.27,24,9R,晴,南東,1,1,2019_10_29,1-3-2,620,1-2-3,270,1-3,210,1-3,220,2019_10_29_24_9R
53,6,6,4008,中尾誠,74,67,6.69,6,0.31,24,9R,晴,南東,1,1,2019_10_29,1-3-2,620,1-2-3,270,1-3,210,1-3,220,2019_10_29_24_9R
54,1,1,4120,柘植政浩,61,73,6.60,1,0.21,24,10R,晴,北東,1,1,2019_10_29,1-2-3,580,1-2-3,260,1-2,240,1-2,170,2019_10_29_24_10R
55,2,2,3439,大平誉史明,27,63,6.71,2,0.22,24,10R,晴,北東,1,1,2019_10_29,1-2-3,580,1-2-3,260,1-2,240,1-2,170,2019_10_29_24_10R
56,3,3,3568,木村光宏,28,25,6.66,3,0.22,24,10R,晴,北東,1,1,2019_10_29,1-2-3,580,1-2-3,260,1-2,240,1-2,170,2019_10_29_24_10R
57,4,4,3349,吉田一郎,72,55,6.65,4,0.11,24,10R,晴,北東,1,1,2019_10_29,1-2-3,580,1-2-3,260,1-2,240,1-2,170,2019_10_29_24_10R
58,5,5,4022,待鳥雄紀,25,33,6.64,5,0.28,24,10R,晴,北東,1,1,2019_10_29,1-2-3,580,1-2-3,260,1-2,240,1-2,170,2019_10_29_24_10R
59,6,6,4315,山崎昂介,73,65,6.66,6,0.19,24,10R,晴,北東,1,1,2019_10_29,1-2-3,580,1-2-3,260,1-2,240,1-2,170,2019_10_29_24_10R
60,1,1,4019,笠原亮,33,11,6.59,1,0.08,24,11R,晴,北東,1,1,2019_10_29,1-3-4,1620,1-3-4,960,1-3,400,1-3,360,2019_10_29_24_11R
61,2,3,4248,岡本大,36,26,6.84,3,0.09,24,11R,晴,北東,1,1,2019_10_29,1-3-4,1620,1-3-4,960,1-3,400,1-3,360,2019_10_29_24_11R
62,3,4,4012,中村有裕,16,56,6.66,4,0.12,24,11R,晴,北東,1,1,2019_10_29,1-3-4,1620,1-3-4,960,1-3,400,1-3,360,2019_10_29_24_11R
63,4,2,3615,横田茂,19,32,6.60,2,0.09,24,11R,晴,北東,1,1,2019_10_29,1-3-4,1620,1-3-4,960,1-3,400,1-3,360,2019_10_29_24_11R
64,5,6,3445,加藤高史,24,19,6.65,6,0.22,24,11R,晴,北東,1,1,2019_10_29,1-3-4,1620,1-3-4,960,1-3,400,1-3,360,2019_10_29_24_11R
65,6,5,3442,宮武英司,63,48,6.67,5,0.22,24,11R,晴,北東,1,1,2019_10_29,1-3-4,1620,1-3-4,960,1-3,400,1-3,360,2019_10_29_24_11R
66,1,2,3357,福島陽子,57,36,6.61,2,0.16,24,12R,晴,無風,0,0,2019_10_29,2-1-3,5580,1-2-3,510,2-1,1540,1-2,260,2019_10_29_24_12R
67,2,1,4884,勝浦真帆,35,49,6.54,1,0.12,24,12R,晴,無風,0,0,2019_10_29,2-1-3,5580,1-2-3,510,2-1,1540,1-2,260,2019_10_29_24_12R
68,3,3,3528,笠野友紀恵,26,54,6.77,3,0.18,24,12R,晴,無風,0,0,2019_10_29,2-1-3,5580,1-2-3,510,2-1,1540,1-2,260,2019_10_29_24_12R
69,4,4,4414,大澤真菜,46,15,6.73,4,0.05,24,12R,晴,無風,0,0,2019_10_29,2-1-3,5580,1-2-3,510,2-1,1540,1-2,260,2019_10_29_24_12R
70,5,6,3280,垣内清美,47,71,6.64,5,0.05,24,12R,晴,無風,0,0,2019_10_29,2-1-3,5580,1-2-3,510,2-1,1540,1-2,260,2019_10_29_24_12R
