,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,曇り,西,1,1,大村,2019_6_19,1-2-5,1050,,380,1-2,420,1-2,230,,,,,,,,,,
1,1R,曇り,西,1,1,大村,2019_6_19,1-2-5,1050,,380,1-2,420,1-2,230,,,,,,,,,,
2,1R,曇り,西,1,1,大村,2019_6_19,1-2-5,1050,,380,1-2,420,1-2,230,,,,,,,,,,
3,1R,曇り,西,1,1,大村,2019_6_19,1-2-5,1050,,380,1-2,420,1-2,230,,,,,,,,,,
4,1R,曇り,西,1,1,大村,2019_6_19,1-2-5,1050,,380,1-2,420,1-2,230,,,,,,,,,,
5,1R,曇り,西,1,1,大村,2019_6_19,1-2-5,1050,,380,1-2,420,1-2,230,,,,,,,,,,
6,2R,曇り,西,1,1,大村,2019_6_19,1-2-5,2000,,1150,1-2,420,1-2,430,,,,,,,,,,
7,2R,曇り,西,1,1,大村,2019_6_19,1-2-5,2000,,1150,1-2,420,1-2,430,,,,,,,,,,
8,2R,曇り,西,1,1,大村,2019_6_19,1-2-5,2000,,1150,1-2,420,1-2,430,,,,,,,,,,
9,2R,曇り,西,1,1,大村,2019_6_19,1-2-5,2000,,1150,1-2,420,1-2,430,,,,,,,,,,
10,2R,曇り,西,1,1,大村,2019_6_19,1-2-5,2000,,1150,1-2,420,1-2,430,,,,,,,,,,
11,2R,曇り,西,1,1,大村,2019_6_19,1-2-5,2000,,1150,1-2,420,1-2,430,,,,,,,,,,
12,3R,曇り,西,1,1,大村,2019_6_19,5-2-4,19270,,890,5-2,5870,2-5,2560,,,,,,,,,,
13,3R,曇り,西,1,1,大村,2019_6_19,5-2-4,19270,,890,5-2,5870,2-5,2560,,,,,,,,,,
14,3R,曇り,西,1,1,大村,2019_6_19,5-2-4,19270,,890,5-2,5870,2-5,2560,,,,,,,,,,
15,3R,曇り,西,1,1,大村,2019_6_19,5-2-4,19270,,890,5-2,5870,2-5,2560,,,,,,,,,,
16,3R,曇り,西,1,1,大村,2019_6_19,5-2-4,19270,,890,5-2,5870,2-5,2560,,,,,,,,,,
17,3R,曇り,西,1,1,大村,2019_6_19,5-2-4,19270,,890,5-2,5870,2-5,2560,,,,,,,,,,
18,4R,晴,西,1,1,大村,2019_6_19,1-2-5,1650,,740,1-2,420,1-2,210,,,,,,,,,,
19,4R,晴,西,1,1,大村,2019_6_19,1-2-5,1650,,740,1-2,420,1-2,210,,,,,,,,,,
20,4R,晴,西,1,1,大村,2019_6_19,1-2-5,1650,,740,1-2,420,1-2,210,,,,,,,,,,
21,4R,晴,西,1,1,大村,2019_6_19,1-2-5,1650,,740,1-2,420,1-2,210,,,,,,,,,,
22,4R,晴,西,1,1,大村,2019_6_19,1-2-5,1650,,740,1-2,420,1-2,210,,,,,,,,,,
23,4R,晴,西,1,1,大村,2019_6_19,1-2-5,1650,,740,1-2,420,1-2,210,,,,,,,,,,
24,5R,晴,西,1,1,大村,2019_6_19,1-5-3,1830,,640,1-5,850,1-5,860,,,,,,,,,,
25,5R,晴,西,1,1,大村,2019_6_19,1-5-3,1830,,640,1-5,850,1-5,860,,,,,,,,,,
26,5R,晴,西,1,1,大村,2019_6_19,1-5-3,1830,,640,1-5,850,1-5,860,,,,,,,,,,
27,5R,晴,西,1,1,大村,2019_6_19,1-5-3,1830,,640,1-5,850,1-5,860,,,,,,,,,,
28,5R,晴,西,1,1,大村,2019_6_19,1-5-3,1830,,640,1-5,850,1-5,860,,,,,,,,,,
29,5R,晴,西,1,1,大村,2019_6_19,1-5-3,1830,,640,1-5,850,1-5,860,,,,,,,,,,
30,6R,晴,西,1,1,大村,2019_6_19,1-2-3,400,,240,1-2,150,1-2,110,,,,,,,,,,
31,6R,晴,西,1,1,大村,2019_6_19,1-2-3,400,,240,1-2,150,1-2,110,,,,,,,,,,
32,6R,晴,西,1,1,大村,2019_6_19,1-2-3,400,,240,1-2,150,1-2,110,,,,,,,,,,
33,6R,晴,西,1,1,大村,2019_6_19,1-2-3,400,,240,1-2,150,1-2,110,,,,,,,,,,
34,6R,晴,西,1,1,大村,2019_6_19,1-2-3,400,,240,1-2,150,1-2,110,,,,,,,,,,
35,6R,晴,西,1,1,大村,2019_6_19,1-2-3,400,,240,1-2,150,1-2,110,,,,,,,,,,
36,7R,晴,北西,1,1,大村,2019_6_19,1-5-4,6380,,2230,1-5,1970,1-5,1940,,,,,,,,,,
37,7R,晴,北西,1,1,大村,2019_6_19,1-5-4,6380,,2230,1-5,1970,1-5,1940,,,,,,,,,,
38,7R,晴,北西,1,1,大村,2019_6_19,1-5-4,6380,,2230,1-5,1970,1-5,1940,,,,,,,,,,
39,7R,晴,北西,1,1,大村,2019_6_19,1-5-4,6380,,2230,1-5,1970,1-5,1940,,,,,,,,,,
40,7R,晴,北西,1,1,大村,2019_6_19,1-5-4,6380,,2230,1-5,1970,1-5,1940,,,,,,,,,,
41,7R,晴,北西,1,1,大村,2019_6_19,1-5-4,6380,,2230,1-5,1970,1-5,1940,,,,,,,,,,
42,8R,晴,北西,1,1,大村,2019_6_19,1-2-4,1120,,530,1-2,230,1-2,270,,,,,,,,,,
43,8R,晴,北西,1,1,大村,2019_6_19,1-2-4,1120,,530,1-2,230,1-2,270,,,,,,,,,,
44,8R,晴,北西,1,1,大村,2019_6_19,1-2-4,1120,,530,1-2,230,1-2,270,,,,,,,,,,
45,8R,晴,北西,1,1,大村,2019_6_19,1-2-4,1120,,530,1-2,230,1-2,270,,,,,,,,,,
46,8R,晴,北西,1,1,大村,2019_6_19,1-2-4,1120,,530,1-2,230,1-2,270,,,,,,,,,,
47,8R,晴,北西,1,1,大村,2019_6_19,1-2-4,1120,,530,1-2,230,1-2,270,,,,,,,,,,
48,9R,晴,北西,1,1,大村,2019_6_19,1-3-4,1070,,600,1-3,320,1-3,390,,,,,,,,,,
49,9R,晴,北西,1,1,大村,2019_6_19,1-3-4,1070,,600,1-3,320,1-3,390,,,,,,,,,,
