,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3944,山口裕二,54,70,6.64,1,0.21,23,1R,雨,南,4,4,2021_7_8,2021_7_8_23_1R
1,2,2,4749,山口貢輝,33,82,6.67,2,0.13,23,1R,雨,南,4,4,2021_7_8,2021_7_8_23_1R
2,3,4,4406,幸野史明,45,36,6.70,4,0.17,23,1R,雨,南,4,4,2021_7_8,2021_7_8_23_1R
3,4,5,4213,重富伸也,61,53,6.72,5,0.13,23,1R,雨,南,4,4,2021_7_8,2021_7_8_23_1R
4,5,3,4552,杉山勝匡,50,87,6.72,3,0.14,23,1R,雨,南,4,4,2021_7_8,2021_7_8_23_1R
5,6,6,4458,抹香雄三,24,54,6.71,6,0.13,23,1R,雨,南,4,4,2021_7_8,2021_7_8_23_1R
6,1,1,3662,大庭元明,22,40,6.64,1,0.12,23,2R,雨,南,4,4,2021_7_8,2021_7_8_23_2R
7,2,4,3680,森林太,38,60,6.64,4,0.11,23,2R,雨,南,4,4,2021_7_8,2021_7_8_23_2R
8,3,6,4533,峰重侑治,20,81,6.63,5,0.15,23,2R,雨,南,4,4,2021_7_8,2021_7_8_23_2R
9,4,2,3284,渡邊伸太郎,51,83,6.66,2,0.17,23,2R,雨,南,4,4,2021_7_8,2021_7_8_23_2R
10,5,3,3875,廣中良一,62,77,6.60,3,0.13,23,2R,雨,南,4,4,2021_7_8,2021_7_8_23_2R
11,6,5,5160,藤森陸斗,68,35,6.63,6,0.19,23,2R,雨,南,4,4,2021_7_8,2021_7_8_23_2R
12,1,1,4351,里岡右貴,65,76,6.61,1,0.22,23,3R,曇り,南,4,4,2021_7_8,2021_7_8_23_3R
13,2,2,4219,本岡勝利,13,37,6.74,2,0.26,23,3R,曇り,南,4,4,2021_7_8,2021_7_8_23_3R
14,3,3,3584,佐々木英樹,19,47,6.69,3,0.17,23,3R,曇り,南,4,4,2021_7_8,2021_7_8_23_3R
15,4,5,3338,出本正博,70,79,6.77,5,0.23,23,3R,曇り,南,4,4,2021_7_8,2021_7_8_23_3R
16,1,4,4108,吉村正明,37,42,6.63,4,0.08,23,4R,曇り,南,4,4,2021_7_8,2021_7_8_23_4R
17,2,5,3920,正木聖賢,39,57,6.65,5,0.09,23,4R,曇り,南,4,4,2021_7_8,2021_7_8_23_4R
18,3,6,4475,末永祐輝,36,65,6.69,6,0.09,23,4R,曇り,南,4,4,2021_7_8,2021_7_8_23_4R
19,4,3,3883,山根大樹,18,90,6.64,3,0.08,23,4R,曇り,南,4,4,2021_7_8,2021_7_8_23_4R
20,5,1,4592,小林孝弘,35,33,6.61,1,0.21,23,4R,曇り,南,4,4,2021_7_8,2021_7_8_23_4R
21,6,2,3617,竹田広樹,34,49,6.66,2,0.15,23,4R,曇り,南,4,4,2021_7_8,2021_7_8_23_4R
22,1,2,3576,白水勝也,21,74,6.60,2,0.11,23,5R,雨,南,3,3,2021_7_8,2021_7_8_23_5R
23,2,4,4264,長尾章平,15,62,6.68,4,0.14,23,5R,雨,南,3,3,2021_7_8,2021_7_8_23_5R
24,3,5,4002,古結宏,28,48,6.58,5,0.16,23,5R,雨,南,3,3,2021_7_8,2021_7_8_23_5R
25,4,1,4213,重富伸也,61,53,6.67,1,0.08,23,5R,雨,南,3,3,2021_7_8,2021_7_8_23_5R
26,5,3,4749,山口貢輝,33,82,6.70,3,0.12,23,5R,雨,南,3,3,2021_7_8,2021_7_8_23_5R
27,6,6,4151,下河誉史,29,56,6.64,6,0.32,23,5R,雨,南,3,3,2021_7_8,2021_7_8_23_5R
28,1,1,3875,廣中良一,62,77,6.67,1,0.08,23,6R,雨,南,4,4,2021_7_8,2021_7_8_23_6R
29,2,4,4324,海野康志郎,49,80,6.66,4,0.09,23,6R,雨,南,4,4,2021_7_8,2021_7_8_23_6R
30,3,2,4406,幸野史明,45,36,6.64,2,0.05,23,6R,雨,南,4,4,2021_7_8,2021_7_8_23_6R
31,4,3,4179,広次修,14,71,6.61,3,0.04,23,6R,雨,南,4,4,2021_7_8,2021_7_8_23_6R
32,5,5,4566,塩田北斗,23,89,6.69,5,0.09,23,6R,雨,南,4,4,2021_7_8,2021_7_8_23_6R
33,6,6,5160,藤森陸斗,68,35,6.65,6,0.13,23,6R,雨,南,4,4,2021_7_8,2021_7_8_23_6R
34,1,2,4458,抹香雄三,24,54,6.68,1,0.13,23,7R,雨,南,3,3,2021_7_8,2021_7_8_23_7R
35,2,4,3942,寺田祥,63,75,6.62,3,0.19,23,7R,雨,南,3,3,2021_7_8,2021_7_8_23_7R
36,3,5,4193,郷原章平,11,34,6.67,4,0.17,23,7R,雨,南,3,3,2021_7_8,2021_7_8_23_7R
37,4,3,4533,峰重侑治,20,81,6.62,2,0.19,23,7R,雨,南,3,3,2021_7_8,2021_7_8_23_7R
38,5,6,4219,本岡勝利,13,37,6.70,5,0.21,23,7R,雨,南,3,3,2021_7_8,2021_7_8_23_7R
39,1,2,3680,森林太,38,60,6.65,2,0.13,23,8R,雨,南,3,3,2021_7_8,2021_7_8_23_8R
40,2,4,4674,池田剛規,12,51,6.65,4,0.11,23,8R,雨,南,3,3,2021_7_8,2021_7_8_23_8R
41,3,5,5161,登玉隼百,16,64,6.65,5,0.13,23,8R,雨,南,3,3,2021_7_8,2021_7_8_23_8R
42,4,1,3338,出本正博,70,79,6.69,1,0.19,23,8R,雨,南,3,3,2021_7_8,2021_7_8_23_8R
43,5,3,4822,百武翔,31,67,6.71,3,0.21,23,8R,雨,南,3,3,2021_7_8,2021_7_8_23_8R
44,6,6,4552,杉山勝匡,50,87,6.69,6,0.13,23,8R,雨,南,3,3,2021_7_8,2021_7_8_23_8R
45,1,2,3920,正木聖賢,39,57,6.63,3,0.22,23,9R,雨,南,2,2,2021_7_8,2021_7_8_23_9R
46,2,5,3944,山口裕二,54,70,6.65,6,0.24,23,9R,雨,南,2,2,2021_7_8,2021_7_8_23_9R
47,3,3,3284,渡邊伸太郎,51,83,6.71,4,0.24,23,9R,雨,南,2,2,2021_7_8,2021_7_8_23_9R
48,4,4,3576,白水勝也,21,74,6.64,5,0.24,23,9R,雨,南,2,2,2021_7_8,2021_7_8_23_9R
49,5,1,4264,長尾章平,15,62,6.64,1,0.21,23,9R,雨,南,2,2,2021_7_8,2021_7_8_23_9R
50,6,6,3919,村上純,46,68,6.77,2,0.20,23,9R,雨,南,2,2,2021_7_8,2021_7_8_23_9R
51,1,1,4108,吉村正明,37,42,6.66,1,0.05,23,10R,雨,南,2,2,2021_7_8,2021_7_8_23_10R
52,2,2,4002,古結宏,28,48,6.58,2,0.08,23,10R,雨,南,2,2,2021_7_8,2021_7_8_23_10R
53,3,3,4566,塩田北斗,23,89,6.67,3,0.11,23,10R,雨,南,2,2,2021_7_8,2021_7_8_23_10R
54,4,5,3661,柳瀬興志,48,59,6.73,5,0.09,23,10R,雨,南,2,2,2021_7_8,2021_7_8_23_10R
55,5,6,4703,森永隆,69,66,6.57,6,0.09,23,10R,雨,南,2,2,2021_7_8,2021_7_8_23_10R
56,6,4,5029,中亮太,52,32,6.69,4,0.09,23,10R,雨,南,2,2,2021_7_8,2021_7_8_23_10R
57,1,1,4324,海野康志郎,49,80,6.65,1,0.24,23,11R,曇り,南西,2,2,2021_7_8,2021_7_8_23_11R
58,2,4,4531,武富智亮,40,44,6.69,4,0.22,23,11R,曇り,南西,2,2,2021_7_8,2021_7_8_23_11R
59,3,2,4193,郷原章平,11,34,6.67,2,0.27,23,11R,曇り,南西,2,2,2021_7_8,2021_7_8_23_11R
60,4,5,3662,大庭元明,22,40,6.71,5,0.19,23,11R,曇り,南西,2,2,2021_7_8,2021_7_8_23_11R
61,5,6,4425,大井清貴,27,50,6.66,6,0.30,23,11R,曇り,南西,2,2,2021_7_8,2021_7_8_23_11R
62,6,3,3211,北川敏弘,53,58,6.65,3,0.28,23,11R,曇り,南西,2,2,2021_7_8,2021_7_8_23_11R
63,1,1,3942,寺田祥,63,75,6.63,1,0.13,23,12R,曇り,南,3,3,2021_7_8,2021_7_8_23_12R
64,2,2,4351,里岡右貴,65,76,6.61,2,0.12,23,12R,曇り,南,3,3,2021_7_8,2021_7_8_23_12R
65,3,5,4060,島田一生,26,72,6.66,5,0.21,23,12R,曇り,南,3,3,2021_7_8,2021_7_8_23_12R
66,4,3,4879,山崎鉄平,47,46,6.63,3,0.09,23,12R,曇り,南,3,3,2021_7_8,2021_7_8_23_12R
67,5,4,4592,小林孝弘,35,33,6.60,4,0.13,23,12R,曇り,南,3,3,2021_7_8,2021_7_8_23_12R
68,6,6,3617,竹田広樹,34,49,6.70,6,0.27,23,12R,曇り,南,3,3,2021_7_8,2021_7_8_23_12R
69,1,1,4064,原田篤志,52,74,6.86,1,0.16,21,1R,曇り,西,2,2,2021_7_8,2021_7_8_21_1R
70,2,2,3122,高山哲也,37,25,6.84,2,0.26,21,1R,曇り,西,2,2,2021_7_8,2021_7_8_21_1R
