,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4067,永井源,39,愛知,51,A1,6.83,56.52,0.00,0.00,23.33,34.23,2019_9_26_23_1R,23,1R
1,2,4615,板倉敦史,39,東京,54,B1,4.54,25.84,3.50,12.50,50.00,19.30,2019_9_26_23_1R,23,1R
2,3,3989,熊本英一,41,佐賀,56,B1,4.26,20.99,3.96,11.59,25.00,32.73,2019_9_26_23_1R,23,1R
3,4,3392,小森信雄,54,三重,51,B1,4.17,23.26,4.60,20.00,58.62,31.78,2019_9_26_23_1R,23,1R
4,5,4674,池田剛規,32,福岡,52,B1,4.20,20.62,5.37,36.84,46.43,27.12,2019_9_26_23_1R,23,1R
5,6,4094,中島真二,38,福岡,52,B1,4.27,22.68,4.68,15.79,34.48,28.83,2019_9_26_23_1R,23,1R
6,1,3303,渡辺豊,52,東京,56,A2,4.98,28.10,6.42,57.89,37.93,31.25,2019_9_26_23_2R,23,2R
7,2,3842,星野太郎,43,三重,51,A1,5.99,39.55,6.79,44.74,23.33,38.98,2019_9_26_23_2R,23,2R
8,3,3506,宮西真昭,48,佐賀,52,B1,4.18,19.10,4.38,20.54,44.44,35.40,2019_9_26_23_2R,23,2R
9,4,4417,服部剛,32,静岡,52,B1,5.12,29.70,5.29,35.48,21.43,41.82,2019_9_26_23_2R,23,2R
10,5,4773,中川りな,26,福岡,49,B1,5.07,30.23,4.68,21.05,44.83,26.17,2019_9_26_23_2R,23,2R
11,6,3025,山口哲治,57,長崎,48,B1,4.35,15.38,4.41,21.88,21.43,46.43,2019_9_26_23_2R,23,2R
12,1,4471,新田泰章,32,広島,53,A2,6.24,45.98,6.13,45.65,34.48,38.10,2019_9_26_23_3R,23,3R
13,2,4126,吉本玲緒,40,広島,58,B1,3.94,26.76,5.00,29.41,29.03,21.43,2019_9_26_23_3R,23,3R
14,3,4336,松田竜馬,35,福岡,52,A1,6.38,51.11,7.00,62.07,40.74,40.74,2019_9_26_23_3R,23,3R
15,4,3486,渋田治代,53,福岡,46,B1,4.95,29.13,3.74,26.32,33.33,34.51,2019_9_26_23_3R,23,3R
16,5,4891,寺島美里,29,東京,47,B1,4.34,19.40,3.61,16.67,28.00,23.68,2019_9_26_23_3R,23,3R
17,6,4408,仁科さや,33,長崎,47,B2,3.67,21.21,3.67,22.22,22.22,27.55,2019_9_26_23_3R,23,3R
18,1,3589,西村勝,46,埼玉,55,A2,5.85,43.81,7.63,63.16,11.11,41.24,2019_9_26_23_4R,23,4R
19,2,4938,小芦るり,22,佐賀,49,B1,4.58,29.17,4.00,24.24,45.45,34.82,2019_9_26_23_4R,23,4R
20,3,4159,向後龍一,38,埼玉,51,A2,6.17,40.77,5.19,32.26,53.33,40.18,2019_9_26_23_4R,23,4R
21,4,4727,安部慎一,32,福岡,52,B1,4.31,22.86,3.84,15.79,8.33,35.19,2019_9_26_23_4R,23,4R
22,5,4387,平山智加,34,香川,45,B2,7.31,62.96,0.00,0.00,25.93,24.78,2019_9_26_23_4R,23,4R
23,6,4112,大久保信,39,佐賀,52,A2,5.74,37.12,6.39,46.81,47.06,37.50,2019_9_26_23_4R,23,4R
24,1,3392,小森信雄,54,三重,51,B1,4.17,23.26,4.60,20.00,58.62,31.78,2019_9_26_23_5R,23,5R
25,2,3721,守田俊介,44,滋賀,52,A1,7.69,63.89,8.20,70.00,32.26,27.43,2019_9_26_23_5R,23,5R
26,3,4665,加藤啓太,35,愛知,51,B1,4.01,15.38,4.29,23.81,37.93,36.94,2019_9_26_23_5R,23,5R
27,4,3576,白水勝也,46,福岡,50,A2,6.81,48.15,6.18,45.45,56.67,25.89,2019_9_26_23_5R,23,5R
28,5,4263,武重雄介,35,山口,57,A2,5.70,40.57,5.74,41.94,21.43,40.54,2019_9_26_23_5R,23,5R
29,6,3532,柴田光,47,群馬,53,A1,6.10,45.52,6.95,66.67,28.57,33.93,2019_9_26_23_5R,23,5R
30,1,4106,坂井康嗣,39,佐賀,51,B1,5.04,26.67,4.83,21.28,54.84,35.78,2019_9_26_23_6R,23,6R
31,2,4131,原豊土,39,静岡,55,A2,6.11,40.46,5.90,35.00,29.63,36.94,2019_9_26_23_6R,23,6R
32,3,4120,柘植政浩,38,滋賀,52,A2,5.57,36.51,0.00,0.00,8.70,31.53,2019_9_26_23_6R,23,6R
33,4,4094,中島真二,38,福岡,52,B1,4.27,22.68,4.68,15.79,34.48,28.83,2019_9_26_23_6R,23,6R
34,5,3842,星野太郎,43,三重,51,A1,5.99,39.55,6.79,44.74,23.33,37.61,2019_9_26_23_6R,23,6R
35,6,4143,浦田晃嗣,38,佐賀,56,B1,4.15,19.19,5.11,28.57,27.78,35.34,2019_9_26_23_6R,23,6R
36,1,3711,江本真治,45,山口,54,B1,5.60,38.81,4.86,36.11,28.57,36.52,2019_9_26_23_7R,23,7R
37,2,4060,島田一生,40,福岡,54,A2,5.73,40.15,5.07,38.64,20.69,38.53,2019_9_26_23_7R,23,7R
38,3,4615,板倉敦史,39,東京,54,B1,4.54,25.84,3.50,12.50,50.00,19.30,2019_9_26_23_7R,23,7R
39,4,4126,吉本玲緒,40,広島,58,B1,3.94,26.76,5.00,29.41,29.03,21.43,2019_9_26_23_7R,23,7R
40,5,3024,西島義則,57,広島,56,A1,6.28,45.74,7.65,64.71,37.93,36.54,2019_9_26_23_7R,23,7R
41,6,3506,宮西真昭,48,佐賀,52,B1,4.18,19.10,4.38,20.54,44.44,35.40,2019_9_26_23_7R,23,7R
42,1,3361,岡部浩,50,徳島,51,B1,4.10,18.87,5.00,29.41,25.00,32.14,2019_9_26_23_8R,23,8R
43,2,4773,中川りな,26,福岡,49,B1,5.07,30.23,4.68,21.05,44.83,26.17,2019_9_26_23_8R,23,8R
44,3,3486,渋田治代,53,福岡,46,B1,4.95,29.13,3.74,26.32,33.33,34.51,2019_9_26_23_8R,23,8R
45,4,3989,熊本英一,41,佐賀,56,B1,4.26,20.99,3.96,11.59,25.00,32.73,2019_9_26_23_8R,23,8R
46,5,3502,渡邉英児,50,静岡,53,A1,6.85,54.00,6.65,35.00,31.03,27.12,2019_9_26_23_8R,23,8R
47,6,4387,平山智加,34,香川,45,B2,7.31,62.96,0.00,0.00,25.93,24.78,2019_9_26_23_8R,23,8R
48,1,4674,池田剛規,32,福岡,52,B1,4.20,20.62,5.37,36.84,46.43,27.12,2019_9_26_23_9R,23,9R
49,2,4727,安部慎一,32,福岡,52,B1,4.31,22.86,3.84,15.79,8.33,35.19,2019_9_26_23_9R,23,9R
50,3,4471,新田泰章,32,広島,53,A2,6.24,45.98,6.13,45.65,34.48,38.10,2019_9_26_23_9R,23,9R
51,4,3841,佐々木和,43,徳島,54,A1,7.06,55.15,6.81,45.95,28.57,27.43,2019_9_26_23_9R,23,9R
52,5,3303,渡辺豊,52,東京,56,A2,4.98,28.10,6.42,57.89,37.93,31.25,2019_9_26_23_9R,23,9R
53,6,3576,白水勝也,46,福岡,50,A2,6.81,48.15,6.18,45.45,56.67,25.89,2019_9_26_23_9R,23,9R
54,1,4131,原豊土,39,静岡,55,A2,6.11,40.46,5.90,35.00,29.63,36.94,2019_9_26_23_10R,23,10R
55,2,4159,向後龍一,38,埼玉,51,A2,6.17,40.77,5.19,32.26,53.33,40.18,2019_9_26_23_10R,23,10R
56,3,4188,久田敏之,38,群馬,52,A1,6.80,51.00,8.35,80.65,10.71,39.05,2019_9_26_23_10R,23,10R
57,4,4665,加藤啓太,35,愛知,51,B1,4.01,15.38,4.29,23.81,37.93,36.94,2019_9_26_23_10R,23,10R
58,5,2958,井川正人,61,長崎,51,B1,3.82,11.39,4.21,14.75,17.24,36.52,2019_9_26_23_10R,23,10R
59,6,3251,平石和男,53,埼玉,51,A1,5.99,38.41,6.25,47.92,35.71,43.59,2019_9_26_23_10R,23,10R
60,1,4336,松田竜馬,35,福岡,52,A1,6.38,51.11,7.00,62.07,40.74,40.74,2019_9_26_23_11R,23,11R
61,2,3589,西村勝,46,埼玉,55,A2,5.85,43.81,7.63,63.16,11.11,41.24,2019_9_26_23_11R,23,11R
62,3,4060,島田一生,40,福岡,54,A2,5.73,40.15,5.07,38.64,20.69,38.53,2019_9_26_23_11R,23,11R
63,4,4143,浦田晃嗣,38,佐賀,56,B1,4.15,19.19,5.11,28.57,27.78,35.34,2019_9_26_23_11R,23,11R
64,5,3721,守田俊介,44,滋賀,52,A1,7.69,63.89,8.20,70.00,32.26,27.43,2019_9_26_23_11R,23,11R
65,6,4347,魚谷香織,34,福岡,45,A2,6.43,49.51,6.32,47.37,29.41,21.62,2019_9_26_23_11R,23,11R
66,1,3502,渡邉英児,50,静岡,53,A1,6.85,54.00,6.65,35.00,31.03,27.12,2019_9_26_23_12R,23,12R
67,2,4112,大久保信,39,佐賀,52,A2,5.74,37.12,6.39,46.81,47.06,37.50,2019_9_26_23_12R,23,12R
68,3,3532,柴田光,47,群馬,53,A1,6.10,45.52,6.95,66.67,28.57,33.93,2019_9_26_23_12R,23,12R
69,4,4067,永井源,39,愛知,51,A1,6.83,56.52,0.00,0.00,23.33,34.23,2019_9_26_23_12R,23,12R
70,5,3711,江本真治,45,山口,54,B1,5.60,38.81,4.86,36.11,28.57,36.52,2019_9_26_23_12R,23,12R
71,6,4120,柘植政浩,38,滋賀,52,A2,5.57,36.51,0.00,0.00,8.70,31.53,2019_9_26_23_12R,23,12R
72,1,4003,表憲一,41,福井,53,A2,5.45,30.60,6.05,35.90,34.86,44.66,2019_9_26_19_1R,19,1R
73,2,4950,高岡竜也,26,山口,51,B1,4.53,24.27,2.77,7.14,34.78,30.10,2019_9_26_19_1R,19,1R
74,3,3807,岡部哲,44,埼玉,53,B1,5.13,34.38,5.55,29.03,41.18,31.68,2019_9_26_19_1R,19,1R
75,4,4226,村田浩司,37,山口,54,B1,4.45,24.76,4.88,33.71,29.36,24.00,2019_9_26_19_1R,19,1R
76,5,3339,泉具巳,54,兵庫,55,B1,4.67,24.42,0.00,0.00,43.88,42.42,2019_9_26_19_1R,19,1R
77,6,3553,平池仁志,47,香川,54,B1,4.43,21.10,3.65,5.88,30.91,37.25,2019_9_26_19_1R,19,1R
78,1,4778,堤啓輔,33,佐賀,51,B1,5.01,33.33,3.58,8.33,36.79,33.33,2019_9_26_19_2R,19,2R
79,2,3725,向達哉,48,大阪,52,B1,4.36,28.04,6.00,42.86,39.45,31.31,2019_9_26_19_2R,19,2R
80,3,3885,久田武,45,愛知,52,B1,5.60,37.82,5.41,36.36,32.69,40.38,2019_9_26_19_2R,19,2R
81,4,4271,川崎公靖,37,広島,52,B1,4.83,26.74,4.35,18.92,30.28,22.86,2019_9_26_19_2R,19,2R
82,5,3231,吉田隆義,53,愛知,58,B1,5.14,32.61,2.50,0.00,43.30,41.00,2019_9_26_19_2R,19,2R
83,6,4343,村岡賢,35,広島,52,B1,4.25,19.63,3.94,14.71,35.19,51.00,2019_9_26_19_2R,19,2R
84,1,4648,木村亮太,35,兵庫,52,B1,4.79,25.00,4.59,13.64,32.22,40.21,2019_9_26_19_3R,19,3R
85,2,4633,森智也,30,兵庫,49,B1,5.12,27.36,5.24,29.41,30.21,30.10,2019_9_26_19_3R,19,3R
86,3,4624,高田明,34,佐賀,50,A2,6.40,49.62,4.42,25.00,34.91,33.01,2019_9_26_19_3R,19,3R
87,4,3878,胡本悟志,42,山口,52,B1,4.82,27.27,4.84,25.40,37.62,35.71,2019_9_26_19_3R,19,3R
88,5,3300,川崎智幸,52,岡山,53,A1,6.72,50.68,5.53,34.38,39.00,37.00,2019_9_26_19_3R,19,3R
89,6,4296,岡崎恭裕,32,福岡,50,A1,7.53,51.56,7.83,58.33,45.26,30.30,2019_9_26_19_3R,19,3R
90,1,4789,古賀智之,30,福岡,52,B1,4.56,28.21,5.00,25.00,45.19,32.69,2019_9_26_19_4R,19,4R
91,2,3951,石川吉鎬,43,大阪,56,B1,5.24,29.36,5.64,45.45,29.52,30.30,2019_9_26_19_4R,19,4R
92,3,3581,加木郁,46,山口,51,B1,4.98,29.17,5.10,28.71,34.00,33.33,2019_9_26_19_4R,19,4R
93,4,3918,深井利寿,45,滋賀,50,A1,6.70,53.33,5.69,27.59,38.14,33.33,2019_9_26_19_4R,19,4R
94,5,4641,磯村匠,28,東京,50,B1,5.04,27.50,4.63,25.00,31.43,34.31,2019_9_26_19_4R,19,4R
95,6,4444,桐生順平,32,埼玉,53,A1,8.22,58.00,9.29,76.47,37.21,32.32,2019_9_26_19_4R,19,4R
