,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,2,4826,井上一輝,47,132,6.94,2,0.06,22,1R,晴,北西,4,4,2021_9_1,2021_9_1_22_1R
1,2,5,5110,杉山喜一,72,124,6.97,5,0.05,22,1R,晴,北西,4,4,2021_9_1,2021_9_1_22_1R
2,3,3,5041,荒牧凪沙,22,168,6.94,3,0.02,22,1R,晴,北西,4,4,2021_9_1,2021_9_1_22_1R
3,4,1,4926,吉川貴仁,24,158,6.83,1,0.12,22,1R,晴,北西,4,4,2021_9_1,2021_9_1_22_1R
4,5,4,5172,田村慶,67,156,6.91,4,0.02,22,1R,晴,北西,4,4,2021_9_1,2021_9_1_22_1R
5,6,6,5014,梶山涼斗,33,133,6.86,6,0.11,22,1R,晴,北西,4,4,2021_9_1,2021_9_1_22_1R
6,1,2,4939,宮之原輝紀,41,142,6.86,2,0.11,22,2R,晴,北西,4,4,2021_9_1,2021_9_1_22_2R
7,2,1,5053,山口広樹,17,140,6.91,1,0.12,22,2R,晴,北西,4,4,2021_9_1,2021_9_1_22_2R
8,3,4,4960,黒野元基,51,159,6.89,4,0.16,22,2R,晴,北西,4,4,2021_9_1,2021_9_1_22_2R
9,4,5,4906,鈴木雅希,64,151,6.96,5,0.19,22,2R,晴,北西,4,4,2021_9_1,2021_9_1_22_2R
10,5,3,5016,宮田龍馬,36,117,6.88,3,0.11,22,2R,晴,北西,4,4,2021_9_1,2021_9_1_22_2R
11,6,6,5015,高橋竜矢,38,120,6.91,6,0.15,22,2R,晴,北西,4,4,2021_9_1,2021_9_1_22_2R
12,1,1,4933,板橋侑我,19,116,6.98,1,0.14,22,3R,晴,北西,4,4,2021_9_1,2021_9_1_22_3R
13,2,6,4736,高倉和士,69,139,6.93,6,0.04,22,3R,晴,北西,4,4,2021_9_1,2021_9_1_22_3R
14,3,3,5115,香川颯太,71,128,6.97,3,0.09,22,3R,晴,北西,4,4,2021_9_1,2021_9_1_22_3R
15,4,5,5071,野見山拓己,39,150,6.94,5,0.07,22,3R,晴,北西,4,4,2021_9_1,2021_9_1_22_3R
16,5,2,5008,羽野諒,37,135,6.96,2,0.15,22,3R,晴,北西,4,4,2021_9_1,2021_9_1_22_3R
17,6,4,4903,吉田凌太朗,49,155,6.97,4,0.07,22,3R,晴,北西,4,4,2021_9_1,2021_9_1_22_3R
18,1,1,4850,野中一平,44,134,6.88,1,0.10,22,4R,晴,北西,4,4,2021_9_1,2021_9_1_22_4R
19,2,5,4912,中山将太,56,136,6.98,4,0.14,22,4R,晴,北西,4,4,2021_9_1,2021_9_1_22_4R
20,3,2,4877,鈴谷一平,53,123,6.89,2,0.17,22,4R,晴,北西,4,4,2021_9_1,2021_9_1_22_4R
21,4,6,4949,横田貴満,65,130,6.96,5,0.13,22,4R,晴,北西,4,4,2021_9_1,2021_9_1_22_4R
22,5,3,5143,常盤海心,66,153,6.91,3,0.21,22,4R,晴,北西,4,4,2021_9_1,2021_9_1_22_4R
23,6,4,5154,村松栄太,57,141,7.01,6,0.11,22,4R,晴,北西,4,4,2021_9_1,2021_9_1_22_4R
24,1,4,4907,小池修平,55,144,6.87,4,0.06,22,5R,晴,北西,4,4,2021_9_1,2021_9_1_22_5R
25,2,6,4879,山崎鉄平,42,126,7.00,6,0.16,22,5R,晴,北西,4,4,2021_9_1,2021_9_1_22_5R
26,3,5,5121,定松勇樹,74,119,6.88,5,0.09,22,5R,晴,北西,4,4,2021_9_1,2021_9_1_22_5R
27,4,1,5017,澤田尚也,40,147,6.88,1,0.14,22,5R,晴,北西,4,4,2021_9_1,2021_9_1_22_5R
28,5,3,4926,吉川貴仁,24,158,6.86,3,0.21,22,5R,晴,北西,4,4,2021_9_1,2021_9_1_22_5R
29,6,2,5102,原田雄次,54,138,6.91,2,0.16,22,5R,晴,北西,4,4,2021_9_1,2021_9_1_22_5R
30,1,3,5014,梶山涼斗,33,133,6.94,3,0.09,22,6R,曇り,北西,4,4,2021_9_1,2021_9_1_22_6R
31,2,1,4894,原村拓也,68,122,6.95,1,0.12,22,6R,曇り,北西,4,4,2021_9_1,2021_9_1_22_6R
32,3,2,5081,篠原飛翔,70,143,7.00,2,0.18,22,6R,曇り,北西,4,4,2021_9_1,2021_9_1_22_6R
