,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3257,田頭実,55,52,6.94,1,0.13,24,1R,晴,北西,4,3,2021_2_8,2021_2_8_24_1R
1,2,2,4932,新開航,53,60,6.97,2,0.11,24,1R,晴,北西,4,3,2021_2_8,2021_2_8_24_1R
2,3,4,4445,宮地元輝,59,66,6.87,5,0.16,24,1R,晴,北西,4,3,2021_2_8,2021_2_8_24_1R
3,4,3,4521,小池公生,60,28,6.89,3,0.09,24,1R,晴,北西,4,3,2021_2_8,2021_2_8_24_1R
4,5,6,3473,石川真二,24,63,6.91,4,0.10,24,1R,晴,北西,4,3,2021_2_8,2021_2_8_24_1R
5,6,5,3284,渡邊伸太郎,43,46,6.91,6,0.17,24,1R,晴,北西,4,3,2021_2_8,2021_2_8_24_1R
6,1,1,4171,榎幸司,67,11,6.93,1,0.10,24,2R,晴,北西,4,3,2021_2_8,2021_2_8_24_2R
7,2,3,3349,吉田一郎,76,49,6.91,3,0.17,24,2R,晴,北西,4,3,2021_2_8,2021_2_8_24_2R
8,3,6,4566,塩田北斗,57,36,6.87,6,0.17,24,2R,晴,北西,4,3,2021_2_8,2021_2_8_24_2R
9,4,2,4256,渡辺浩司,32,70,6.91,2,0.16,24,2R,晴,北西,4,3,2021_2_8,2021_2_8_24_2R
10,5,4,4112,大久保信一郎,11,71,6.85,4,0.21,24,2R,晴,北西,4,3,2021_2_8,2021_2_8_24_2R
11,6,5,3514,山一鉄也,50,54,6.85,5,0.19,24,2R,晴,北西,4,3,2021_2_8,2021_2_8_24_2R
12,1,6,4288,永田啓二,64,74,6.92,6,0.15,24,3R,晴,北西,4,3,2021_2_8,2021_2_8_24_3R
13,2,2,4287,今井貴士,75,48,6.94,2,0.17,24,3R,晴,北西,4,3,2021_2_8,2021_2_8_24_3R
14,3,3,4831,羽野直也,72,29,6.92,3,0.15,24,3R,晴,北西,4,3,2021_2_8,2021_2_8_24_3R
