,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,雨,北,7,7,唐津,2019_8_15,1-2-4,640,,300,1-2,290,1-2,220,,,,,,,,,,
1,1R,雨,北,7,7,唐津,2019_8_15,1-2-4,640,,300,1-2,290,1-2,220,,,,,,,,,,
2,1R,雨,北,7,7,唐津,2019_8_15,1-2-4,640,,300,1-2,290,1-2,220,,,,,,,,,,
3,1R,雨,北,7,7,唐津,2019_8_15,1-2-4,640,,300,1-2,290,1-2,220,,,,,,,,,,
4,1R,雨,北,7,7,唐津,2019_8_15,1-2-4,640,,300,1-2,290,1-2,220,,,,,,,,,,
5,1R,雨,北,7,7,唐津,2019_8_15,1-2-4,640,,300,1-2,290,1-2,220,,,,,,,,,,
6,2R,雨,北,7,7,唐津,2019_8_15,1-4-2,14800,,1710,1-4,5140,1-4,2870,,,,,,,,,,
7,2R,雨,北,7,7,唐津,2019_8_15,1-4-2,14800,,1710,1-4,5140,1-4,2870,,,,,,,,,,
8,2R,雨,北,7,7,唐津,2019_8_15,1-4-2,14800,,1710,1-4,5140,1-4,2870,,,,,,,,,,
9,2R,雨,北,7,7,唐津,2019_8_15,1-4-2,14800,,1710,1-4,5140,1-4,2870,,,,,,,,,,
10,2R,雨,北,7,7,唐津,2019_8_15,1-4-2,14800,,1710,1-4,5140,1-4,2870,,,,,,,,,,
11,2R,雨,北,7,7,唐津,2019_8_15,1-4-2,14800,,1710,1-4,5140,1-4,2870,,,,,,,,,,
12,3R,雨,北,8,8,唐津,2019_8_15,1-3-2,700,,260,1-3,270,1-3,180,,,,,,,,,,
13,3R,雨,北,8,8,唐津,2019_8_15,1-3-2,700,,260,1-3,270,1-3,180,,,,,,,,,,
14,3R,雨,北,8,8,唐津,2019_8_15,1-3-2,700,,260,1-3,270,1-3,180,,,,,,,,,,
15,3R,雨,北,8,8,唐津,2019_8_15,1-3-2,700,,260,1-3,270,1-3,180,,,,,,,,,,
16,3R,雨,北,8,8,唐津,2019_8_15,1-3-2,700,,260,1-3,270,1-3,180,,,,,,,,,,
17,4R,雨,北,8,7,唐津,2019_8_15,1-2-3,540,,240,1-2,250,1-2,220,,,,,,,,,,
18,4R,雨,北,8,7,唐津,2019_8_15,1-2-3,540,,240,1-2,250,1-2,220,,,,,,,,,,
