,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,3,3843,上之晃弘,39,16,7.00,3,0.11,24,1R,晴,南,2,1,2020_8_11,2020_8_11_24_1R
1,2,2,4164,岩永節也,65,44,7.00,2,0.18,24,1R,晴,南,2,1,2020_8_11,2020_8_11_24_1R
2,3,4,4248,岡本大,33,22,7.06,4,0.11,24,1R,晴,南,2,1,2020_8_11,2020_8_11_24_1R
3,4,6,3906,飯山晃三,73,74,6.98,6,0.16,24,1R,晴,南,2,1,2020_8_11,2020_8_11_24_1R
4,5,5,4213,重富伸也,57,39,7.05,5,0.11,24,1R,晴,南,2,1,2020_8_11,2020_8_11_24_1R
5,6,1,4747,山戸信二,74,34,7.04,1,0.29,24,1R,晴,南,2,1,2020_8_11,2020_8_11_24_1R
6,1,4,4070,中村亮太,25,28,7.02,4,0.16,24,2R,晴,南,3,2,2020_8_11,2020_8_11_24_2R
7,2,1,5048,眞鳥康太,49,37,7.05,1,0.07,24,2R,晴,南,3,2,2020_8_11,2020_8_11_24_2R
8,3,6,3491,富永茂,19,17,7.00,6,0.18,24,2R,晴,南,3,2,2020_8_11,2020_8_11_24_2R
9,4,2,4315,山崎昂介,59,15,6.97,2,0.11,24,2R,晴,南,3,2,2020_8_11,2020_8_11_24_2R
10,5,3,3527,中嶋誠一郎,15,11,6.99,3,0.12,24,2R,晴,南,3,2,2020_8_11,2020_8_11_24_2R
11,6,5,3777,樋口亮,37,33,6.97,5,0.21,24,2R,晴,南,3,2,2020_8_11,2020_8_11_24_2R
12,1,2,4424,松尾昂明,24,45,6.97,4,0.11,24,3R,晴,南,2,1,2020_8_11,2020_8_11_24_3R
13,2,3,4614,石倉洋行,21,27,7.02,5,0.12,24,3R,晴,南,2,1,2020_8_11,2020_8_11_24_3R
14,3,1,4523,中村辰也,23,25,7.00,3,0.14,24,3R,晴,南,2,1,2020_8_11,2020_8_11_24_3R
15,4,6,4004,山本浩輔,52,29,7.02,2,0.16,24,3R,晴,南,2,1,2020_8_11,2020_8_11_24_3R
16,5,4,4919,吉田翔悟,40,18,6.97,1,0.14,24,3R,晴,南,2,1,2020_8_11,2020_8_11_24_3R
17,6,5,5009,大賀龍之介,41,30,7.05,6,0.10,24,3R,晴,南,2,1,2020_8_11,2020_8_11_24_3R
18,1,1,4553,坪口竜也,55,53,6.94,1,0.12,24,4R,晴,南,2,1,2020_8_11,2020_8_11_24_4R
19,2,2,4259,真庭明志,63,36,7.01,2,0.05,24,4R,晴,南,2,1,2020_8_11,2020_8_11_24_4R
20,3,6,5071,野見山拓己,61,69,6.99,6,0.11,24,4R,晴,南,2,1,2020_8_11,2020_8_11_24_4R
21,4,5,4352,下條雄太郎,46,19,6.99,4,0.11,24,4R,晴,南,2,1,2020_8_11,2020_8_11_24_4R
22,5,3,3936,三瀬譲,32,14,7.03,3,0.10,24,4R,晴,南,2,1,2020_8_11,2020_8_11_24_4R
23,6,4,3752,宇土泰就,51,60,6.97,5,0.13,24,4R,晴,南,2,1,2020_8_11,2020_8_11_24_4R
24,1,2,3944,山口裕二,66,50,6.99,2,0.08,24,5R,晴,南,2,1,2020_8_11,2020_8_11_24_5R
25,2,1,3349,吉田一郎,43,43,7.00,1,0.15,24,5R,晴,南,2,1,2020_8_11,2020_8_11_24_5R
26,3,5,4715,村上遼,56,21,7.04,5,0.16,24,5R,晴,南,2,1,2020_8_11,2020_8_11_24_5R
27,4,4,3151,落合敬一,58,66,7.01,4,0.29,24,5R,晴,南,2,1,2020_8_11,2020_8_11_24_5R
28,5,3,4747,山戸信二,74,34,7.07,3,0.14,24,5R,晴,南,2,1,2020_8_11,2020_8_11_24_5R
29,6,6,4193,郷原章平,75,35,6.92,6,0.14,24,5R,晴,南,2,1,2020_8_11,2020_8_11_24_5R
30,1,1,4504,前田将太,22,13,6.97,1,0.10,24,6R,晴,南,2,1,2020_8_11,2020_8_11_24_6R
31,2,2,3491,富永茂,19,17,6.98,2,0.14,24,6R,晴,南,2,1,2020_8_11,2020_8_11_24_6R
32,3,3,4096,石橋道友,44,20,7.03,3,0.16,24,6R,晴,南,2,1,2020_8_11,2020_8_11_24_6R
33,4,4,4603,谷川将太,36,57,6.98,4,0.17,24,6R,晴,南,2,1,2020_8_11,2020_8_11_24_6R
34,5,6,5081,篠原飛翔,62,62,7.01,6,0.17,24,6R,晴,南,2,1,2020_8_11,2020_8_11_24_6R
35,6,5,3779,原田幸哉,71,26,6.96,5,0.13,24,6R,晴,南,2,1,2020_8_11,2020_8_11_24_6R
36,1,1,4171,榎幸司,76,61,6.98,1,0.07,24,7R,晴,南,2,1,2020_8_11,2020_8_11_24_7R
37,2,2,4299,中島浩哉,26,32,6.96,2,0.11,24,7R,晴,南,2,1,2020_8_11,2020_8_11_24_7R
38,3,3,4174,赤坂俊輔,47,64,6.97,3,0.11,24,7R,晴,南,2,1,2020_8_11,2020_8_11_24_7R
39,4,6,4497,桑原悠,67,41,6.99,6,0.13,24,7R,晴,南,2,1,2020_8_11,2020_8_11_24_7R
