,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,3562,山下和彦,23,45,6.75,1,0.17,23,1R,曇り,南,1,1,2020_5_4,1-3-2,2190,1-2-3,480,1-3,760,1-3,660,2020_5_4_23_1R
1,2,3,4552,杉山勝匡,20,35,6.82,3,0.27,23,1R,曇り,南,1,1,2020_5_4,1-3-2,2190,1-2-3,480,1-3,760,1-3,660,2020_5_4_23_1R
2,3,2,3757,畑和宏,35,80,6.82,2,0.15,23,1R,曇り,南,1,1,2020_5_4,1-3-2,2190,1-2-3,480,1-3,760,1-3,660,2020_5_4_23_1R
3,4,5,4966,田川大貴,60,76,6.81,5,0.13,23,1R,曇り,南,1,1,2020_5_4,1-3-2,2190,1-2-3,480,1-3,760,1-3,660,2020_5_4_23_1R
4,5,4,3661,柳瀬興志,62,84,6.75,4,0.16,23,1R,曇り,南,1,1,2020_5_4,1-3-2,2190,1-2-3,480,1-3,760,1-3,660,2020_5_4_23_1R
5,1,1,3853,岩崎正哉,39,42,6.69,1,0.21,23,2R,晴,南,3,3,2020_5_4,1-3-5,2310,1-3-5,1280,1-3,420,1-3,300,2020_5_4_23_2R
6,2,3,4458,抹香雄三,50,66,6.80,3,0.23,23,2R,晴,南,3,3,2020_5_4,1-3-5,2310,1-3-5,1280,1-3,420,1-3,300,2020_5_4_23_2R
7,3,5,4789,古賀智之,65,39,6.77,4,0.19,23,2R,晴,南,3,3,2020_5_4,1-3-5,2310,1-3-5,1280,1-3,420,1-3,300,2020_5_4_23_2R
8,4,2,4015,前野竜一,70,56,6.80,2,0.19,23,2R,晴,南,3,3,2020_5_4,1-3-5,2310,1-3-5,1280,1-3,420,1-3,300,2020_5_4_23_2R
9,5,4,3935,岩津徹郎,27,60,6.81,5,0.29,23,2R,晴,南,3,3,2020_5_4,1-3-5,2310,1-3-5,1280,1-3,420,1-3,300,2020_5_4_23_2R
10,6,6,5121,定松勇樹,61,77,6.79,6,0.44,23,2R,晴,南,3,3,2020_5_4,1-3-5,2310,1-3-5,1280,1-3,420,1-3,300,2020_5_4_23_2R
11,1,3,4737,竹井貴史,38,48,6.74,2,0.18,23,3R,晴,南西,2,2,2020_5_4,3-1-6,1230,1-3-6,470,3-1,410,1-3,170,2020_5_4_23_3R
12,2,1,3297,藤丸光一,21,31,6.71,1,0.15,23,3R,晴,南西,2,2,2020_5_4,3-1-6,1230,1-3-6,470,3-1,410,1-3,170,2020_5_4_23_3R
13,3,6,4661,中島昂章,14,83,6.72,6,0.17,23,3R,晴,南西,2,2,2020_5_4,3-1-6,1230,1-3-6,470,3-1,410,1-3,170,2020_5_4_23_3R
14,4,2,4679,植田太一,18,51,6.90,3,0.14,23,3R,晴,南西,2,2,2020_5_4,3-1-6,1230,1-3-6,470,3-1,410,1-3,170,2020_5_4_23_3R
