,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,3,3427,大賀広幸,59,112,6.85,3,0.08,22,1R,晴,南東,1,2,2020_10_2,2020_10_2_22_1R
1,2,5,4003,表憲一,44,157,6.85,5,0.11,22,1R,晴,南東,1,2,2020_10_2,2020_10_2_22_1R
2,3,1,4092,岡部大輔,54,159,6.93,1,0.14,22,1R,晴,南東,1,2,2020_10_2,2020_10_2_22_1R
3,4,4,3802,森岡真希,27,163,6.90,4,0.11,22,1R,晴,南東,1,2,2020_10_2,2020_10_2_22_1R
4,5,2,4890,石川諒,36,149,6.94,2,0.13,22,1R,晴,南東,1,2,2020_10_2,2020_10_2_22_1R
5,6,6,4232,笠雅雄,53,130,6.94,6,0.15,22,1R,晴,南東,1,2,2020_10_2,2020_10_2_22_1R
6,1,1,5012,加倉侑征,65,171,6.78,1,0.09,22,2R,晴,北,1,2,2020_10_2,2020_10_2_22_2R
7,2,5,4694,高田綾,66,132,6.85,5,0.01,22,2R,晴,北,1,2,2020_10_2,2020_10_2_22_2R
8,3,2,3915,繁野谷圭介,58,155,6.90,2,0.14,22,2R,晴,北,1,2,2020_10_2,2020_10_2_22_2R
9,4,6,5117,冨名腰桃奈,31,141,6.81,6,0.03,22,2R,晴,北,1,2,2020_10_2,2020_10_2_22_2R
10,5,3,3153,前川竜次,34,158,6.90,3,0.06,22,2R,晴,北,1,2,2020_10_2,2020_10_2_22_2R
11,6,4,5048,眞鳥康太,15,114,6.93,4,0.03,22,2R,晴,北,1,2,2020_10_2,2020_10_2_22_2R
12,1,5,4515,藤田浩人,46,160,6.75,5,0.15,22,3R,晴,北,2,2,2020_10_2,2020_10_2_22_3R
13,2,4,4256,渡辺浩司,14,168,6.85,4,0.12,22,3R,晴,北,2,2,2020_10_2,2020_10_2_22_3R
14,3,6,4436,渋谷明憲,16,108,6.82,6,0.16,22,3R,晴,北,2,2,2020_10_2,2020_10_2_22_3R
15,4,1,4458,抹香雄三,60,111,6.88,1,0.17,22,3R,晴,北,2,2,2020_10_2,2020_10_2_22_3R
16,5,3,3593,横井光弘,33,128,6.92,3,0.21,22,3R,晴,北,2,2,2020_10_2,2020_10_2_22_3R
17,6,2,4750,井上尚悟,32,113,6.80,2,0.25,22,3R,晴,北,2,2,2020_10_2,2020_10_2_22_3R
