,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4475,末永祐輝,72,141,6.84,1,0.13,22,1R,晴,南,2,2,2020_8_25,2020_8_25_22_1R
1,2,2,3773,津留浩一郎,67,150,6.86,2,0.15,22,1R,晴,南,2,2,2020_8_25,2020_8_25_22_1R
2,3,4,4404,岸蔭亮,58,170,6.96,4,0.09,22,1R,晴,南,2,2,2020_8_25,2020_8_25_22_1R
3,4,3,3122,高山哲也,65,101,6.97,3,0.09,22,1R,晴,南,2,2,2020_8_25,2020_8_25_22_1R
4,5,5,4212,宮地孝四朗,40,137,7.01,5,0.14,22,1R,晴,南,2,2,2020_8_25,2020_8_25_22_1R
5,6,6,3709,田中浩之,53,166,6.96,6,0.18,22,1R,晴,南,2,2,2020_8_25,2020_8_25_22_1R
6,1,1,4868,松本峻,71,160,6.92,1,0.18,22,2R,晴,南,3,3,2020_8_25,2020_8_25_22_2R
7,2,5,4624,高田明,42,155,6.87,5,0.21,22,2R,晴,南,3,3,2020_8_25,2020_8_25_22_2R
8,3,3,4315,山崎昂介,28,139,6.95,3,0.15,22,2R,晴,南,3,3,2020_8_25,2020_8_25_22_2R
9,4,2,3711,江本真治,21,167,6.98,2,0.17,22,2R,晴,南,3,3,2020_8_25,2020_8_25_22_2R
10,5,4,3571,寺本武司,50,127,6.98,4,0.19,22,2R,晴,南,3,3,2020_8_25,2020_8_25_22_2R
11,6,6,5109,川崎智稔,38,130,6.96,6,0.22,22,2R,晴,南,3,3,2020_8_25,2020_8_25_22_2R
12,1,1,3919,村上純,54,134,6.91,1,0.11,22,3R,晴,南,2,2,2020_8_25,2020_8_25_22_3R
13,2,2,4319,三宅潤,35,148,6.89,2,0.10,22,3R,晴,南,2,2,2020_8_25,2020_8_25_22_3R
14,3,5,4685,島村隆幸,69,145,6.83,5,0.15,22,3R,晴,南,2,2,2020_8_25,2020_8_25_22_3R
15,4,4,4636,赤池修平,39,172,6.85,4,0.12,22,3R,晴,南,2,2,2020_8_25,2020_8_25_22_3R
16,5,6,4374,永田義紘,64,146,6.91,6,0.17,22,3R,晴,南,2,2,2020_8_25,2020_8_25_22_3R
17,6,3,5036,福田翔吾,73,125,6.90,3,0.18,22,3R,晴,南,2,2,2020_8_25,2020_8_25_22_3R
18,1,1,4102,益田啓司,23,147,6.83,1,0.12,22,4R,晴,東,2,3,2020_8_25,2020_8_25_22_4R
19,2,4,4112,大久保信一郎,24,138,6.86,4,0.23,22,4R,晴,東,2,3,2020_8_25,2020_8_25_22_4R
